Gen#	Conn.	MW
1	1	180.579
2	2	30.8774
T.line#	From	To	From MW	To MW
1	1	2	-124.295	124.295
2	1	5	-56.0544	56.0544
3	2	3	-64.2564	64.2564
4	2	4	-47.4602	47.4602
5	2	5	-26.3221	26.3221
6	3	4	25.1465	-25.1465
7	4	5	49.3255	-49.3255
8	4	7	-28.4844	28.4844
10	5	6	-30.0788	30.0788
11	6	11	-11.2149	11.2149
12	6	12	-0.553534	0.553534
13	6	13	-11.7069	11.7069
14	7	8	-0.0984412	0.0984412
15	7	9	-28.0929	28.0929
16	9	10	5.14883	-5.14883
17	9	14	-8.17395	8.17395
18	10	11	9.446	-9.446
19	12	13	0.812994	-0.812994
20	13	14	-2.11347	2.11347
