Gen#	Conn.	MW
1	1	165.274
2	2	28.6085
T.line#	From	To	From MW	To MW
1	1	2	-119.676	119.676
2	1	5	-45.4318	45.4318
3	2	3	-86.8709	86.8709
4	2	4	-26.3838	26.3838
5	2	5	-20.3079	20.3079
7	4	5	42.9762	-42.9762
8	4	7	-18.2458	18.2458
9	4	9	-10.2165	10.2165
10	5	6	-22.167	22.167
11	6	11	-6.02398	6.02398
12	6	12	-2.98304	2.98304
13	6	13	-8.71907	8.71907
14	7	8	-0.144159	0.144159
15	7	9	-17.6759	17.6759
16	9	10	-0.427522	0.427522
17	9	14	-4.6838	4.6838
18	10	11	1.55026	-1.55026
19	12	13	-1.10935	1.10935
20	13	14	-3.20956	3.20956
