Gen#	Conn.	MW
1	1	216.982
2	2	69.4061
T.line#	From	To	From MW	To MW
1	1	2	-141.624	141.624
2	1	5	-75.3713	75.3713
3	2	3	-75.0279	75.0279
4	2	4	-63.221	63.221
5	2	5	-48.6003	48.6003
6	3	4	21.6634	-21.6634
7	4	5	63.8401	-63.8401
8	4	7	-34.9656	34.9656
9	4	9	-20.1466	20.1466
10	5	6	-50.0452	50.0452
11	6	11	-8.13494	8.13494
13	6	13	-28.2143	28.2143
14	7	8	0.00212802	-0.00212802
15	7	9	-34.9741	34.9741
16	9	10	-9.35456	9.35456
17	9	14	-13.779	13.779
18	10	11	2.13931	-2.13931
19	12	13	8.59999	-8.59999
20	13	14	-3.61756	3.61756
