Gen#	Conn.	MW
1	1	165.361
2	2	28.6984
T.line#	From	To	From MW	To MW
1	1	2	-113	113
2	1	5	-51.9698	51.9698
3	2	3	-58.1902	58.1902
4	2	4	-37.5518	37.5518
5	2	5	-30.9681	30.9681
6	3	4	28.9156	-28.9156
7	4	5	59.8587	-59.8587
8	4	7	-17.6188	17.6188
9	4	9	-9.73839	9.73839
10	5	6	-22.3702	22.3702
11	6	11	-5.71754	5.71754
12	6	12	-3.28789	3.28789
13	6	13	-9.01155	9.01155
15	7	9	-17.351	17.351
16	9	10	-0.59056	0.59056
17	9	14	-3.82756	3.82756
18	10	11	1.31734	-1.31734
19	12	13	-1.49085	1.49085
20	13	14	-3.97419	3.97419
