Gen#	Conn.	MW
1	1	225.374
2	2	38.8594
T.line#	From	To	From MW	To MW
1	1	2	-151.158	151.158
2	1	5	-73.6203	73.6203
3	2	3	-69.0222	69.0222
4	2	4	-53.5822	53.5822
5	2	5	-44.7681	44.7681
6	3	4	25.6201	-25.6201
7	4	5	70.5625	-70.5625
8	4	7	-31.2171	31.2171
9	4	9	-18.6967	18.6967
10	5	6	-39.5608	39.5608
12	6	12	-9.3319	9.3319
13	6	13	-18.6978	18.6978
14	7	8	-0.0937323	0.0937323
15	7	9	-30.8359	30.8359
16	9	10	-12.6568	12.6568
17	9	14	-7.08011	7.08011
18	10	11	-3.54711	3.54711
19	12	13	-3.03929	3.03929
20	13	14	-7.9735	7.9735
