Gen#	Conn.	MW
1	1	183.503
2	2	31.9968
T.line#	From	To	From MW	To MW
1	1	2	-128.692	128.692
2	1	5	-54.7689	54.7689
3	2	3	-63.6684	63.6684
4	2	4	-47.895	47.895
5	2	5	-31.9966	31.9966
6	3	4	25.7635	-25.7635
7	4	5	52.6385	-52.6385
8	4	7	-19.5759	19.5759
9	4	9	-11.8521	11.8521
10	5	6	-30.9282	30.9282
11	6	11	-7.16347	7.16347
12	6	12	-4.55707	4.55707
13	6	13	-11.7022	11.7022
14	7	8	-0.13252	0.13252
15	7	9	-19.0494	19.0494
17	9	14	-5.78561	5.78561
18	10	11	4.69667	-4.69667
19	12	13	-2.62625	2.62625
20	13	14	-4.76338	4.76338
