Gen#	Conn.	MW
1	1	273.525
2	2	47.5693
T.line#	From	To	From MW	To MW
1	1	2	-184.975	184.975
2	1	5	-88.1978	88.1978
3	2	3	-80.4854	80.4854
4	2	4	-72.6004	72.6004
5	2	5	-51.9737	51.9737
6	3	4	19.0932	-19.0932
7	4	5	66.6419	-66.6419
8	4	7	-41.8365	41.8365
9	4	9	-24.7635	24.7635
10	5	6	-60.2103	60.2103
11	6	11	-12.6868	12.6868
12	6	12	-10.6518	10.6518
13	6	13	-19.901	19.901
14	7	8	-0.137717	0.137717
15	7	9	-41.2865	41.2865
16	9	10	-10.6845	10.6845
17	9	14	-20.1805	20.1805
18	10	11	3.7383	-3.7383
19	12	13	0.925762	-0.925762
