Gen#	Conn.	MW
1	1	182.589
2	2	31.6367
T.line#	From	To	From MW	To MW
1	1	2	-124.893	124.893
2	1	5	-56.8041	56.8041
3	2	3	-64.2628	64.2628
4	2	4	-47.19	47.19
5	2	5	-26.9709	26.9709
6	3	4	25.5512	-25.5512
7	4	5	51.6593	-51.6593
8	4	7	-18.7505	18.7505
9	4	9	-10.6807	10.6807
10	5	6	-28.4793	28.4793
11	6	11	-6.49987	6.49987
12	6	12	-3.60964	3.60964
13	6	13	-11.7526	11.7526
15	7	9	-18.4861	18.4861
16	9	10	0.576011	-0.576011
17	9	14	-4.75386	4.75386
18	10	11	4.79731	-4.79731
19	12	13	-2.33591	2.33591
20	13	14	-5.34306	5.34306
