Gen#	Conn.	MW
1	1	223.226
2	2	69.5159
T.line#	From	To	From MW	To MW
1	1	2	-150.474	150.474
2	1	5	-72.2032	72.2032
3	2	3	-97.0261	97.0261
4	2	4	-56.6982	56.6982
5	2	5	-41.0964	41.0964
7	4	5	50.1579	-50.1579
8	4	7	-35.8129	35.8129
9	4	9	-20.1064	20.1064
10	5	6	-52.2975	52.2975
11	6	11	-8.49483	8.49483
12	6	12	-9.05951	9.05951
13	6	13	-20.5328	20.5328
14	7	8	-0.109198	0.109198
15	7	9	-35.3689	35.3689
16	9	10	-9.56099	9.56099
17	9	14	-13.3701	13.3701
18	10	11	2.21607	-2.21607
19	12	13	-0.17083	0.17083
20	13	14	-4.325	4.325
