Gen#	Conn.	MW
1	1	38.0592
2	2	50.6451
3	13	20.0785
4	22	18.3877
5	23	10.2717
6	27	10.186
T.line#	From	To	From MW	To MW
1	1	2	-13.2402	13.2402
2	1	3	-28.6295	28.6295
3	2	4	-25.6355	25.6355
4	2	5	1.15585	-1.15585
5	2	6	-24.4386	24.4386
6	3	4	-29.6245	29.6245
7	4	6	-44.8685	44.8685
8	4	12	-7.78866	7.78866
10	6	7	-21.4055	21.4055
11	6	8	-31.054	31.054
12	6	9	-11.6955	11.6955
13	6	10	-9.45831	9.45831
14	6	28	-0.575509	0.575509
15	8	28	-2.91445	2.91445
16	9	10	-13.3329	13.3329
17	9	11	0.401594	-0.401594
18	10	17	-3.11172	3.11172
19	10	20	-6.64821	6.64821
20	10	21	4.57652	-4.57652
21	10	22	-3.45413	3.45413
22	12	13	21.6846	-21.6846
23	12	14	-5.09292	5.09292
24	12	15	-11.1287	11.1287
25	12	16	-6.35878	6.35878
26	14	15	-0.761469	0.761469
27	15	18	-7.03718	7.03718
28	15	23	0.990306	-0.990306
29	16	17	-4.66567	4.66567
30	18	19	-4.52639	4.52639
31	19	20	4.68337	-4.68337
32	21	22	21.7579	-21.7579
33	22	24	-0.461882	0.461882
34	23	24	-6.96617	6.96617
35	24	25	1.12725	-1.12725
36	25	26	-3.99234	3.99234
37	25	27	5.19016	-5.19016
38	28	27	-5.24214	5.24214
39	27	29	-5.59693	5.59693
40	27	30	-5.76643	5.76643
41	29	30	-4.01077	4.01077
