Gen#	Conn.	MW
1	1	35.9835
2	2	48.3791
3	13	19.4893
4	22	15.7648
5	23	8.9504
6	27	8.90562
T.line#	From	To	From MW	To MW
1	1	2	-17.1711	17.1711
2	1	3	-20.2086	20.2086
3	2	4	-15.9737	15.9737
4	2	5	-13.0709	13.0709
5	2	6	-17.6912	17.6912
6	3	4	-18.8595	18.8595
7	4	6	-27.2481	27.2481
8	4	12	-2.15144	2.15144
9	5	7	-14.0068	14.0068
10	6	7	-7.3701	7.3701
11	6	8	-28.0939	28.0939
12	6	9	-4.48454	4.48454
13	6	10	-8.32544	8.32544
14	6	28	0.0267819	-0.0267819
15	8	28	0.495015	-0.495015
16	9	10	-6.95256	6.95256
17	9	11	0.6008	-0.6008
18	10	17	-6.66041	6.66041
19	10	20	-6.8056	6.8056
20	10	21	2.11556	-2.11556
21	10	22	-4.00224	4.00224
22	12	13	20.1159	-20.1159
23	12	14	0.201734	-0.201734
24	12	15	-7.93291	7.93291
26	14	15	5.45329	-5.45329
27	15	18	-2.66828	2.66828
28	15	23	6.37933	-6.37933
29	16	17	0.977513	-0.977513
30	18	19	-0.901125	0.901125
31	19	20	6.78218	-6.78218
32	21	22	17.1478	-17.1478
33	22	24	-5.74514	5.74514
34	23	24	-1.53267	1.53267
35	24	25	-1.18727	1.18727
36	25	26	-1.93896	1.93896
37	25	27	-1.07275	1.07275
38	28	27	-0.86691	0.86691
39	27	29	-5.3192	5.3192
40	27	30	-7.05687	7.05687
41	29	30	-3.25029	3.25029
