Gen#	Conn.	MW
1	1	40.0011
2	2	52.8355
3	13	20.8493
4	22	21.4555
5	23	12.0185
6	27	11.9627
T.line#	From	To	From MW	To MW
1	1	2	-19.1777	19.1777
2	1	3	-24.2623	24.2623
3	2	4	-21.8292	21.8292
4	2	5	-11.5194	11.5194
5	2	6	-22.9578	22.9578
6	3	4	-24.9505	24.9505
7	4	6	-36.1385	36.1385
8	4	12	-7.43648	7.43648
9	5	7	-13.3872	13.3872
10	6	7	-6.88943	6.88943
11	6	8	-29.9608	29.9608
12	6	9	-13.425	13.425
13	6	10	-12.2802	12.2802
14	6	28	-1.37682	1.37682
15	8	28	-2.01274	2.01274
16	9	10	-15.0044	15.0044
17	9	11	0.398926	-0.398926
18	10	17	-13.2504	13.2504
19	10	20	-5.63227	5.63227
20	10	21	0.834381	-0.834381
21	10	22	-4.51669	4.51669
22	12	13	21.9513	-21.9513
23	12	14	-5.34704	5.34704
24	12	15	-15.4835	15.4835
26	14	15	-0.346651	0.346651
27	15	18	-8.11127	8.11127
28	15	23	-0.991839	0.991839
29	16	17	3.97414	-3.97414
30	18	19	-5.40603	5.40603
31	19	20	3.77728	-3.77728
32	21	22	18.1433	-18.1433
33	22	24	-7.96386	7.96386
34	23	24	-10.1745	10.1745
35	24	25	2.71816	-2.71816
36	25	26	-4.05522	4.05522
37	25	27	6.94082	-6.94082
38	28	27	-5.28784	5.28784
39	27	29	-5.7209	5.7209
40	27	30	-5.75303	5.75303
41	29	30	-4.08805	4.08805
