Gen#	Conn.	MW
1	1	28.0746
2	2	41.5017
3	13	14.1009
4	22	21.2871
5	23	7.81847
6	27	3.03134
T.line#	From	To	From MW	To MW
1	1	2	-14.3474	14.3474
2	1	3	-15.9036	15.9036
3	2	4	-15.6777	15.6777
4	2	5	-8.74111	8.74111
5	2	6	-15.6483	15.6483
6	3	4	-15.9837	15.9837
7	4	6	-26.0222	26.0222
8	4	12	-3.09967	3.09967
9	5	7	-11.3952	11.3952
10	6	7	-7.0446	7.0446
11	6	8	-28.359	28.359
12	6	9	-7.81678	7.81678
13	6	10	-2.12064	2.12064
14	6	28	-4.05628	4.05628
15	8	28	-1.67928	1.67928
16	9	10	-10.1409	10.1409
17	9	11	0.517342	-0.517342
18	10	17	-11.3932	11.3932
19	10	20	-3.00612	3.00612
20	10	21	3.67918	-3.67918
21	10	22	1.73319	-1.73319
22	12	13	16.3963	-16.3963
23	12	14	-4.78841	4.78841
24	12	15	-8.49193	8.49193
26	14	15	-1.27784	1.27784
27	15	18	-5.605	5.605
28	15	23	0.292223	-0.292223
29	16	17	3.14289	-3.14289
30	18	19	-4.59931	4.59931
31	19	20	2.66275	-2.66275
32	21	22	20.3632	-20.3632
33	22	24	-0.333445	0.333445
34	23	24	-5.92484	5.92484
35	24	25	1.29334	-1.29334
36	25	26	-3.549	3.549
37	25	27	4.08297	-4.08297
38	28	27	-8.8369	8.8369
39	27	29	-5.27756	5.27756
40	27	30	-5.28912	5.28912
41	29	30	-4.11902	4.11902
