Gen#	Conn.	MW
1	1	28.7064
2	2	42.1836
3	13	14.411
4	22	22.2579
5	23	8.38801
6	27	3.62307
T.line#	From	To	From MW	To MW
1	1	2	-11.5713	11.5713
2	1	3	-17.3672	17.3672
3	2	4	-10.6539	10.6539
4	2	5	-0.0998484	0.0998484
5	2	6	-21.4389	21.4389
6	3	4	-15.7132	15.7132
7	4	6	-18.5684	18.5684
8	4	12	-1.4525	1.4525
10	6	7	-22.468	22.468
11	6	8	-24.804	24.804
12	6	9	2.31568	-2.31568
13	6	10	4.72144	-4.72144
14	6	28	-2.64873	2.64873
15	8	28	3.81254	-3.81254
16	9	10	-0.993137	0.993137
17	9	11	0.895867	-0.895867
18	10	17	-3.08515	3.08515
19	10	20	-2.55271	2.55271
20	10	21	4.73777	-4.73777
21	10	22	4.13016	-4.13016
22	12	13	15.3715	-15.3715
23	12	14	-0.701478	0.701478
24	12	15	-3.64338	3.64338
25	12	16	-4.59972	4.59972
26	14	15	3.63062	-3.63062
27	15	18	-3.11093	3.11093
28	15	23	7.54565	-7.54565
29	16	17	-3.28686	3.28686
30	18	19	-2.82565	2.82565
31	19	20	3.48138	-3.48138
32	21	22	19.2041	-19.2041
33	22	24	-2.98908	2.98908
34	23	24	-1.01239	1.01239
35	24	25	1.16138	-1.16138
36	25	26	-2.78162	2.78162
37	25	27	1.99748	-1.99748
38	28	27	-0.533837	0.533837
39	27	29	-2.31991	2.31991
40	27	30	-4.03439	4.03439
41	29	30	-3.21319	3.21319
