Gen#	Conn.	MW
1	1	39.6043
2	2	52.4501
3	13	20.7773
4	22	21.1603
5	23	11.9015
6	27	11.863
T.line#	From	To	From MW	To MW
1	1	2	-20.1159	20.1159
2	1	3	-22.7113	22.7113
3	2	4	-20.3223	20.3223
4	2	5	-14.0285	14.0285
5	2	6	-21.8216	21.8216
6	3	4	-23.2401	23.2401
7	4	6	-36.4455	36.4455
8	4	12	-3.81858	3.81858
9	5	7	-15.5851	15.5851
10	6	7	-5.2078	5.2078
11	6	8	-34.6945	34.6945
12	6	9	-9.63425	9.63425
13	6	10	-12.1163	12.1163
15	8	28	-5.75417	5.75417
16	9	10	-11.0563	11.0563
17	9	11	0.346988	-0.346988
18	10	17	-6.32643	6.32643
19	10	20	-7.43159	7.43159
20	10	21	-0.981878	0.981878
21	10	22	-4.62594	4.62594
22	12	13	22.1743	-22.1743
23	12	14	-3.72102	3.72102
24	12	15	-11.4448	11.4448
25	12	16	-3.50819	3.50819
26	14	15	0.680346	-0.680346
27	15	18	-5.52019	5.52019
28	15	23	0.479796	-0.479796
29	16	17	-1.57875	1.57875
30	18	19	-3.20723	3.20723
31	19	20	5.73848	-5.73848
32	21	22	15.97	-15.97
33	22	24	-10.4601	10.4601
34	23	24	-9.47613	9.47613
35	24	25	0.332775	-0.332775
36	25	26	-3.71781	3.71781
37	25	27	4.135	-4.135
38	28	27	-6.06883	6.06883
39	27	29	-6.41779	6.41779
40	27	30	-7.07786	7.07786
41	29	30	-3.76341	3.76341
