Gen#	Conn.	MW
1	1	36.2417
2	2	48.5619
3	13	19.544
4	22	15.3846
5	23	8.86295
6	27	8.77941
T.line#	From	To	From MW	To MW
1	1	2	-16.1539	16.1539
2	1	3	-22.8921	22.8921
3	2	4	-20.2333	20.2333
4	2	5	-9.12853	9.12853
5	2	6	-18.9728	18.9728
6	3	4	-23.0349	23.0349
7	4	6	-33.1703	33.1703
8	4	12	-6.46608	6.46608
9	5	7	-10.851	10.851
10	6	7	-9.47591	9.47591
11	6	8	-31.1454	31.1454
12	6	9	-4.65695	4.65695
13	6	10	-14.3832	14.3832
14	6	28	2.29157	-2.29157
15	8	28	-3.44232	3.44232
16	9	10	-7.2574	7.2574
17	9	11	0.675916	-0.675916
18	10	17	-10.0422	10.0422
19	10	20	-7.64426	7.64426
20	10	21	3.48881	-3.48881
21	10	22	-5.63491	5.63491
22	12	13	20.4521	-20.4521
23	12	14	-7.15163	7.15163
24	12	15	-10.8579	10.8579
26	14	15	-2.07115	2.07115
27	15	18	-6.75664	6.75664
28	15	23	0.371424	-0.371424
29	16	17	2.59485	-2.59485
30	18	19	-1.50061	1.50061
31	19	20	6.87249	-6.87249
32	21	22	19.5258	-19.5258
33	22	24	-3.1424	3.1424
34	23	24	-6.07693	6.07693
35	24	25	-1.22906	1.22906
36	25	26	-3.65083	3.65083
37	25	27	2.06991	-2.06991
38	28	27	-3.34529	3.34529
39	27	29	-5.64835	5.64835
40	27	30	-5.82078	5.82078
41	29	30	-4.02014	4.02014
