Gen#	Conn.	MW
1	1	35.8073
2	2	48.207
3	13	19.3922
4	22	15.5945
5	23	8.79736
6	27	8.73673
T.line#	From	To	From MW	To MW
1	1	2	-18.3153	18.3153
2	1	3	-20.1535	20.1535
3	2	4	-16.3058	16.3058
4	2	5	-13.3413	13.3413
5	2	6	-19.9444	19.9444
6	3	4	-20.2406	20.2406
7	4	6	-32.6604	32.6604
8	4	12	-0.290038	0.290038
9	5	7	-14.8165	14.8165
10	6	7	-5.95939	5.95939
11	6	8	-32.4192	32.4192
12	6	9	-6.75963	6.75963
13	6	10	-11.072	11.072
15	8	28	-3.914	3.914
16	9	10	-8.54884	8.54884
17	9	11	0.434164	-0.434164
18	10	17	-6.90767	6.90767
19	10	20	-8.01992	8.01992
20	10	21	1.04625	-1.04625
21	10	22	-3.00645	3.00645
22	12	13	20.9166	-20.9166
23	12	14	-1.992	1.992
24	12	15	-9.85188	9.85188
25	12	16	-2.474	2.474
26	14	15	2.05073	-2.05073
27	15	18	-6.13833	6.13833
28	15	23	3.25131	-3.25131
29	16	17	-0.733091	0.733091
30	18	19	-1.39813	1.39813
31	19	20	6.93147	-6.93147
32	21	22	17.413	-17.413
33	22	24	-2.69116	2.69116
34	23	24	-4.60129	4.60129
35	24	25	-0.181377	0.181377
36	25	26	-2.74963	2.74963
37	25	27	1.59035	-1.59035
38	28	27	-4.63095	4.63095
39	27	29	-5.72508	5.72508
40	27	30	-6.92344	6.92344
41	29	30	-3.50464	3.50464
