Gen#	Conn.	MW
1	1	28.3892
2	2	41.7969
3	13	14.0509
4	22	21.7248
5	23	7.84015
6	27	3.03369
T.line#	From	To	From MW	To MW
1	1	2	-13.198	13.198
2	1	3	-18.7377	18.7377
3	2	4	-18.086	18.086
4	2	5	-7.81559	7.81559
5	2	6	-13.6567	13.6567
6	3	4	-19.4716	19.4716
7	4	6	-31.0456	31.0456
8	4	12	-3.78657	3.78657
9	5	7	-9.69812	9.69812
10	6	7	-10.5093	10.5093
11	6	8	-33.1971	33.1971
12	6	9	-3.14305	3.14305
13	6	10	-6.68693	6.68693
14	6	28	3.3463	-3.3463
15	8	28	-5.34078	5.34078
16	9	10	-5.51826	5.51826
17	9	11	0.576735	-0.576735
18	10	17	-6.30233	6.30233
19	10	20	-6.65382	6.65382
21	10	22	3.27155	-3.27155
22	12	13	15.6703	-15.6703
23	12	14	-4.51058	4.51058
24	12	15	-5.90685	5.90685
25	12	16	-2.48603	2.48603
26	14	15	-0.547814	0.547814
27	15	18	-4.51519	4.51519
28	15	23	2.86607	-2.86607
29	16	17	-0.984683	0.984683
30	18	19	-2.73362	2.73362
31	19	20	5.62359	-5.62359
32	21	22	16.5774	-16.5774
33	22	24	-3.93094	3.93094
34	23	24	-4.41205	4.41205
35	24	25	-2.12764	2.12764
36	25	26	-1.62386	1.62386
37	25	27	-2.5982	2.5982
38	28	27	-4.0718	4.0718
39	27	29	-5.29768	5.29768
40	27	30	-6.54622	6.54622
41	29	30	-3.49825	3.49825
