Gen#	Conn.	MW
1	1	39.5514
2	2	52.3595
3	13	20.5871
4	22	20.9078
5	23	11.5746
6	27	11.5136
T.line#	From	To	From MW	To MW
1	1	2	-19.2582	19.2582
2	1	3	-23.7378	23.7378
3	2	4	-22.1723	22.1723
4	2	5	-11.7714	11.7714
5	2	6	-21.6487	21.6487
6	3	4	-24.3434	24.3434
7	4	6	-36.0831	36.0831
8	4	12	-7.24914	7.24914
9	5	7	-13.4086	13.4086
10	6	7	-7.2739	7.2739
11	6	8	-31.3902	31.3902
12	6	9	-9.51384	9.51384
13	6	10	-11.4709	11.4709
14	6	28	-2.28122	2.28122
15	8	28	-2.92414	2.92414
16	9	10	-10.9038	10.9038
17	9	11	0.332992	-0.332992
18	10	17	-4.92997	4.92997
19	10	20	-7.75431	7.75431
21	10	22	-5.45771	5.45771
22	12	13	21.939	-21.939
23	12	14	-4.74405	4.74405
24	12	15	-11.9297	11.9297
25	12	16	-4.96703	4.96703
26	14	15	-0.127977	0.127977
27	15	18	-6.07328	6.07328
28	15	23	0.181456	-0.181456
29	16	17	-2.98838	2.98838
30	18	19	-3.43638	3.43638
31	19	20	5.81036	-5.81036
32	21	22	17.5134	-17.5134
33	22	24	-9.11314	9.11314
34	23	24	-9.09961	9.09961
35	24	25	2.06254	-2.06254
36	25	26	-2.87484	2.87484
37	25	27	4.39405	-4.39405
38	28	27	-6.57675	6.57675
39	27	29	-6.81032	6.81032
40	27	30	-7.08466	7.08466
41	29	30	-3.97949	3.97949
