Gen#	Conn.	MW
1	1	35.9713
2	2	48.3785
3	13	19.4966
4	22	15.7887
5	23	8.96445
6	27	8.8972
T.line#	From	To	From MW	To MW
1	1	2	-17.8445	17.8445
2	1	3	-20.3538	20.3538
3	2	4	-15.3846	15.3846
4	2	5	-12.9126	12.9126
5	2	6	-20.5512	20.5512
6	3	4	-19.9021	19.9021
7	4	6	-28.8863	28.8863
8	4	12	-2.26145	2.26145
9	5	7	-14.3033	14.3033
10	6	7	-6.51198	6.51198
11	6	8	-28.8271	28.8271
12	6	9	-8.32814	8.32814
13	6	10	-9.03906	9.03906
14	6	28	-0.774977	0.774977
15	8	28	-0.48974	0.48974
16	9	10	-10.2921	10.2921
17	9	11	0.481421	-0.481421
18	10	17	-7.36723	7.36723
19	10	20	-6.93489	6.93489
21	10	22	-2.06911	2.06911
22	12	13	20.9368	-20.9368
23	12	14	-1.1157	1.1157
24	12	15	-7.81275	7.81275
25	12	16	-2.13312	2.13312
26	14	15	2.97808	-2.97808
27	15	18	-4.35501	4.35501
28	15	23	4.42973	-4.42973
29	16	17	-0.274126	0.274126
30	18	19	-2.54705	2.54705
31	19	20	5.84957	-5.84957
32	21	22	16.7749	-16.7749
33	22	24	-2.75072	2.75072
34	23	24	-3.98589	3.98589
35	24	25	-0.145426	0.145426
36	25	26	-2.04415	2.04415
37	25	27	0.309937	-0.309937
38	28	27	-2.75899	2.75899
39	27	29	-5.65824	5.65824
40	27	30	-7.06996	7.06996
41	29	30	-3.4162	3.4162
