Gen#	Conn.	MW
1	1	40.0624
2	2	52.9743
3	13	21.0173
4	22	22.0665
5	23	12.4121
6	27	12.3516
T.line#	From	To	From MW	To MW
1	1	2	-15.587	15.587
2	1	3	-27.3124	27.3124
3	2	4	-25.9436	25.9436
4	2	5	0.880337	-0.880337
5	2	6	-26.9466	26.9466
6	3	4	-27.4835	27.4835
7	4	6	-44.4257	44.4257
8	4	12	-5.46032	5.46032
10	6	7	-21.5979	21.5979
11	6	8	-29.256	29.256
12	6	9	-11.259	11.259
13	6	10	-12.9029	12.9029
14	6	28	-0.19016	0.19016
15	8	28	-0.839859	0.839859
16	9	10	-12.4303	12.4303
17	9	11	0.289589	-0.289589
18	10	17	-7.11788	7.11788
19	10	20	-7.96237	7.96237
20	10	21	-1.59232	1.59232
21	10	22	-3.9321	3.9321
22	12	13	22.4852	-22.4852
23	12	14	-5.60759	5.60759
24	12	15	-11.7526	11.7526
25	12	16	-3.27975	3.27975
26	14	15	-1.29512	1.29512
27	15	18	-6.04825	6.04825
28	15	23	-1.22547	1.22547
29	16	17	-1.15484	1.15484
30	18	19	-3.50351	3.50351
31	19	20	5.82003	-5.82003
32	21	22	15.8584	-15.8584
33	22	24	-10.1276	10.1276
34	23	24	-11.4747	11.4747
35	24	25	-1.03058	1.03058
36	25	26	-3.33318	3.33318
37	25	27	2.0349	-2.0349
38	28	27	-2.44614	2.44614
39	27	29	-6.36575	6.36575
40	27	30	-6.71128	6.71128
41	29	30	-3.92479	3.92479
