Gen#	Conn.	MW
1	1	35.3184
2	2	47.6636
3	13	19.0657
4	22	13.3464
5	23	8.24276
6	27	8.34141
T.line#	From	To	From MW	To MW
1	1	2	-17.7831	17.7831
2	1	3	-19.8445	19.8445
3	2	4	-15.218	15.218
4	2	5	-13.1184	13.1184
5	2	6	-19.9715	19.9715
6	3	4	-19.5797	19.5797
7	4	6	-28.7431	28.7431
8	4	12	-2.21144	2.21144
9	5	7	-14.6326	14.6326
10	6	7	-5.99425	5.99425
11	6	8	-28.4337	28.4337
12	6	9	-8.87774	8.87774
13	6	10	-9.01099	9.01099
14	6	28	-0.84866	0.84866
15	8	28	-0.25161	0.25161
16	9	10	-10.9044	10.9044
17	9	11	0.493886	-0.493886
18	10	17	-7.60573	7.60573
19	10	20	-6.53546	6.53546
20	10	21	0.00358692	-0.00358692
21	10	22	-3.30071	3.30071
22	12	13	20.5924	-20.5924
23	12	14	-1.2112	1.2112
24	12	15	-7.83729	7.83729
25	12	16	-1.85763	1.85763
26	14	15	2.75961	-2.75961
27	15	18	-3.76461	3.76461
28	15	23	3.34357	-3.34357
29	16	17	-0.0414465	0.0414465
30	18	19	-2.3048	2.3048
31	19	20	5.70499	-5.70499
32	21	22	16.1857	-16.1857
33	22	24	-2.25141	2.25141
34	23	24	-4.34297	4.34297
35	24	25	-0.00606738	0.00606738
36	25	26	-2.09015	2.09015
37	25	27	0.443993	-0.443993
38	28	27	-2.76403	2.76403
39	27	29	-5.47776	5.47776
40	27	30	-6.74232	6.74232
41	29	30	-3.4776	3.4776
