Gen#	Conn.	MW
1	1	34.9093
2	2	47.2052
3	13	18.9282
4	22	12.9436
5	23	7.9751
6	27	8.09651
T.line#	From	To	From MW	To MW
1	1	2	-17.3909	17.3909
2	1	3	-19.5185	19.5185
3	2	4	-14.3309	14.3309
4	2	5	-12.8558	12.8558
5	2	6	-19.8756	19.8756
6	3	4	-18.9381	18.9381
7	4	6	-28.5766	28.5766
8	4	12	-0.507697	0.507697
9	5	7	-14.2681	14.2681
10	6	7	-6.45906	6.45906
11	6	8	-28.187	28.187
12	6	9	-8.24988	8.24988
13	6	10	-8.93022	8.93022
14	6	28	-0.910704	0.910704
15	8	28	0.0242233	-0.0242233
16	9	10	-10.3498	10.3498
17	9	11	0.512284	-0.512284
18	10	17	-6.61159	6.61159
19	10	20	-7.26732	7.26732
20	10	21	-0.105315	0.105315
21	10	22	-3.15919	3.15919
22	12	13	20.3961	-20.3961
23	12	14	-1.12576	1.12576
24	12	15	-9.88609	9.88609
25	12	16	-2.81783	2.81783
26	14	15	2.9219	-2.9219
27	15	18	-5.60643	5.60643
28	15	23	3.32086	-3.32086
29	16	17	-0.971866	0.971866
30	18	19	-1.22506	1.22506
31	19	20	6.63303	-6.63303
32	21	22	15.8804	-15.8804
33	22	24	-2.26179	2.26179
34	23	24	-4.23198	4.23198
35	24	25	-0.141793	0.141793
36	25	26	-1.90213	1.90213
37	25	27	-0.0533792	0.0533792
38	28	27	-2.52013	2.52013
39	27	29	-5.3943	5.3943
40	27	30	-6.90037	6.90037
41	29	30	-3.35978	3.35978
