Gen#	Conn.	MW
1	1	39.5144
2	2	52.3047
3	13	20.3546
4	22	20.0005
5	23	11.355
6	27	11.3234
T.line#	From	To	From MW	To MW
1	1	2	-19.1269	19.1269
2	1	3	-23.9914	23.9914
3	2	4	-22.162	22.162
4	2	5	-11.5532	11.5532
5	2	6	-21.9891	21.9891
6	3	4	-24.8088	24.8088
7	4	6	-35.5166	35.5166
8	4	12	-8.45767	8.45767
9	5	7	-13.3198	13.3198
10	6	7	-7.19336	7.19336
11	6	8	-31.2375	31.2375
12	6	9	-10.1363	10.1363
13	6	10	-11.4131	11.4131
14	6	28	-1.94319	1.94319
15	8	28	-2.89535	2.89535
16	9	10	-11.4192	11.4192
17	9	11	0.307656	-0.307656
18	10	17	-4.69627	4.69627
19	10	20	-7.62099	7.62099
20	10	21	-1.56725	1.56725
21	10	22	-4.41738	4.41738
22	12	13	21.6676	-21.6676
23	12	14	-4.88557	4.88557
24	12	15	-12.027	12.027
25	12	16	-5.64935	5.64935
26	14	15	-0.313557	0.313557
27	15	18	-6.28846	6.28846
28	15	23	-0.00408887	0.00408887
29	16	17	-3.48693	3.48693
30	18	19	-3.71492	3.71492
31	19	20	5.55308	-5.55308
32	21	22	15.721	-15.721
33	22	24	-8.97982	8.97982
34	23	24	-9.16151	9.16151
35	24	25	2.26478	-2.26478
36	25	26	-3.60451	3.60451
37	25	27	5.7344	-5.7344
38	28	27	-6.37818	6.37818
39	27	29	-6.19285	6.19285
40	27	30	-6.37543	6.37543
41	29	30	-4.0124	4.0124
