Gen#	Conn.	MW
1	1	28.0679
2	2	41.4599
3	13	14.1141
4	22	21.1547
5	23	7.83948
6	27	3.08627
T.line#	From	To	From MW	To MW
1	1	2	-14.8017	14.8017
2	1	3	-15.7519	15.7519
3	2	4	-16.5459	16.5459
4	2	5	-9.17497	9.17497
5	2	6	-16.1843	16.1843
6	3	4	-15.5085	15.5085
7	4	6	-24.414	24.414
8	4	12	-5.31807	5.31807
9	5	7	-12.2155	12.2155
10	6	7	-5.87998	5.87998
11	6	8	-34.3185	34.3185
12	6	9	-6.35752	6.35752
13	6	10	-1.50934	1.50934
15	8	28	-8.13906	8.13906
16	9	10	-9.10626	9.10626
17	9	11	0.595012	-0.595012
18	10	17	-4.58897	4.58897
19	10	20	-5.71107	5.71107
20	10	21	1.11941	-1.11941
21	10	22	0.520713	-0.520713
22	12	13	16.5026	-16.5026
23	12	14	-4.28757	4.28757
24	12	15	-8.63433	8.63433
25	12	16	-3.33067	3.33067
26	14	15	-0.463448	0.463448
27	15	18	-4.48174	4.48174
28	15	23	0.304199	-0.304199
29	16	17	-2.29009	2.29009
30	18	19	-2.98128	2.98128
31	19	20	4.9561	-4.9561
32	21	22	17.1912	-17.1912
33	22	24	-4.71041	4.71041
34	23	24	-5.47303	5.47303
35	24	25	-2.08426	2.08426
36	25	26	-2.7881	2.7881
37	25	27	-0.0638615	0.0638615
38	28	27	-9.9387	9.9387
39	27	29	-6.85222	6.85222
40	27	30	-7.4842	7.4842
41	29	30	-3.93632	3.93632
