411	6				
3	1	0	0.052	0	100
1	5	0.001	0.006	0	100
7001	1	0	0.01953	0	100
3	2	0	0.052	0	100
2	6	0.001	0.009	0	100
2	8	0.006	0.027	0	100
7002	2	0.001	0.0146	0	100
3	4	0	0.005	0	100
3	7	0	0.003	0	100
3	19	0.008	0.069	0	100
3	150	0.001	0.007	0	100
7003	3	0	0.01054	0	100
4	16	0.002	0.019	0	100
7	5	0	0.039	0	100
5	9	0.006	0.029	0	100
7	6	0	0.039	0	100
7	12	0.001	0.009	0	100
7	131	0.001	0.007	0	100
8	11	0.013	0.0595	0	100
8	14	0.013	0.042	0	100
9	11	0.006	0.027	0	100
10	11	0	0.089	0	100
12	10	0	0.053	0	100
11	13	0.008	0.034	0	100
7011	11	0	0.01923	0	100
12	21	0.002	0.015	0	100
7012	12	0	0.0312	0	100
13	20	0.006	0.034	0	100
14	15	0.014	0.042	0	100
16	15	0.001	0.038	0	100
15	17	0.0194	0.0311	0	100
15	37	0.065	0.248	0	100
15	89	0.099	0.248	0	100
15	90	0.096	0.363	0	100
16	42	0.002	0.022	0	100
7017	17	0	0.01654	0	100
19	21	0.002	0.018	0	100
19	87	0.013	0.08	0	100
21	20	0	0.014	0	100
20	22	0.016	0.033	0	100
20	27	0.069	0.186	0	100
21	24	0.004	0.034	0	100
22	23	0.052	0.111	0	100
24	23	0	0.064	0	100
23	25	0.019	0.039	0	100
7023	23	0	0.023	0	100
24	319	0.007	0.068	0	100
7024	24	0	0.0289	0	100
25	26	0.036	0.071	0	100
26	27	0.045	0.12	0	100
26	320	0.043	0.13	0	100
33	34	0	0.063	0	100
33	38	0.0025	0.012	0	100
33	40	0.006	0.029	0	100
33	41	0.007	0.043	0	100
34	42	0.001	0.008	0	100
36	35	0	0.047	0	100
35	72	0.012	0.06	0	100
35	76	0.006	0.014	0	100
35	77	0.01	0.029	0	100
36	88	0.004	0.027	0	100
37	38	0.008	0.047	0	100
37	40	0.022	0.064	0	100
37	41	0.01	0.036	0	100
37	49	0.017	0.081	0	100
37	89	0.102	0.254	0	100
37	90	0.047	0.127	0	100
37	9001	0.00006	0.00046	0	100
38	41	0.008	0.037	0	100
38	43	0.032	0.087	0	100
39	42	0.0006	0.0064	0	100
7039	39	0	0.03159	0	100
40	48	0.026	0.154	0	100
41	42	0	0.029	0	100
41	49	0.065	0.191	0	100
41	51	0.031	0.089	0	100
42	46	0.002	0.014	0	100
43	44	0.026	0.072	0	100
43	48	0.095	0.262	0	100
43	53	0.013	0.039	0	100
45	44	0	0.02	0	100
44	47	0.027	0.084	0	100
44	54	0.028	0.084	0	100
7044	44	0	0.18181	0	100
45	46	0	0.021	0	100
45	60	0.007	0.041	0	100
45	74	0.009	0.054	0	100
46	81	0.005	0.042	0	100
47	73	0.052	0.145	0	100
47	113	0.043	0.118	0	100
48	107	0.025	0.062	0	100
49	51	0.031	0.094	0	100
7049	49	0	0.0124	0	100
51	52	0.037	0.109	0	100
52	55	0.027	0.08	0	100
53	54	0.025	0.073	0	100
54	55	0.035	0.103	0	100
55	57	0.065	0.169	0	100
7055	55	0	0.19607	0	100
57	58	0.046	0.08	0	100
57	63	0.159	0.537	0	100
7057	57	0	0.05347	0	100
58	59	0.009	0.026	0	100
59	61	0.002	0.013	0	100
60	62	0.009	0.065	0	100
62	61	0	0.059	0	100
7061	61	0	0.0238	0	100
62	64	0.016	0.105	0	100
62	144	0.001	0.007	0	100
7062	62	0	0.03214	0	100
63	64	0	0.038	0	100
63	526	0.0265	0.172	0	100
69	79	0.051	0.157	0	100
201	69	0	0.098	0	100
69	211	0.051	0.232	0	100
70	71	0.032	0.1	0	100
70	528	0.02	0.1234	0	100
71	72	0.036	0.131	0	100
71	73	0.034	0.099	0	100
7071	71	0	0.06896	0	100
72	77	0.018	0.087	0	100
72	531	0.0256	0.193	0	100
73	74	0	0.0244	0	100
73	76	0.021	0.057	0	100
73	79	0.018	0.052	0	100
74	88	0.004	0.027	0	100
74	562	0.0286	0.2013	0	100
76	77	0.016	0.043	0	100
77	78	0.001	0.006	0	100
77	80	0.014	0.07	0	100
77	552	0.0891	0.2676	0	100
77	609	0.0782	0.2127	0	100
78	79	0.006	0.022	0	100
78	84	0	0.036	0	100
79	211	0.099	0.375	0	100
80	211	0.022	0.107	0	100
81	88	0	0.02	0	100
81	194	0.0035	0.033	0	100
81	195	0.0035	0.033	0	100
85	86	0.008	0.064	0	100
85	99	0	0.048	0	100
86	87	0.012	0.093	0	100
86	102	0	0.048	0	100
86	323	0.006	0.048	0	100
87	94	0	0.046	0	100
89	91	0.047	0.119	0	100
90	92	0.032	0.174	0	100
91	94	0.1	0.253	0	100
91	97	0.022	0.077	0	100
92	103	0.019	0.144	0	100
92	105	0.017	0.092	0	100
94	97	0.278	0.427	0	100
97	100	0.022	0.053	0	100
97	102	0.038	0.092	0	100
