Gen#	Conn.	MW
1	7	13.1017
2	20	13.1079
3	25	13.1324
4	81	13.1232
5	52	13.1212
6	105	379.505
7	114	156.681
8	115	293.396
9	120	68.661
10	121	118.222
11	139	1950.8
12	135	242.754
13	144	13.1134
14	173	13.109
15	178	284.271
16	184	704.851
17	181	84.8379
18	182	219.452
19	187	104.057
20	167	376.466
21	191	218.439
22	195	13.1109
23	161	207.3
24	163	13.11
25	203	230.592
26	204	84.8382
27	206	202.239
28	171	1215.63
29	205	1215.63
30	212	480.852
31	215	1993.59
32	226	429.161
33	235	275.158
34	241	101.022
35	243	455.51
36	246	252.874
37	249	306.563
38	252	349.111
39	254	303.524
40	256	607.538
41	244	252.875
42	258	556.859
43	257	582.634
44	237	171.864
45	262	84.8377
46	4	472.732
47	8	630.838
48	13	1225.77
49	22	236.665
50	24	376.465
51	32	333.924
52	39	187.052
53	41	414.976
54	59	506.199
55	68	37.3357
56	75	13.2081
57	79	45.4169
58	82	166.804
59	86	404.843
60	89	404.843
61	98	117.209
62	160	1308.75
63	177	708.898
64	201	559.893
65	270	13.134
66	288	13.1485
67	290	13.1476
68	291	50.4689
69	292	8.06579
T.line#	From	To	From MW	To MW
1	1	2	-3.65434	3.65434
2	2	3	-386.172	386.172
3	4	2	-472.661	472.661
4	1	5	34.7013	-34.7013
5	5	6	-134.733	134.733
6	5	7	-405.183	405.183
7	8	5	-630.775	630.775
8	1	9	-921.725	921.725
9	1	10	-258.151	258.151
10	1	11	-159.647	159.647
11	1	12	102.975	-102.975
12	13	1	-1225.71	1225.71
13	9	14	-921.671	921.671
14	10	3	-120.799	120.799
15	3	15	-153.848	153.848
16	10	6	14.6329	-14.6329
17	10	16	-151.833	151.833
19	7	18	29.6176	-29.6176
20	7	19	-389.732	389.732
21	15	18	-57.7482	57.7482
22	20	18	16.3167	-16.3167
23	16	20	-118.708	118.708
24	18	21	-165.183	165.183
25	22	18	-236.591	236.591
26	16	23	-409.399	409.399
27	24	16	-376.401	376.401
28	21	25	-107.079	107.079
29	19	26	-229.627	229.627
30	14	26	-252.9	252.9
31	26	27	-227.257	227.257
32	26	28	-62.7638	62.7638
33	26	29	-33.2474	33.2474
34	26	30	-32.3067	32.3067
35	14	31	-668.674	668.674
36	32	27	-333.852	333.852
37	11	23	96.2108	-96.2108
38	11	33	-255.771	255.771
39	23	25	-482.09	482.09
40	25	34	15.8552	-15.8552
41	25	35	-22.9643	22.9643
42	23	36	246.051	-246.051
43	34	37	96.9557	-96.9557
44	36	37	-52.8989	52.8989
45	37	38	-121.79	121.79
46	39	37	-186.994	186.994
47	36	40	-115.857	115.857
48	41	36	-414.92	414.92
49	38	42	-76.7029	76.7029
50	42	35	-46.1266	46.1266
51	42	43	-2.45883	2.45883
52	44	45	179.164	-179.164
53	44	46	-109.399	109.399
54	44	47	-50.1236	50.1236
55	44	48	35.5691	-35.5691
56	45	31	179.262	-179.262
57	49	50	-134.484	134.484
58	50	51	-46.505	46.505
59	50	52	-123.206	123.206
60	50	53	35.4162	-35.4162
61	49	54	134.589	-134.589
62	28	46	-25.5859	25.5859
63	28	47	-22.3271	22.3271
64	28	48	28.774	-28.774
65	28	55	-37.9808	37.9808
66	28	29	28.8179	-28.8179
67	28	30	30.343	-30.343
68	28	56	20.5707	-20.5707
69	46	48	95.6562	-95.6562
70	46	57	-75.4275	75.4275
71	58	31	-506.039	506.039
72	59	58	-506.119	506.119
73	47	60	-26.2795	26.2795
74	48	31	308.49	-308.49
75	48	55	-25.0831	25.0831
76	48	61	-37.1201	37.1201
77	31	62	-686.763	686.763
78	57	63	-10.3498	10.3498
79	57	60	8.72223	-8.72223
80	57	64	-34.5983	34.5983
81	65	63	-256.82	256.82
82	63	66	-132.431	132.431
83	63	67	23.2432	-23.2432
84	68	63	-37.2558	37.2558
85	65	62	252.857	-252.857
86	65	69	299.033	-299.033
87	65	70	-294.893	294.893
88	62	71	-433.771	433.771
89	66	72	-46.3222	46.3222
90	66	73	-27.9413	27.9413
91	60	74	23.6152	-23.6152
92	55	61	16.017	-16.017
93	75	55	-13.1255	13.1255
94	61	76	-15.9403	15.9403
95	76	77	45.1768	-45.1768
96	64	67	34.5238	-34.5238
97	67	77	67.9261	-67.9261
98	77	78	89.9532	-89.9532
99	79	77	-45.3401	45.3401
100	78	80	42.4398	-42.4398
101	78	81	-21.0795	21.0795
102	82	78	-166.743	166.743
103	80	83	56.521	-56.521
104	83	84	274.603	-274.603
105	69	85	299.114	-299.114
106	85	84	-96.9285	96.9285
107	86	84	-404.787	404.787
108	85	87	-181.343	181.343
109	85	88	172.722	-172.722
110	89	85	-404.791	404.791
111	81	87	181.289	-181.289
112	81	90	-145.355	145.355
113	91	92	27.4137	-27.4137
114	93	91	50.4665	-50.4665
115	91	94	23.2143	-23.2143
116	95	96	84.3367	-84.3367
117	95	97	-28.1949	28.1949
118	96	51	20.4398	-20.4398
119	96	72	63.0168	-63.0168
120	98	96	-117.115	117.115
121	51	53	45.271	-45.271
122	51	99	-14.0965	14.0965
123	72	70	248.66	-248.66
124	72	52	-22.7789	22.7789
125	72	92	15.0863	-15.0863
126	70	54	4.56133	-4.56133
127	70	100	-50.5987	50.5987
128	52	53	49.1533	-49.1533
129	53	101	254.21	-254.21
130	53	102	-9.08237	9.08237
131	53	103	-11.1983	11.1983
132	53	104	-29.6982	29.6982
133	101	92	-87.9911	87.9911
134	101	105	342.353	-342.353
135	92	94	2.7615	-2.7615
136	102	94	19.0714	-19.0714
137	71	54	-139.302	139.302
138	71	106	-154.213	154.213
139	71	107	-140.058	140.058
140	108	109	108.017	-108.017
141	108	110	-107.936	107.936
142	109	33	167.306	-167.306
143	109	111	-44.1569	44.1569
144	109	112	-14.9772	14.9772
145	33	113	-88.3597	88.3597
146	29	114	39.9287	-39.9287
147	30	115	64.1979	-64.1979
148	114	113	5.63139	-5.63139
149	114	116	-104.787	104.787
150	115	117	-73.3574	73.3574
151	115	118	-139.833	139.833
152	113	116	-22.28	22.28
153	116	119	-46.314	46.314
154	116	111	-44.2714	44.2714
155	116	117	3.66089	-3.66089
156	120	119	7.2721	-7.2721
157	120	111	-9.07152	9.07152
158	110	74	43.4422	-43.4422
159	110	121	28.2632	-28.2632
160	110	122	-37.8578	37.8578
161	110	123	-58.0283	58.0283
162	119	111	-38.9207	38.9207
163	111	124	-58.3813	58.3813
164	117	118	-37.5312	37.5312
165	124	121	-47.1356	47.1356
