Gen#	Conn.	MW
1	7	14.6453
2	20	14.6491
3	25	14.6742
4	81	14.6631
5	52	14.6611
6	105	380.854
7	114	157.678
8	115	294.651
9	120	69.3052
10	121	119.097
11	139	1949.62
12	135	243.93
13	144	14.6536
14	173	14.6471
15	178	285.514
16	184	706.347
17	181	85.5691
18	182	220.591
19	187	104.875
20	167	377.808
21	191	219.576
22	195	14.6554
23	161	208.413
24	163	14.6507
25	203	231.751
26	204	85.5694
27	206	203.341
28	171	1216.99
29	205	1216.99
30	212	482.271
31	215	1992.12
32	226	430.555
33	235	276.39
34	241	101.829
35	243	456.915
36	246	254.073
37	249	307.835
38	252	350.431
39	254	304.793
40	256	609.013
41	244	254.073
42	258	558.317
43	257	584.101
44	237	172.902
45	262	85.5707
46	4	474.142
47	8	632.32
48	13	1227.12
49	22	237.838
50	24	377.806
51	32	335.224
52	39	188.123
53	41	416.349
54	59	507.63
55	68	37.7561
56	75	14.7862
57	79	45.9036
58	82	167.827
59	86	406.21
60	89	406.209
61	98	118.081
62	160	1310.01
63	177	710.399
64	201	561.35
65	270	14.6835
66	288	14.6888
67	290	14.6883
68	291	50.9949
69	292	8.17756
T.line#	From	To	From MW	To MW
1	1	2	12.5443	-12.5443
2	2	3	-371.256	371.256
3	4	2	-474.028	474.028
4	1	5	40.9322	-40.9322
5	5	6	-91.5466	91.5466
6	5	7	-443.47	443.47
7	8	5	-632.214	632.214
8	1	9	-932.026	932.026
9	1	10	-207.493	207.493
10	1	11	-171.892	171.892
11	1	12	51.2381	-51.2381
12	13	1	-1227.03	1227.03
13	9	14	-931.912	931.912
14	10	3	-104.094	104.094
15	3	15	-122.175	122.175
16	10	6	-28.576	28.576
17	10	16	-129.658	129.658
18	10	17	55.0801	-55.0801
19	7	18	-2.57706	2.57706
20	7	19	-397.23	397.23
21	15	18	-26.0414	26.0414
22	20	18	10.4739	-10.4739
23	16	20	-123.058	123.058
24	18	21	-172.62	172.62
25	22	18	-237.748	237.748
26	16	23	-384.14	384.14
27	24	16	-377.718	377.718
28	21	25	-114.492	114.492
29	19	26	-237.014	237.014
30	14	26	-249.115	249.115
31	26	27	-226.185	226.185
32	26	28	-62.4231	62.4231
33	26	29	-33.7587	33.7587
34	26	30	-32.4893	32.4893
35	14	31	-682.557	682.557
36	32	27	-335.061	335.061
37	11	23	81.9407	-81.9407
38	11	33	-253.696	253.696
39	23	25	-469.773	469.773
40	25	34	18.6318	-18.6318
41	25	35	-22.3321	22.3321
42	23	36	244.784	-244.784
43	34	37	99.753	-99.753
44	36	37	-55.4431	55.4431
45	37	38	-122.537	122.537
46	39	37	-188.044	188.044
47	36	40	-115.88	115.88
48	41	36	-416.269	416.269
49	38	42	-77.4194	77.4194
