Gen#	Conn.	MW
1	7	14.2018
2	20	14.2039
3	25	14.2338
4	81	14.2173
5	52	14.2098
6	105	380.298
7	114	157.14
8	115	294.09
9	120	68.8939
10	121	118.591
11	139	1952.01
12	135	243.369
13	144	14.2108
14	173	14.1995
15	178	284.953
16	184	705.858
17	181	85.1175
18	182	220.032
19	187	104.388
20	167	377.254
21	191	219.018
22	195	14.2168
23	161	207.855
24	163	14.2072
25	203	231.191
26	204	85.1177
27	206	202.784
28	171	1216.75
29	205	1216.76
30	212	481.731
31	215	1994.8
32	226	430.013
33	235	275.825
34	241	101.347
35	243	456.371
36	246	253.51
37	249	307.273
38	252	349.873
39	254	304.23
40	256	608.498
41	244	253.51
42	258	557.791
43	257	583.581
44	237	172.353
45	262	85.1178
46	4	473.599
47	8	631.813
48	13	1226.91
49	22	237.279
50	24	377.25
51	32	334.667
52	39	187.571
53	41	415.798
54	59	507.099
55	68	37.4682
56	75	14.3042
57	79	45.5768
58	82	167.282
59	86	405.659
60	89	405.658
61	98	117.575
62	160	1309.9
63	177	709.915
64	201	560.829
65	270	14.2439
66	288	14.2476
67	290	14.2471
68	291	50.6469
69	292	8.09628
T.line#	From	To	From MW	To MW
1	1	2	20.6034	-20.6034
2	2	3	-362.817	362.817
3	4	2	-473.54	473.54
4	1	5	41.3764	-41.3764
5	5	6	-84.0208	84.0208
6	5	7	-450.26	450.26
7	8	5	-631.769	631.769
8	1	9	-928.468	928.468
9	1	10	-212.816	212.816
10	1	11	-176.138	176.138
11	1	12	48.6532	-48.6532
12	13	1	-1226.88	1226.88
13	9	14	-928.422	928.422
14	10	3	-116.036	116.036
15	3	15	-125.8	125.8
16	10	6	-36.0095	36.0095
17	10	16	-119.127	119.127
18	10	17	58.4582	-58.4582
19	7	18	-4.31155	4.31155
20	7	19	-401.999	401.999
21	15	18	-29.7594	29.7594
22	20	18	10.7524	-10.7524
23	16	20	-123.101	123.101
24	18	21	-177.485	177.485
25	22	18	-237.251	237.251
26	16	23	-373.195	373.195
27	24	16	-377.223	377.223
28	21	25	-119.454	119.454
29	19	26	-241.887	241.887
30	14	26	-240.056	240.056
31	26	27	-226.558	226.558
32	26	28	-62.0867	62.0867
33	26	29	-33.8784	33.8784
34	26	30	-32.4031	32.4031
35	14	31	-688.238	688.238
36	32	27	-334.577	334.577
37	11	23	75.7593	-75.7593
38	11	33	-251.865	251.865
39	23	25	-464.74	464.74
40	25	34	18.8066	-18.8066
41	25	35	-22.1927	22.1927
42	23	36	244.35	-244.35
43	34	37	99.8291	-99.8291
44	36	37	-55.5889	55.5889
45	37	38	-122.284	122.284
46	39	37	-187.558	187.558
47	36	40	-115.815	115.815
48	41	36	-415.784	415.784
