Gen#	Conn.	MW
1	7	14.8828
2	20	14.8866
3	25	14.9115
4	81	14.8992
5	52	14.8951
6	105	380.935
7	114	157.714
8	115	294.712
9	120	69.33
10	121	119.128
11	139	1950.02
12	135	243.981
13	144	14.892
14	173	14.8852
15	178	285.575
16	184	706.514
17	181	85.5965
18	182	220.638
19	187	104.905
20	167	377.891
21	191	219.623
22	195	14.8947
23	161	208.457
24	163	14.889
25	203	231.8
26	204	85.5967
27	206	203.385
28	171	1217.27
29	205	1217.27
30	212	482.377
31	215	1992.52
32	226	430.649
33	235	276.445
34	241	101.858
35	243	457.015
36	246	254.124
37	249	307.898
38	252	350.504
39	254	304.855
40	256	609.152
41	244	254.124
42	258	558.443
43	257	584.234
44	237	172.938
45	262	85.5972
46	4	474.249
47	8	632.468
48	13	1227.4
49	22	237.888
50	24	377.889
51	32	335.295
52	39	188.164
53	41	416.441
54	59	507.744
55	68	37.7745
56	75	15.0215
57	79	45.9241
58	82	167.863
59	86	406.298
60	89	406.298
61	98	118.111
62	160	1310.3
63	177	710.568
64	201	561.481
65	270	14.9173
66	288	14.9238
67	290	14.9233
68	291	51.0164
69	292	8.18327
T.line#	From	To	From MW	To MW
1	1	2	12.7127	-12.7127
2	2	3	-371.195	371.195
3	4	2	-474.135	474.135
4	1	5	41.1328	-41.1328
5	5	6	-91.6221	91.6221
6	5	7	-443.343	443.343
7	8	5	-632.362	632.362
8	1	9	-935.047	935.047
9	1	10	-205.887	205.887
10	1	11	-172.294	172.294
11	1	12	52.4056	-52.4056
12	13	1	-1227.31	1227.31
13	9	14	-934.933	934.933
14	10	3	-104.217	104.217
15	3	15	-122.238	122.238
16	10	6	-28.5002	28.5002
17	10	16	-129.001	129.001
18	10	17	56.0744	-56.0744
19	7	18	-2.8089	2.8089
20	7	19	-397.108	397.108
21	15	18	-26.104	26.104
22	20	18	10.4446	-10.4446
23	16	20	-122.85	122.85
24	18	21	-172.994	172.994
25	22	18	-237.797	237.797
26	16	23	-383.774	383.774
27	24	16	-377.8	377.8
28	21	25	-114.866	114.866
29	19	26	-236.892	236.892
30	14	26	-246.67	246.67
31	26	27	-226.115	226.115
32	26	28	-63.0773	63.0773
33	26	29	-34.2102	34.2102
34	26	30	-32.8839	32.8839
35	14	31	-688.023	688.023
36	32	27	-335.131	335.131
37	11	23	82.326	-82.326
38	11	33	-254.485	254.485
39	23	25	-469.117	469.117
40	25	34	18.6654	-18.6654
41	25	35	-22.3226	22.3226
42	23	36	244.879	-244.879
43	34	37	99.786	-99.786
44	36	37	-55.4418	55.4418
45	37	38	-122.544	122.544
46	39	37	-188.085	188.085
47	36	40	-115.88	115.88
48	41	36	-416.361	416.361
49	38	42	-77.4274	77.4274
50	42	35	-46.7946	46.7946
51	42	43	-2.47749	2.47749
52	44	45	163.555	-163.555
53	44	46	-112.717	112.717
54	44	47	-52.0776	52.0776
55	44	48	56.8469	-56.8469
56	45	31	163.788	-163.788
57	49	50	-89.3222	89.3222
58	50	51	-49.5681	49.5681
59	50	52	-67.8209	67.8209
60	50	53	28.6716	-28.6716
61	49	54	89.6084	-89.6084
62	28	46	-37.4098	37.4098
63	28	47	-23.5983	23.5983
64	28	48	53.9863	-53.9863
65	28	55	-38.5471	38.5471
66	28	29	28.2056	-28.2056
67	28	30	28.9945	-28.9945
68	28	56	11.4341	-11.4341
69	46	48	81.6159	-81.6159
70	46	57	-76.1188	76.1188
71	58	31	-507.296	507.296
72	59	58	-507.52	507.52
73	47	60	-29.173	29.173
74	48	31	340.48	-340.48
75	48	55	-24.5434	24.5434
76	48	61	-36.6321	36.6321
77	31	62	-690.492	690.492
78	57	63	-10.0144	10.0144
79	57	60	8.01482	-8.01482
80	57	64	-34.4904	34.4904
81	65	63	-262.874	262.874
82	63	66	-138.36	138.36
83	63	67	23.7353	-23.7353
84	68	63	-37.5143	37.5143
85	65	62	262.283	-262.283
86	65	69	318.364	-318.364
87	65	70	-317.262	317.262
88	62	71	-427.834	427.834
89	66	72	-50.7534	50.7534
90	66	73	-29.0649	29.0649
91	60	74	20.315	-20.315
92	55	61	14.7625	-14.7625
93	75	55	-14.7715	14.7715
94	61	76	-16.3785	16.3785
95	76	77	44.9813	-44.9813
96	64	67	34.8885	-34.8885
97	67	77	69.1258	-69.1258
98	77	78	91.0112	-91.0112
