Gen#	Conn.	MW
1	7	13.3082
2	20	13.3142
3	25	13.3372
4	81	13.3311
5	52	13.3329
6	105	379.666
7	114	156.752
8	115	293.527
9	120	68.6889
10	121	118.274
11	139	1948.23
12	135	242.864
13	144	13.3177
14	173	13.3137
15	178	284.397
16	184	705.051
17	181	84.8736
18	182	219.552
19	187	104.102
20	167	376.623
21	191	218.538
22	195	13.315
23	161	207.394
24	163	13.3151
25	203	230.697
26	204	84.8738
27	206	202.331
28	171	1215.64
29	205	1215.64
30	212	481.036
31	215	1990.72
32	226	429.334
33	235	275.282
34	241	101.066
35	243	455.689
36	246	252.989
37	249	306.699
38	252	349.262
39	254	303.659
40	256	607.739
41	244	252.99
42	258	557.055
43	257	582.833
44	237	171.942
45	262	84.8735
46	4	472.912
47	8	631.036
48	13	1225.77
49	22	236.773
50	24	376.623
51	32	334.069
52	39	187.137
53	41	415.144
54	59	506.385
55	68	37.3494
56	75	13.4538
57	79	45.4341
58	82	166.879
59	86	405.009
60	89	405.009
61	98	117.26
62	160	1308.65
63	177	709.096
64	201	560.085
65	270	13.3463
66	288	13.356
67	290	13.3553
68	291	50.4884
69	292	8.06825
T.line#	From	To	From MW	To MW
1	1	2	-4.38684	4.38684
2	2	3	-386.088	386.088
3	4	2	-472.842	472.842
4	1	5	35.2568	-35.2568
5	5	6	-133.998	133.998
6	5	7	-405.561	405.561
7	8	5	-630.973	630.973
8	1	9	-920.255	920.255
9	1	10	-258.385	258.385
10	1	11	-159.783	159.783
11	1	12	102.051	-102.051
12	13	1	-1225.71	1225.71
13	9	14	-920.201	920.201
14	10	3	-122.049	122.049
15	3	15	-155.014	155.014
16	10	6	13.8981	-13.8981
17	10	16	-150.082	150.082
19	7	18	30.118	-30.118
20	7	19	-390.818	390.818
21	15	18	-58.9137	58.9137
22	20	18	16.6654	-16.6654
23	16	20	-118.152	118.152
24	18	21	-165.605	165.605
25	22	18	-236.698	236.698
26	16	23	-408.363	408.363
27	24	16	-376.559	376.559
28	21	25	-107.502	107.502
29	19	26	-230.714	230.714
30	14	26	-251.722	251.722
31	26	27	-227.111	227.111
32	26	28	-62.8184	62.8184
33	26	29	-33.2397	33.2397
34	26	30	-32.3155	32.3155
35	14	31	-668.384	668.384
36	32	27	-333.997	333.997
37	11	23	96.0669	-96.0669
38	11	33	-255.764	255.764
39	23	25	-481.625	481.625
40	25	34	15.7154	-15.7154
41	25	35	-22.9873	22.9873
42	23	36	246.476	-246.476
43	34	37	96.8158	-96.8158
44	36	37	-52.6451	52.6451
45	37	38	-121.764	121.764
46	39	37	-187.079	187.079
47	36	40	-115.856	115.856
48	41	36	-415.088	415.088
49	38	42	-76.6774	76.6774
50	42	35	-46.1029	46.1029
51	42	43	-2.45821	2.45821
52	44	45	178.462	-178.462
53	44	46	-108.176	108.176
54	44	47	-50.2293	50.2293
55	44	48	35.1543	-35.1543
56	45	31	178.559	-178.559
57	49	50	-134.218	134.218
58	50	51	-46.5012	46.5012
59	50	52	-122.911	122.911
60	50	53	35.3854	-35.3854
61	49	54	134.324	-134.324
62	28	46	-25.9382	25.9382
63	28	47	-22.2039	22.2039
64	28	48	29.0874	-29.0874
65	28	55	-37.8339	37.8339
66	28	29	28.8788	-28.8788
67	28	30	30.4255	-30.4255
68	28	56	20.1418	-20.1418
69	46	48	96.4179	-96.4179
70	46	57	-75.3184	75.3184
71	58	31	-506.226	506.226
72	59	58	-506.305	506.305
73	47	60	-26.2616	26.2616
74	48	31	309.018	-309.018
75	48	55	-25.0281	25.0281
76	48	61	-37.0425	37.0425
77	31	62	-686.835	686.835
78	57	63	-10.3354	10.3354
79	57	60	8.77028	-8.77028
80	57	64	-34.5514	34.5514
81	65	63	-256.762	256.762
82	63	66	-132.433	132.433
83	63	67	23.3056	-23.3056
84	68	63	-37.2692	37.2692
85	65	62	252.146	-252.146
86	65	69	299.405	-299.405
87	65	70	-294.612	294.612
88	62	71	-434.554	434.554
89	66	72	-46.3577	46.3577
90	66	73	-27.907	27.907
91	60	74	23.6814	-23.6814
92	55	61	15.9735	-15.9735
93	75	55	-13.3711	13.3711
94	61	76	-15.906	15.906
95	76	77	45.2111	-45.2111
96	64	67	34.5708	-34.5708
97	67	77	68.0359	-68.0359
98	77	78	90.0802	-90.0802
99	79	77	-45.3572	45.3572
100	78	80	42.4541	-42.4541
101	78	81	-21.0428	21.0428
102	82	78	-166.819	166.819
103	80	83	56.535	-56.535
104	83	84	274.616	-274.616
105	69	85	299.486	-299.486
106	85	84	-96.7757	96.7757
107	86	84	-404.953	404.953
108	85	87	-181.17	181.17
109	85	88	172.602	-172.602
110	89	85	-404.957	404.957
111	81	87	181.117	-181.117
112	81	90	-145.355	145.355
113	91	92	27.4209	-27.4209
114	93	91	50.4607	-50.4607
115	91	94	23.2032	-23.2032
116	95	96	84.3388	-84.3388
117	95	97	-28.1958	28.1958
118	96	51	20.4196	-20.4196
119	96	72	62.9902	-62.9902
120	98	96	-117.166	117.166
121	51	53	45.2577	-45.2577
122	51	99	-14.0973	14.0973
123	72	70	248.467	-248.467
124	72	52	-22.8238	22.8238
125	72	92	15.2634	-15.2634
126	70	54	4.6527	-4.6527
127	70	100	-50.5994	50.5994
128	52	53	49.1933	-49.1933
129	53	101	254.165	-254.165
130	53	102	-9.03624	9.03624
131	53	103	-11.1992	11.1992
132	53	104	-29.699	29.699
133	101	92	-88.1936	88.1936
134	101	105	342.512	-342.512
135	92	94	2.74588	-2.74588
136	102	94	19.1192	-19.1192
137	71	54	-139.129	139.129
138	71	106	-154.466	154.466
139	71	107	-140.759	140.759
140	108	109	108.027	-108.027
141	108	110	-107.946	107.946
142	109	33	167.3	-167.3
143	109	111	-44.1419	44.1419
144	109	112	-14.9771	14.9771
145	33	113	-88.3591	88.3591
146	29	114	39.9969	-39.9969
147	30	115	64.2715	-64.2715
148	114	113	5.63	-5.63
149	114	116	-104.788	104.788
150	115	117	-73.3723	73.3723
151	115	118	-139.875	139.875
152	113	116	-22.2815	22.2815
153	116	119	-46.3126	46.3126
154	116	111	-44.2715	44.2715
155	116	117	3.65631	-3.65631
156	120	119	7.25485	-7.25485
157	120	111	-9.0824	9.0824
158	110	74	43.4209	-43.4209
159	110	121	28.3273	-28.3273
160	110	122	-37.8842	37.8842
161	110	123	-58.0542	58.0542
162	119	111	-38.9367	38.9367
163	111	124	-58.3935	58.3935
164	117	118	-37.5506	37.5506
165	124	121	-47.1479	47.1479
166	124	125	-2.48204	2.48204
167	118	74	-71.8718	71.8718
168	118	123	-55.7428	55.7428
169	121	126	-24.7845	24.7845
170	122	123	17.975	-17.975
171	122	73	1.57918	-1.57918
172	122	127	-26.5146	26.5146
173	123	128	-32.5998	32.5998
174	128	127	-12.8529	12.8529
175	127	129	-20.9696	20.9696
176	130	131	51.1069	-51.1069
177	131	132	51.1537	-51.1537
178	133	134	-11.5126	11.5126
179	133	135	11.5334	-11.5334
180	136	137	484.367	-484.367
181	138	136	484.348	-484.348
182	137	139	557.231	-557.231
183	137	130	-43.4227	43.4227
184	137	140	-15.3623	15.3623
185	139	134	-850.139	850.139
186	139	130	-440.548	440.548
187	139	141	-100.31	100.31
188	134	142	-100.004	100.004
189	140	134	-15.3621	15.3621
190	132	143	-23.7587	23.7587
191	132	144	-8.66281	8.66281
192	132	145	312.788	-312.788
193	143	135	37.4752	-37.4752
194	143	144	16.8252	-16.8252
195	146	135	-82.5965	82.5965
196	144	147	509.725	-509.725
197	147	148	180.607	-180.607
198	147	149	161.429	-161.429
199	147	150	165.461	-165.461
200	147	145	-35.8653	35.8653
201	147	151	-31.8644	31.8644
202	147	152	127.985	-127.985
203	148	153	210.811	-210.811
204	148	154	139.829	-139.829
205	148	155	210.846	-210.846
206	153	156	173.284	-173.284
207	153	157	37.5957	-37.5957
208	149	156	195.11	-195.11
209	149	157	-33.6609	33.6609
210	156	17	-0.00660969	0.00660969
211	156	150	-282.685	282.685
212	156	12	-102.077	102.077
213	156	158	-157.245	157.245
214	156	159	-227.008	227.008
215	156	155	-171.158	171.158
216	160	156	-1308.63	1308.63
217	150	161	-117.2	117.2
218	157	162	995.089	-995.089
219	157	155	-39.7577	39.7577
220	157	152	-200.99	200.99
221	157	163	-750.325	750.325
222	154	164	74.447	-74.447
223	154	165	65.4374	-65.4374
224	164	166	243.718	-243.718
225	166	162	-80.4022	80.4022
226	166	167	379.35	-379.35
227	162	168	-321.83	321.83
228	169	162	-267.463	267.463
229	162	170	106.479	-106.479
230	162	171	554.266	-554.266
231	162	172	581.802	-581.802
232	170	173	-386.714	386.714
233	172	173	-426.624	426.624
234	174	175	-19.3809	19.3809
235	176	174	94.8641	-94.8641
236	177	174	-709.146	709.146
237	168	178	87.3388	-87.3388
238	168	179	0.711371	-0.711371
239	168	180	12.8258	-12.8258
240	168	181	47.0053	-47.0053
241	168	182	63.5614	-63.5614
242	168	176	-145.763	145.763
243	178	181	31.6051	-31.6051
244	178	183	-83.7503	83.7503
245	179	184	208.976	-208.976
246	179	185	-151.759	151.759
247	184	88	-172.68	172.68
248	184	180	-88.6812	88.6812
249	184	186	-182.228	182.228
250	184	187	37.0807	-37.0807
251	180	181	162.278	-162.278
252	180	187	66.9981	-66.9981
253	180	188	-280.112	280.112
254	181	182	156.002	-156.002
255	186	189	-78.5822	78.5822
256	186	190	-40.6058	40.6058
257	158	161	-157.233	157.233
258	167	191	19.7576	-19.7576
