Gen#	Conn.	MW
1	7	14.0824
2	20	14.0845
3	25	14.1134
4	81	14.0978
5	52	14.09
6	105	380.34
7	114	157.175
8	115	294.136
9	120	68.909
10	121	118.619
11	139	1948.93
12	135	243.414
13	144	14.0919
14	173	14.0822
15	178	285.001
16	184	705.823
17	181	85.1369
18	182	220.076
19	187	104.413
20	167	377.296
21	191	219.061
22	195	14.0985
23	161	207.897
24	163	14.0886
25	203	231.236
26	204	85.1372
27	206	202.826
28	171	1216.39
29	205	1216.4
30	212	481.756
31	215	1991.41
32	226	430.048
33	235	275.872
34	241	101.37
35	243	456.401
36	246	253.555
37	249	307.319
38	252	349.917
39	254	304.276
40	256	608.493
41	244	253.556
42	258	557.8
43	257	583.583
44	237	172.391
45	262	85.1373
46	4	473.627
47	8	631.802
48	13	1226.53
49	22	237.324
50	24	377.292
51	32	334.712
52	39	187.611
53	41	415.836
54	59	507.119
55	68	37.4751
56	75	14.2219
57	79	45.5857
58	82	167.319
59	86	405.697
60	89	405.697
61	98	117.602
62	160	1309.41
63	177	709.879
64	201	560.839
65	270	14.123
66	288	14.1264
67	290	14.1259
68	291	50.6571
69	292	8.09715
T.line#	From	To	From MW	To MW
1	1	2	20.5505	-20.5505
2	2	3	-362.898	362.898
3	4	2	-473.568	473.568
4	1	5	41.5034	-41.5034
5	5	6	-84.4247	84.4247
6	5	7	-449.718	449.718
7	8	5	-631.757	631.757
8	1	9	-925.194	925.194
9	1	10	-214.093	214.093
10	1	11	-175.844	175.844
11	1	12	46.669	-46.669
12	13	1	-1226.5	1226.5
13	9	14	-925.148	925.148
14	10	3	-115.839	115.839
15	3	15	-125.684	125.684
16	10	6	-35.6059	35.6059
17	10	16	-119.426	119.426
18	10	17	56.881	-56.881
19	7	18	-4.28679	4.28679
20	7	19	-401.362	401.362
21	15	18	-29.643	29.643
22	20	18	10.8404	-10.8404
23	16	20	-123.133	123.133
24	18	21	-177.3	177.3
25	22	18	-237.296	237.296
26	16	23	-373.504	373.504
27	24	16	-377.265	377.265
28	21	25	-119.268	119.268
29	19	26	-241.25	241.25
30	14	26	-240.32	240.32
31	26	27	-226.513	226.513
32	26	28	-61.8868	61.8868
33	26	29	-33.8317	33.8317
34	26	30	-32.3236	32.3236
35	14	31	-684.699	684.699
36	32	27	-334.622	334.622
37	11	23	75.8331	-75.8331
38	11	33	-251.645	251.645
39	23	25	-465.045	465.045
40	25	34	18.8064	-18.8064
41	25	35	-22.191	22.191
42	23	36	244.421	-244.421
43	34	37	99.8293	-99.8293
44	36	37	-55.5535	55.5535
45	37	38	-122.287	122.287
46	39	37	-187.598	187.598
47	36	40	-115.815	115.815
48	41	36	-415.82	415.82
49	38	42	-77.2673	77.2673
50	42	35	-46.8288	46.8288
51	42	43	-2.41276	2.41276
52	44	45	164.665	-164.665
53	44	46	-113.042	113.042
54	44	47	-54.7663	54.7663
55	44	48	58.5485	-58.5485
56	45	31	164.821	-164.821
57	49	50	-88.5907	88.5907
58	50	51	-49.4243	49.4243
59	50	52	-67.3886	67.3886
60	50	53	28.6488	-28.6488
61	49	54	88.7887	-88.7887
62	28	46	-37.994	37.994
63	28	47	-21.5317	21.5317
64	28	48	52.1746	-52.1746
65	28	55	-39.0631	39.0631
66	28	29	27.412	-27.412
67	28	30	28.2564	-28.2564
68	28	56	14.6329	-14.6329
69	46	48	82.5599	-82.5599
70	46	57	-78.1744	78.1744
71	58	31	-506.829	506.829
72	59	58	-506.974	506.974
73	47	60	-29.9534	29.9534
74	48	31	341.578	-341.578
75	48	55	-24.6491	24.6491
76	48	61	-37.0721	37.0721
77	31	62	-684.768	684.768
78	57	63	-12.0443	12.0443
79	57	60	8.22436	-8.22436
80	57	64	-34.9397	34.9397
81	65	63	-258.365	258.365
82	63	66	-136.879	136.879
83	63	67	24.675	-24.675
84	68	63	-37.3043	37.3043
85	65	62	253.702	-253.702
86	65	69	316.999	-316.999
87	65	70	-311.998	311.998
88	62	71	-430.817	430.817
89	66	72	-49.4346	49.4346
90	66	73	-29.0823	29.0823
91	60	74	19.5817	-19.5817
92	55	61	14.6547	-14.6547
93	75	55	-14.0536	14.0536
94	61	76	-17.0895	17.0895
95	76	77	44.1457	-44.1457
96	64	67	34.3103	-34.3103
97	67	77	69.3143	-69.3143
98	77	78	90.4093	-90.4093
99	79	77	-45.4322	45.4322
100	78	80	41.6972	-41.6972
101	78	81	-20.2091	20.2091
102	82	78	-167.205	167.205
103	80	83	55.8478	-55.8478
104	83	84	274.001	-274.001
105	69	85	317.141	-317.141
106	85	84	-95.6273	95.6273
107	86	84	-405.589	405.589
108	85	87	-181.467	181.467
109	85	88	188.885	-188.885
110	89	85	-405.597	405.597
111	81	87	181.364	-181.364
112	81	90	-145.406	145.406
113	91	92	23.4124	-23.4124
114	93	91	41.2192	-41.2192
115	91	94	18.1343	-18.1343
116	95	96	84.6261	-84.6261
117	95	97	-28.311	28.311
118	96	51	20.5168	-20.5168
119	96	72	63.2357	-63.2357
120	98	96	-117.394	117.394
121	51	53	42.8411	-42.8411
122	51	99	-14.2149	14.2149
123	72	70	296.561	-296.561
124	72	52	-50.4236	50.4236
125	72	92	-7.739	7.739
126	70	54	35.6362	-35.6362
127	70	100	-50.6919	50.6919
128	52	53	76.5958	-76.5958
129	53	101	279.739	-279.739
130	53	102	-15.6724	15.6724
131	53	103	-11.3149	11.3149
132	53	104	-29.8145	29.8145
133	101	92	-62.9819	62.9819
134	101	105	343.03	-343.03
135	92	94	1.20029	-1.20029
136	102	94	12.6613	-12.6613
137	71	54	-124.721	124.721
138	71	106	-170.691	170.691
139	71	107	-134.993	134.993
140	108	109	107.036	-107.036
141	108	110	-106.912	106.912
142	109	33	164.062	-164.062
143	109	111	-41.7997	41.7997
144	109	112	-15.0089	15.0089
145	33	113	-87.4762	87.4762
146	29	114	38.024	-38.024
147	30	115	62.2295	-62.2295
148	114	113	4.81336	-4.81336
149	114	116	-106.283	106.283
150	115	117	-74.143	74.143
151	115	118	-141.609	141.609
152	113	116	-22.1984	22.1984
153	116	119	-49.6555	49.6555
154	116	111	-43.9908	43.9908
155	116	117	5.413	-5.413
156	120	119	6.76282	-6.76282
157	120	111	-8.74081	8.74081
158	110	74	46.4084	-46.4084
159	110	121	29.0872	-29.0872
160	110	122	-39.0009	39.0009
161	110	123	-59.5014	59.5014
162	119	111	-42.7197	42.7197
163	111	124	-59.1031	59.1031
164	117	118	-36.4582	36.4582
165	124	121	-47.7348	47.7348
166	124	125	-2.52304	2.52304
167	118	74	-70.8862	70.8862
168	118	123	-57.2246	57.2246
169	121	126	-24.8338	24.8338
170	122	123	18.4251	-18.4251
171	122	73	2.61882	-2.61882
172	122	127	-28.9391	28.9391
173	123	128	-34.9173	34.9173
174	128	127	-15.0443	15.0443
175	127	129	-25.4101	25.4101
176	130	131	-31.3227	31.3227
177	131	132	-31.3481	31.3481
178	133	134	7.46539	-7.46539
179	133	135	-7.48836	7.48836
180	136	137	383.838	-383.838
181	138	136	383.854	-383.854
182	137	139	469.199	-469.199
183	137	130	-55.178	55.178
184	137	140	-16.0904	16.0904
185	139	134	-868.345	868.345
186	139	130	-511.101	511.101
187	139	141	-100.303	100.303
188	134	142	-99.9929	99.9929
189	140	134	-16.0961	16.0961
190	132	143	-19.1804	19.1804
191	132	144	-6.98175	6.98175
192	132	145	223.851	-223.851
193	143	135	45.1662	-45.1662
194	143	144	13.6118	-13.6118
195	146	135	-70.6182	70.6182
196	144	147	507.284	-507.284
197	147	148	145.473	-145.473
198	147	149	179.215	-179.215
199	147	150	166.715	-166.715
200	147	145	-55.3835	55.3835
201	147	151	-11.5983	11.5983
202	147	152	140.688	-140.688
203	148	153	185.347	-185.347
204	148	154	156.742	-156.742
205	148	155	184.145	-184.145
206	153	156	195.625	-195.625
207	153	157	-10.3007	10.3007
208	149	156	170.35	-170.35
209	149	157	8.89649	-8.89649
210	156	17	-56.8972	56.8972
211	156	150	-261.959	261.959
212	156	12	-46.6777	46.6777
213	156	158	-178.645	178.645
214	156	159	-205.789	205.789
215	156	155	-193.475	193.475
216	160	156	-1309.41	1309.41
217	150	161	-95.2556	95.2556
218	157	162	973.663	-973.663
219	157	155	9.35278	-9.35278
220	157	152	-234.917	234.917
221	157	163	-749.508	749.508
222	154	164	90.6605	-90.6605
223	154	165	66.0615	-66.0615
224	164	166	259.85	-259.85
225	166	162	-68.7938	68.7938
226	166	167	383.792	-383.792
227	162	168	-333.091	333.091
228	169	162	-266.439	266.439
229	162	170	263.921	-263.921
230	162	171	590.152	-590.152
231	162	172	390.892	-390.892
232	170	173	-355.27	355.27
233	172	173	-457.272	457.272
234	174	175	-19.9416	19.9416
235	176	174	95.0849	-95.0849
236	177	174	-709.929	709.929
237	168	178	85.9586	-85.9586
238	168	179	-5.24078	5.24078
239	168	180	11.0421	-11.0421
240	168	181	45.6536	-45.6536
241	168	182	62.555	-62.555
242	168	176	-145.543	145.543
243	178	181	30.0601	-30.0601
244	178	183	-84.1904	84.1904
245	179	184	201.535	-201.535
246	179	185	-150.272	150.272
247	184	88	-188.986	188.986
248	184	180	-85.6075	85.6075
249	184	186	-178.437	178.437
250	184	187	38.3285	-38.3285
251	180	181	166.991	-166.991
252	180	187	66.058	-66.058
253	180	188	-283.6	283.6
254	181	182	157.542	-157.542
255	186	189	-75.5239	75.5239
256	186	190	-39.8726	39.8726
257	158	161	-178.642	178.642
258	167	191	23.4447	-23.4447
259	191	192	-114.17	114.17
260	191	193	-81.5577	81.5577
261	194	195	28.2748	-28.2748
262	194	193	41.6415	-41.6415
263	196	195	-89.0644	89.0644
264	196	192	79.2414	-79.2414
265	197	196	-209.712	209.712
266	145	138	291.917	-291.917
267	151	138	58.9745	-58.9745
268	151	146	-70.6003	70.6003
269	198	197	-476.042	476.042
270	198	199	560.976	-560.976
271	169	197	266.394	-266.394
272	199	200	560.93	-560.93
273	201	200	-560.885	560.885
274	159	152	94.1863	-94.1863
275	175	202	-23.5862	23.5862
276	175	183	30.0715	-30.0715
277	202	183	54.1694	-54.1694
278	202	185	25.1316	-25.1316
279	202	203	60.5711	-60.5711
280	185	203	62.5834	-62.5834
281	185	190	-11.7229	11.7229
282	203	204	-103.082	103.082
283	204	189	-160.214	160.214
284	189	190	-22.419	22.419
285	189	188	214.093	-214.093
286	170	205	692.51	-692.51
287	165	206	202.841	-202.841
288	171	172	-566.509	566.509
289	205	172	-464.165	464.165
290	207	208	-18.076	18.076
291	207	209	6.29797	-6.29797
292	207	210	19.2616	-19.2616
293	211	212	-24.8961	24.8961
294	212	213	-472.542	472.542
295	212	214	-33.6059	33.6059
296	215	216	-828.874	828.874
297	217	215	672.997	-672.997
298	216	217	-28.467	28.467
299	218	219	26.2964	-26.2964
300	218	220	-29.5784	29.5784
301	218	208	3.64012	-3.64012
302	106	221	-56.4349	56.4349
303	106	222	-113.923	113.923
304	107	223	-85.5898	85.5898
305	107	221	-49.063	49.063
306	219	224	71.3949	-71.3949
307	219	210	10.2556	-10.2556
308	219	225	-44.7533	44.7533
309	224	226	90.8075	-90.8075
310	224	94	24.0644	-24.0644
311	226	227	-11.2548	11.2548
312	226	228	-64.1959	64.1959
313	209	226	56.6612	-56.6612
314	226	210	-102.874	102.874
315	226	94	-39.294	39.294
316	229	230	-3.20347	3.20347
317	229	210	38.5764	-38.5764
318	230	210	34.169	-34.169
319	230	231	-9.86852	9.86852
321	227	94	27.1017	-27.1017
322	228	94	-21.8387	21.8387
323	232	220	27.8454	-27.8454
324	232	225	44.5133	-44.5133
325	220	233	-1.37694	1.37694
326	233	129	4.10101	-4.10101
327	233	208	6.95934	-6.95934
328	94	223	119.088	-119.088
329	223	234	33.8501	-33.8501
330	235	236	-275.611	275.611
331	236	234	-228.051	228.051
332	236	237	-25.0393	25.0393
333	234	238	-146.693	146.693
334	238	239	29.6809	-29.6809
335	239	240	-35.5209	35.5209
336	239	221	134.856	-134.856
337	239	241	30.9684	-30.9684
338	240	221	70.3561	-70.3561
339	241	240	-25.6113	25.6113
340	221	242	100.31	-100.31
341	241	243	-38.6612	38.6612
342	241	244	279.607	-279.607
343	243	245	-323.564	323.564
344	246	242	74.8086	-74.8086
345	245	247	104.816	-104.816
346	247	217	290.944	-290.944
347	247	248	-12.6155	12.6155
348	248	213	-12.3582	12.3582
349	249	213	231.067	-231.067
350	250	211	228.275	-228.275
351	250	213	-1.66612	1.66612
352	250	251	-3.12515	3.12515
353	211	252	349.668	-349.668
354	213	253	-548.497	548.497
355	213	242	452.895	-452.895
356	253	254	-100.111	100.111
357	251	255	6.51373	-6.51373
358	251	256	608.248	-608.248
359	251	242	-45.277	45.277
360	255	244	275.885	-275.885
361	257	242	-583.34	583.34
362	244	258	557.553	-557.553
363	214	259	-33.3531	33.3531
364	237	260	-76.5485	76.5485
365	237	261	-120.352	120.352
366	262	263	-57.5071	57.5071
367	262	260	-19.0861	19.0861
368	263	264	-57.2353	57.2353
369	260	264	-23.709	23.709
370	260	261	-10.2519	10.2519
371	264	261	-3.40278	3.40278
372	261	231	-72.3367	72.3367
373	231	265	-52.6733	52.6733
374	265	266	-23.2704	23.2704
375	56	267	53.9686	-53.9686
376	56	268	-36.8974	36.8974
377	56	269	-2.05654	2.05654
378	269	270	1.2651	-1.2651
379	269	270	1.2651	-1.2651
380	270	271	-9.24032	9.24032
381	270	272	-1.6552	1.6552
382	268	273	-11.4972	11.4972
383	268	273	-11.4972	11.4972
384	274	273	-9.43545	9.43545
385	273	275	-2.34276	2.34276
386	273	276	-1.89695	1.89695
387	273	277	-2.39538	2.39538
388	273	278	-1.99732	1.99732
389	273	279	-2.14035	2.14035
390	273	280	-3.4815	3.4815
391	273	281	-2.32548	2.32548
392	273	282	-3.05198	3.05198
393	273	283	-7.30941	7.30941
394	284	285	-1.49027	1.49027
395	284	286	-1.34778	1.34778
396	284	287	-2.068	2.068
397	283	284	-6.87232	6.87232
398	267	288	13.9325	-13.9325
399	267	289	-30.1939	30.1939
400	267	290	12.4407	-12.4407
401	267	291	50.4642	-50.4642
402	267	292	7.90137	-7.90137
403	268	274	-13.1661	13.1661
404	274	293	-1.46689	1.46689
405	274	294	-1.45322	1.45322
406	269	295	-4.06687	4.06687
407	271	296	-1.838	1.838
408	271	297	-2.08296	2.08296
409	297	298	-0.80588	0.80588
410	297	299	-0.802155	0.802155
411	290	300	-1.39019	1.39019
