Gen#	Conn.	MW
1	1	1.63952e-06
2	4	1.70449e-06
3	6	1.68955e-06
4	8	1.00249e-06
5	10	368.138
6	12	71.871
7	15	1.59306e-06
8	18	1.58564e-06
9	19	1.50968e-06
10	24	1.0057e-06
11	25	183.346
12	26	259.996
13	27	1.00454e-06
14	31	5.91936
15	32	1.00448e-06
16	34	1.55167e-06
17	36	1.56035e-06
18	40	1.13704e-06
19	42	2.69671e-05
20	46	16.0537
21	49	171.752
22	54	40.5802
23	55	4.26924e-07
24	56	4.06087e-07
25	59	131.596
26	61	135.305
27	62	3.36696e-07
28	65	325.277
29	66	328.814
30	69	429.239
31	70	2.70066e-05
32	72	2.69731e-05
33	73	2.70017e-05
34	74	3.74313e-07
35	76	2.7026e-05
36	77	2.70272e-05
37	80	398.946
38	85	2.36145e-06
39	87	3.38236
40	89	502.114
41	90	2.36204e-06
42	91	2.36203e-06
43	92	2.36188e-06
44	99	2.3612e-06
45	100	211.577
46	103	33.7338
47	104	2.36252e-06
48	105	2.36265e-06
49	107	2.36274e-06
50	110	2.36295e-06
51	111	30.3687
52	112	2.36303e-06
53	113	3.89563e-06
54	116	2.35785e-06
T.line#	From	To	From MW	To MW
1	1	2	11.9962	-11.9962
2	1	3	38.9999	-38.9999
3	2	12	31.9933	-31.9933
4	3	5	68.4669	-68.4669
5	3	12	9.5297	-9.5297
6	4	5	92.2213	-92.2213
7	4	11	-62.2275	62.2275
8	5	6	-83.8558	83.8558
9	8	5	-321.043	321.043
10	5	11	-76.5001	76.5001
11	6	7	-31.8549	31.8549
12	7	12	-12.8566	12.8566
13	8	9	368.137	-368.137
14	8	30	-47.0928	47.0928
15	9	10	368.137	-368.137
16	11	12	-38.7568	38.7568
17	11	13	-29.9765	29.9765
18	12	14	-12.1117	12.1117
19	12	16	-2.8591	2.8591
20	12	117	-19.9983	19.9983
21	13	15	4.02067	-4.02067
22	14	15	1.88631	-1.88631
23	15	17	96.8928	-96.8928
24	15	19	-5.34716	5.34716
25	15	33	4.36435	-4.36435
26	16	17	22.1393	-22.1393
27	17	18	-75.4299	75.4299
28	30	17	-217.854	217.854
29	17	31	-15.2188	15.2188
30	17	113	2.8298	-2.8298
31	18	19	-15.4285	15.4285
32	19	20	9.74023	-9.74023
33	19	34	14.4857	-14.4857
34	20	21	27.7412	-27.7412
35	21	22	41.7422	-41.7422
36	22	23	51.7433	-51.7433
