Gen#	Conn.	MW
1	1	6.45744e-08
2	4	6.43462e-08
3	6	6.44177e-08
4	8	6.45022e-08
5	10	371.666
6	12	72.0204
7	15	6.44772e-08
8	18	6.4477e-08
9	19	6.44774e-08
10	24	6.44592e-08
11	25	185.18
12	26	262.705
13	27	6.44713e-08
14	31	5.90314
15	32	6.44664e-08
16	34	6.44507e-08
17	36	6.44528e-08
18	40	6.44481e-08
19	42	6.44304e-08
20	46	16.0348
21	49	173.014
22	54	40.5862
23	55	6.43396e-08
24	56	6.43283e-08
25	59	132.055
26	61	135.978
27	62	6.46766e-08
28	65	328.356
29	66	331.646
30	69	433.169
31	70	6.445e-08
32	72	6.44549e-08
33	73	6.44518e-08
34	74	6.44531e-08
35	76	6.44531e-08
36	77	6.44672e-08
37	80	402.433
38	85	6.44525e-08
39	87	3.37258
40	89	506.334
41	90	6.44433e-08
42	91	6.44432e-08
43	92	6.44438e-08
44	99	6.44437e-08
45	100	213.337
46	103	33.7875
47	104	6.4436e-08
48	105	6.44354e-08
49	107	6.44348e-08
50	110	6.44341e-08
51	111	30.404
52	112	6.44337e-08
53	113	6.44742e-08
54	116	6.44457e-08
T.line#	From	To	From MW	To MW
1	1	2	-20.0011	20.0011
2	1	3	71.0034	-71.0034
4	3	5	85.7276	-85.7276
5	3	12	24.2773	-24.2773
6	4	5	86.1463	-86.1463
7	4	11	-56.1527	56.1527
8	5	6	-81.653	81.653
9	8	5	-324.543	324.543
10	5	11	-71.0136	71.0136
11	6	7	-29.6528	29.6528
12	7	12	-10.6533	10.6533
13	8	9	371.663	-371.663
14	8	30	-47.1167	47.1167
15	9	10	371.664	-371.664
16	11	12	-26.3863	26.3863
17	11	13	-30.7805	30.7805
18	12	14	-13.5894	13.5894
19	12	16	-4.19768	4.19768
20	12	117	-19.9991	19.9991
21	13	15	3.21945	-3.21945
22	14	15	0.4097	-0.4097
23	15	17	98.143	-98.143
24	15	19	-6.87032	6.87032
25	15	33	2.36167	-2.36167
26	16	17	20.8018	-20.8018
27	17	18	-75.8447	75.8447
28	30	17	-217.334	217.334
29	17	31	-14.775	14.775
30	17	113	3.23626	-3.23626
31	18	19	-15.8421	15.8421
32	19	20	10.1769	-10.1769
33	19	34	12.1141	-12.1141
34	20	21	28.1785	-28.1785
35	21	22	42.1801	-42.1801
36	22	23	52.1817	-52.1817
37	23	24	19.3512	-19.3512
38	23	25	132.247	-132.247
39	23	32	-92.4142	92.4142
40	24	70	9.68281	-9.68281
41	24	72	9.67019	-9.67019
42	26	25	-72.2338	72.2338
43	25	27	-125.164	125.164
44	26	30	-190.47	190.47
45	27	28	-32.2078	32.2078
46	27	32	-11.0277	11.0277
47	27	115	-19.9254	19.9254
48	28	29	-15.206	15.206
49	29	31	8.79591	-8.79591
50	30	38	-20.2502	20.2502
51	31	32	31.121	-31.121
52	32	113	-3.23861	3.23861
53	32	114	-10.0781	10.0781
54	33	37	25.364	-25.364
55	34	36	-17.2455	17.2455
56	34	37	91.5669	-91.5669
57	34	43	-3.21544	3.21544
58	35	36	-13.7509	13.7509
59	35	37	46.7426	-46.7426
60	38	37	-203.296	203.296
61	37	39	-24.7817	24.7817
62	37	40	-14.8352	14.8352
63	38	65	183.048	-183.048
64	39	40	2.22069	-2.22069
65	40	41	-9.93449	9.93449
66	40	42	17.3246	-17.3246
67	41	42	27.0678	-27.0678
68	42	49	40.6984	-40.6984
69	42	49	40.6984	-40.6984
70	43	44	14.7822	-14.7822
71	44	45	30.7824	-30.7824
72	45	46	34.5491	-34.5491
73	45	49	49.2345	-49.2345
74	46	47	32.0472	-32.0472
75	46	48	14.4697	-14.4697
76	47	49	6.54972	-6.54972
77	47	69	59.4999	-59.4999
78	48	49	34.4717	-34.4717
79	49	50	-54.1393	54.1393
80	49	51	-66.89	66.89
81	49	54	-39.0892	39.0892
82	49	54	-38.8204	38.8204
83	49	66	117.409	-117.409
84	49	66	117.409	-117.409
85	49	69	49.7694	-49.7694
86	50	57	-37.1376	37.1376
87	51	52	-29.2931	29.2931
88	51	58	-20.5955	20.5955
89	52	53	-11.2921	11.2921
90	53	54	11.7088	-11.7088
91	54	55	-7.23927	7.23927
92	54	56	-15.9761	15.9761
93	54	59	29.4304	-29.4304
94	55	56	22.161	-22.161
95	55	59	33.6003	-33.6003
96	56	57	25.1367	-25.1367
97	56	58	8.5946	-8.5946
98	56	59	27.5367	-27.5367
99	56	59	28.9181	-28.9181
100	59	60	44.3385	-44.3385
101	59	61	53.3728	-53.3728
102	63	59	-166.717	166.717
103	60	61	112.076	-112.076
104	60	62	10.2518	-10.2518
105	61	62	-23.796	23.796
106	64	61	-53.2563	53.2563
107	62	66	38.0992	-38.0992
108	62	67	25.341	-25.341
109	63	64	166.716	-166.716
110	64	65	219.971	-219.971
111	65	66	-33.6183	33.6183
112	65	68	108.283	-108.283
113	66	67	-53.3393	53.3393
114	68	69	67.3432	-67.3432
115	68	81	40.9412	-40.9412
116	68	116	-0.000499727	0.000499727
117	69	70	-104.05	104.05
118	69	75	-103.678	103.678
119	69	77	-48.8268	48.8268
120	70	71	-9.67145	9.67145
121	70	74	-12.7141	12.7141
122	70	75	4.01916	-4.01916
123	71	72	-9.67098	9.67098
124	71	73	-0.000185409	0.000185409
125	74	75	55.2855	-55.2855
126	75	77	38.6761	-38.6761
127	75	118	-36.0497	36.0497
128	76	77	64.9491	-64.9491
129	76	118	3.05011	-3.05011
130	77	78	-48.7266	48.7266
131	77	80	96.6865	-96.6865
132	77	80	44.1734	-44.1734
133	77	82	23.6589	-23.6589
134	78	79	22.2761	-22.2761
135	79	80	61.2813	-61.2813
136	81	80	40.9408	-40.9408
137	80	96	-8.6442	8.6442
138	80	97	-15.9608	15.9608
139	80	98	-12.973	12.973
140	80	99	8.22367	-8.22367
141	82	83	57.7525	-57.7525
142	82	96	19.9044	-19.9044
143	83	84	31.3891	-31.3891
144	83	85	46.3614	-46.3614
145	84	85	42.3875	-42.3875
146	85	86	-17.6248	17.6248
147	85	88	55.2705	-55.2705
148	85	89	75.0995	-75.0995
149	86	87	3.37363	-3.37363
150	88	89	103.269	-103.269
151	89	90	-31.9741	31.9741
152	89	90	-60.2895	60.2895
153	89	92	-178.658	178.658
154	89	92	-57.0474	57.0474
155	90	91	-14.2664	14.2664
156	91	92	-14.268	14.268
157	92	93	-61.4719	61.4719
158	92	94	-55.9	55.9
159	92	100	-27.0173	27.0173
160	92	102	-40.5887	40.5887
161	93	94	-49.4735	49.4735
162	94	95	-54.9432	54.9432
163	94	96	-35.3508	35.3508
164	94	100	14.9173	-14.9173
165	95	96	-12.9447	12.9447
166	96	97	0.961977	-0.961977
167	98	100	21.0258	-21.0258
168	99	100	8.22226	-8.22226
169	100	101	13.5918	-13.5918
170	100	103	-84.4355	84.4355
171	100	104	-42.7079	42.7079
172	100	106	-45.6424	45.6424
173	101	102	35.5903	-35.5903
174	103	104	-27.0168	27.0168
175	103	105	-33.7158	33.7158
176	103	110	-34.4935	34.4935
177	104	105	-31.7274	31.7274
178	105	106	-9.87803	9.87803
179	105	107	-15.4754	15.4754
180	105	108	-9.09347	9.09347
181	106	107	-12.5225	12.5225
182	108	109	-7.09505	7.09505
183	109	110	0.903358	-0.903358
184	110	111	30.4051	-30.4051
185	110	112	-24.9984	24.9984
186	114	115	-2.0763	2.0763
