Gen#	Conn.	MW
1	1	8.23437e-08
2	4	8.20475e-08
3	6	8.21662e-08
4	8	8.22789e-08
5	10	368.813
6	12	71.4185
7	15	8.22565e-08
8	18	8.22548e-08
9	19	8.22556e-08
10	24	8.22283e-08
11	25	183.627
12	26	260.494
13	27	8.22434e-08
14	31	5.85426
15	32	8.2239e-08
16	34	8.22526e-08
17	36	8.22473e-08
18	40	8.22137e-08
19	42	8.21981e-08
20	46	15.9014
21	49	171.571
22	54	40.2471
23	55	8.20926e-08
24	56	8.20818e-08
25	59	130.956
26	61	134.847
27	62	8.23888e-08
28	65	325.6
29	66	328.92
30	69	429.546
31	70	8.22091e-08
32	72	8.22185e-08
33	73	8.22107e-08
34	74	8.22075e-08
35	76	8.2205e-08
36	77	8.22077e-08
37	80	399.143
38	85	8.21968e-08
39	87	3.34472
40	89	502.477
41	90	8.21866e-08
42	91	8.21865e-08
43	92	8.21876e-08
44	99	8.21881e-08
45	100	211.563
46	103	33.5057
47	104	8.21793e-08
48	105	8.21787e-08
49	107	8.21781e-08
50	110	8.21774e-08
51	111	30.1507
52	112	8.21769e-08
53	113	8.22524e-08
54	116	8.22081e-08
T.line#	From	To	From MW	To MW
1	1	2	-20.0011	20.0011
2	1	3	71.0033	-71.0033
4	3	5	85.6382	-85.6382
5	3	12	24.3665	-24.3665
6	4	5	85.96	-85.96
7	4	11	-55.9663	55.9663
8	5	6	-81.4882	81.4882
9	8	5	-323.71	323.71
10	5	11	-70.6218	70.6218
11	6	7	-29.4882	29.4882
12	7	12	-10.4886	10.4886
13	8	9	368.81	-368.81
14	8	30	-45.0968	45.0968
15	9	10	368.812	-368.812
16	11	12	-26.301	26.301
17	11	13	-30.2874	30.2874
18	12	14	-13.0034	13.0034
19	12	16	-3.84244	3.84244
20	12	117	-19.9992	19.9992
21	13	15	3.71258	-3.71258
22	14	15	0.995718	-0.995718
23	15	17	96.7134	-96.7134
24	15	19	-6.11556	6.11556
25	15	33	4.11558	-4.11558
26	16	17	21.157	-21.157
27	17	18	-74.9172	74.9172
28	30	17	-216.254	216.254
29	17	31	-15.2666	15.2666
30	17	113	2.80544	-2.80544
31	18	19	-14.9146	14.9146
32	19	20	9.68762	-9.68762
33	19	34	14.2856	-14.2856
34	20	21	27.6892	-27.6892
35	21	22	41.6908	-41.6908
36	22	23	51.6923	-51.6923
37	23	24	19.647	-19.647
38	23	25	131.185	-131.185
39	23	32	-92.1372	92.1372
40	24	70	9.83079	-9.83079
41	24	72	9.81803	-9.81803
42	26	25	-72.1278	72.1278
43	25	27	-124.567	124.567
44	26	30	-188.365	188.365
45	27	28	-32.0047	32.0047
46	27	32	-10.7671	10.7671
47	27	115	-19.7921	19.7921
48	28	29	-15.0029	15.0029
49	29	31	8.99893	-8.99893
50	30	38	-17.2051	17.2051
51	31	32	30.8812	-30.8812
52	32	113	-2.80773	2.80773
53	32	114	-10.2113	10.2113
54	33	37	27.1178	-27.1178
55	34	36	-5.31011	5.31011
56	34	37	83.7987	-83.7987
57	34	43	-5.21035	5.21035
58	35	36	-5.6866	5.6866
59	35	37	38.679	-38.679
60	38	37	-192.496	192.496
61	37	39	-26.4276	26.4276
62	37	40	-16.4682	16.4682
63	38	65	175.293	-175.293
64	39	40	0.57468	-0.57468
65	40	41	-11.5702	11.5702
66	40	42	15.6811	-15.6811
67	41	42	25.4319	-25.4319
68	42	49	39.0586	-39.0586
69	42	49	39.0586	-39.0586
70	43	44	12.7875	-12.7875
71	44	45	28.7878	-28.7878
72	45	46	33.6239	-33.6239
73	45	49	48.1653	-48.1653
74	46	47	31.5623	-31.5623
75	46	48	14.1627	-14.1627
76	47	49	6.35947	-6.35947
77	47	69	59.2052	-59.2052
78	48	49	34.1647	-34.1647
79	49	50	-54.3898	54.3898
80	49	51	-67.1952	67.1952
81	49	54	-39.3525	39.3525
82	49	54	-39.082	39.082
83	49	66	116.356	-116.356
84	49	66	116.356	-116.356
85	49	69	49.5537	-49.5537
86	50	57	-37.3881	37.3881
87	51	52	-29.3914	29.3914
88	51	58	-20.8024	20.8024
89	52	53	-11.3903	11.3903
90	53	54	11.6106	-11.6106
91	54	55	-7.3007	7.3007
92	54	56	-16.0029	16.0029
93	54	59	29.235	-29.235
94	55	56	22.2886	-22.2886
95	55	59	33.4113	-33.4113
96	56	57	25.3871	-25.3871
97	56	58	8.80149	-8.80149
98	56	59	27.3628	-27.3628
99	56	59	28.7355	-28.7355
100	59	60	44.5025	-44.5025
101	59	61	53.313	-53.313
102	63	59	-166.971	166.971
103	60	61	113.184	-113.184
104	60	62	9.30934	-9.30934
105	61	62	-22.6292	22.6292
106	64	61	-54.2678	54.2678
107	62	66	38.2098	-38.2098
108	62	67	25.4544	-25.4544
109	63	64	166.97	-166.97
110	64	65	221.236	-221.236
111	65	66	-34.461	34.461
112	65	68	105.392	-105.392
113	66	67	-53.4527	53.4527
114	68	69	68.5493	-68.5493
115	68	81	36.844	-36.844
116	68	116	-0.0004425	0.0004425
117	69	70	-99.4182	99.4182
118	69	75	-102.086	102.086
119	69	77	-50.7328	50.7328
120	70	71	-9.81913	9.81913
121	70	74	-14.9924	14.9924
122	70	75	1.22464	-1.22464
123	71	72	-9.81877	9.81877
124	71	73	-0.000145428	0.000145428
125	74	75	53.0072	-53.0072
126	75	77	36.7384	-36.7384
127	75	118	-37.5929	37.5929
128	76	77	63.4058	-63.4058
129	76	118	4.59337	-4.59337
130	77	78	-49.3625	49.3625
131	77	80	95.0387	-95.0387
132	77	80	43.4177	-43.4177
133	77	82	21.3114	-21.3114
134	78	79	21.6401	-21.6401
135	79	80	60.6451	-60.6451
136	81	80	36.8435	-36.8435
137	80	96	-9.49905	9.49905
138	80	97	-16.8164	16.8164
139	80	98	-14.0419	14.0419
140	80	99	7.15589	-7.15589
141	82	83	56.0791	-56.0791
142	82	96	19.2302	-19.2302
143	83	84	30.67	-30.67
144	83	85	45.4071	-45.4071
145	84	85	41.6685	-41.6685
146	85	86	-17.6527	17.6527
147	85	88	54.4494	-54.4494
148	85	89	74.2752	-74.2752
149	86	87	3.34578	-3.34578
150	88	89	102.448	-102.448
151	89	90	-31.8812	31.8812
152	89	90	-60.1142	60.1142
153	89	92	-177.183	177.183
154	89	92	-56.5791	56.5791
155	90	91	-13.9981	13.9981
156	91	92	-13.9996	13.9996
157	92	93	-60.6556	60.6556
158	92	94	-55.0857	55.0857
159	92	100	-26.7276	26.7276
160	92	102	-40.2976	40.2976
161	93	94	-48.6571	48.6571
162	94	95	-53.7911	53.7911
163	94	96	-34.1182	34.1182
164	94	100	14.1634	-14.1634
165	95	96	-11.7926	11.7926
166	96	97	1.81756	-1.81756
167	98	100	19.957	-19.957
168	99	100	7.15452	-7.15452
169	100	101	13.3006	-13.3006
170	100	103	-84.8175	84.8175
171	100	104	-42.7913	42.7913
