Gen#	Conn.	MW
1	1	1.81188e-06
2	4	1.8555e-06
3	6	1.8444e-06
4	8	1.25775e-06
5	10	362.944
6	12	72.9136
7	15	1.77439e-06
8	18	1.76859e-06
9	19	1.70821e-06
10	24	1.2597e-06
11	25	185.641
12	26	263.159
13	27	1.2589e-06
14	31	6.03542
15	32	1.25888e-06
16	34	1.74174e-06
17	36	1.74869e-06
18	40	1.38357e-06
19	42	3.41764e-07
20	46	16.349
21	49	173.906
22	54	41.2405
23	55	4.96572e-07
24	56	4.77141e-07
25	59	133.314
26	61	137.039
27	62	4.07553e-07
28	65	329.153
29	66	332.692
30	69	433.959
31	70	3.41847e-07
32	72	3.41588e-07
33	73	3.41813e-07
34	74	4.45805e-07
35	76	3.41951e-07
36	77	3.41869e-07
37	80	403.612
38	85	2.71834e-06
39	87	3.4496
40	89	493.265
41	90	2.71928e-06
42	91	2.71919e-06
43	92	2.71872e-06
44	99	2.71856e-06
45	100	214.166
46	103	34.2973
47	104	2.71951e-06
48	105	2.71957e-06
49	107	2.71963e-06
50	110	2.71976e-06
51	111	30.8843
52	112	2.71982e-06
53	113	5.7467e-06
54	116	2.71676e-06
T.line#	From	To	From MW	To MW
1	1	2	11.9366	-11.9366
2	1	3	39.0504	-39.0504
3	2	12	31.9274	-31.9274
4	3	5	68.5367	-68.5367
5	3	12	9.50249	-9.50249
6	4	5	88.2959	-88.2959
7	4	11	-58.3158	58.3158
8	5	6	-84.9401	84.9401
9	8	5	-318.793	318.793
10	5	11	-77.0266	77.0266
11	6	7	-32.9463	32.9463
12	7	12	-13.9531	13.9531
13	8	9	362.946	-362.946
14	8	30	-44.1552	44.1552
15	9	10	362.945	-362.945
16	11	12	-35.5967	35.5967
17	11	13	-29.7589	29.7589
18	12	14	-11.7647	11.7647
19	12	16	-2.29986	2.29986
20	12	117	-19.9944	19.9944
21	13	15	4.23439	-4.23439
22	14	15	2.22845	-2.22845
23	15	17	98.2754	-98.2754
24	15	19	-4.53778	4.53778
25	15	33	2.72527	-2.72527
26	16	17	22.6938	-22.6938
27	17	18	-75.7154	75.7154
28	30	17	-217.9	217.9
29	17	31	-14.0738	14.0738
30	17	113	3.85861	-3.85861
31	18	19	-15.7154	15.7154
32	19	20	10.6571	-10.6571
33	19	34	14.0902	-14.0902
34	20	21	28.6572	-28.6572
35	21	22	42.6574	-42.6574
36	22	23	52.6575	-52.6575
37	23	24	21.6944	-21.6944
38	23	25	131.341	-131.341
39	23	32	-93.3777	93.3777
40	24	70	10.8504	-10.8504
41	24	72	10.8448	-10.8448
42	26	25	-71.0704	71.0704
43	25	27	-125.371	125.371
44	26	30	-192.089	192.089
45	27	28	-32.4218	32.4218
46	27	32	-11.1731	11.1731
47	27	115	-19.7764	19.7764
48	28	29	-15.4218	15.4218
49	29	31	8.57811	-8.57811
50	30	38	-18.3459	18.3459
51	31	32	31.4687	-31.4687
52	32	113	-3.85875	3.85875
53	32	114	-10.2237	10.2237
54	33	37	25.725	-25.725
55	34	36	-42.8037	42.8037
56	34	37	119.185	-119.185
57	34	43	-3.27802	3.27802
58	35	36	11.7969	-11.7969
59	35	37	21.215	-21.215
60	38	37	-204.503	204.503
61	37	39	-24.1329	24.1329
62	37	40	-14.2468	14.2468
63	38	65	186.157	-186.157
64	39	40	2.86721	-2.86721
65	40	41	-9.29674	9.29674
66	40	42	17.9183	-17.9183
67	41	42	27.7041	-27.7041
68	42	49	41.3132	-41.3132
69	42	49	41.3132	-41.3132
70	43	44	14.728	-14.728
71	44	45	30.7333	-30.7333
72	45	46	34.5834	-34.5834
73	45	49	49.1568	-49.1568
74	46	47	31.8663	-31.8663
75	46	48	14.3763	-14.3763
76	47	49	6.56871	-6.56871
77	47	69	59.304	-59.304
78	48	49	34.3812	-34.3812
79	49	50	-54.3267	54.3267
80	49	51	-67.0909	67.0909
81	49	54	-39.1609	39.1609
82	49	54	-38.8914	38.8914
83	49	66	117.86	-117.86
84	49	66	117.86	-117.86
85	49	69	49.5993	-49.5993
86	50	57	-37.3226	37.3226
87	51	52	-29.3304	29.3304
88	51	58	-20.7583	20.7583
89	52	53	-11.3289	11.3289
90	53	54	11.6718	-11.6718
91	54	55	-7.21261	7.21261
92	54	56	-16.5448	16.5448
93	54	59	29.1366	-29.1366
94	55	56	22.5348	-22.5348
95	55	59	33.2522	-33.2522
96	56	57	25.3214	-25.3214
97	56	58	8.75725	-8.75725
98	56	59	27.2728	-27.2728
99	56	59	28.6376	-28.6376
100	59	60	44.5809	-44.5809
101	59	61	52.7841	-52.7841
102	63	59	-164.604	164.604
103	60	61	117.18	-117.18
104	60	62	5.38556	-5.38556
105	61	62	-16.5539	16.5539
106	64	61	-49.456	49.456
107	62	66	39.0695	-39.0695
108	62	67	26.7292	-26.7292
109	63	64	164.601	-164.601
110	64	65	214.052	-214.052
111	65	66	-35.8425	35.8425
112	65	68	106.904	-106.904
113	66	67	-54.7265	54.7265
114	68	69	68.5663	-68.5663
115	68	81	38.3426	-38.3426
116	68	116	-0.00175607	0.00175607
117	69	70	-100.826	100.826
118	69	75	-103.139	103.139
119	69	77	-52.5179	52.5179
120	70	71	-10.8472	10.8472
121	70	74	-14.712	14.712
122	70	75	1.58648	-1.58648
123	71	72	-10.8456	10.8456
124	71	73	-0.00062484	0.00062484
125	74	75	53.2886	-53.2886
126	75	77	36.5467	-36.5467
127	75	118	-37.8099	37.8099
128	76	77	63.1908	-63.1908
129	76	118	4.80942	-4.80942
130	77	78	-56.1067	56.1067
131	77	80	100.307	-100.307
132	77	80	44.431	-44.431
133	77	82	19.5809	-19.5809
134	78	79	14.9058	-14.9058
135	79	80	53.9261	-53.9261
