Gen#	Conn.	MW
1	1	1.52858e-07
2	4	1.51577e-07
3	6	1.52041e-07
4	8	1.52154e-07
5	10	371.669
6	12	72.0195
7	15	1.52102e-07
8	18	1.52071e-07
9	19	1.52062e-07
10	24	1.51913e-07
11	25	185.182
12	26	262.707
13	27	1.51985e-07
14	31	5.90302
15	32	1.51993e-07
16	34	1.51911e-07
17	36	1.51912e-07
18	40	1.51869e-07
19	42	1.51824e-07
20	46	16.0352
21	49	173.017
22	54	40.5853
23	55	1.51902e-07
24	56	1.51855e-07
25	59	132.045
26	61	135.99
27	62	1.51585e-07
28	65	328.364
29	66	331.655
30	69	433.181
31	70	1.5174e-07
32	72	1.51821e-07
33	73	1.51744e-07
34	74	1.51721e-07
35	76	1.51712e-07
36	77	1.51726e-07
37	80	402.438
38	85	1.51654e-07
39	87	3.37287
40	89	506.341
41	90	1.51629e-07
42	91	1.51629e-07
43	92	1.51636e-07
44	99	1.51645e-07
45	100	213.345
46	103	33.7901
47	104	1.5161e-07
48	105	1.51607e-07
49	107	1.51604e-07
50	110	1.516e-07
51	111	30.4065
52	112	1.51598e-07
53	113	1.52078e-07
54	116	1.51713e-07
T.line#	From	To	From MW	To MW
1	1	2	51.0475	-51.0475
3	2	12	71.0792	-71.0792
4	3	5	47.348	-47.348
5	3	12	-8.33027	8.33027
6	4	5	108.443	-108.443
7	4	11	-78.4064	78.4064
8	5	6	-80.2974	80.2974
9	8	5	-319.984	319.984
10	5	11	-83.87	83.87
11	6	7	-28.2595	28.2595
12	7	12	-9.23842	9.23842
13	8	9	371.651	-371.651
14	8	30	-51.6489	51.6489
15	9	10	371.66	-371.66
16	11	12	-62.4116	62.4116
17	11	13	-29.8451	29.8451
18	12	14	-11.7338	11.7338
19	12	16	-2.10673	2.10673
20	12	117	-20.0146	20.0146
21	13	15	4.1662	-4.1662
22	14	15	2.28539	-2.28539
23	15	17	98.8717	-98.8717
24	15	19	-5.07499	5.07499
25	15	33	2.68238	-2.68238
26	16	17	22.9117	-22.9117
27	17	18	-75.6461	75.6461
28	30	17	-219.523	219.523
29	17	31	-14.5275	14.5275
30	17	113	3.46019	-3.46019
31	18	19	-15.6314	15.6314
32	19	20	10.3405	-10.3405
33	19	34	13.9749	-13.9749
34	20	21	28.3503	-28.3503
35	21	22	42.3594	-42.3594
36	22	23	52.3677	-52.3677
37	23	24	19.7189	-19.7189
38	23	25	132.375	-132.375
39	23	32	-92.7147	92.7147
40	24	70	9.88304	-9.88304
41	24	72	9.84269	-9.84269
42	26	25	-72.6189	72.6189
43	25	27	-125.414	125.414
44	26	30	-190.079	190.079
45	27	28	-32.3064	32.3064
46	27	32	-11.0509	11.0509
47	27	115	-20.04	20.04
48	28	29	-15.2975	15.2975
49	29	31	8.71179	-8.71179
50	30	38	-22.1921	22.1921
51	31	32	31.2969	-31.2969
52	32	113	-3.47115	3.47115
53	32	114	-9.97717	9.97717
54	33	37	25.6909	-25.6909
55	34	36	-41.9627	41.9627
56	34	37	118.736	-118.736
57	34	43	-3.77471	3.77471
58	35	36	10.9487	-10.9487
59	35	37	22.068	-22.068
60	38	37	-205.811	205.811
61	37	39	-24.6422	24.6422
62	37	40	-14.6647	14.6647
