Gen#	Conn.	MW
1	1	1.91043e-06
2	4	1.97965e-06
3	6	1.96408e-06
4	8	1.20294e-06
5	10	372.016
6	12	72.6934
7	15	1.86105e-06
8	18	1.85305e-06
9	19	1.77043e-06
10	24	1.20678e-06
11	25	185.421
12	26	262.947
13	27	1.20539e-06
14	31	5.99047
15	32	1.20532e-06
16	34	1.8158e-06
17	36	1.82536e-06
18	40	1.35538e-06
19	42	3.28078e-07
20	46	16.2449
21	49	173.683
22	54	41.0535
23	55	5.06851e-07
24	56	4.83656e-07
25	59	133.072
26	61	136.829
27	62	4.0482e-07
28	65	328.952
29	66	332.445
30	69	434.059
31	70	3.28538e-07
32	72	3.2813e-07
33	73	3.28476e-07
34	74	4.47828e-07
35	76	3.28767e-07
36	77	3.28771e-07
37	80	403.322
38	85	2.76187e-06
39	87	3.42317
40	89	507.053
41	90	2.76252e-06
42	91	2.76251e-06
43	92	2.76235e-06
44	99	2.76164e-06
45	100	213.951
46	103	34.1309
47	104	2.76306e-06
48	105	2.7632e-06
49	107	2.7633e-06
50	110	2.76353e-06
51	111	30.7271
52	112	2.76361e-06
53	113	5.79882e-06
54	116	2.75809e-06
T.line#	From	To	From MW	To MW
1	1	2	11.9252	-11.9252
2	1	3	39.0721	-39.0721
3	2	12	31.9229	-31.9229
4	3	5	68.6214	-68.6214
5	3	12	9.4484	-9.4484
6	4	5	92.3979	-92.3979
7	4	11	-62.4039	62.4039
8	5	6	-83.9553	83.9553
9	8	5	-321.951	321.951
10	5	11	-76.9764	76.9764
11	6	7	-31.9535	31.9535
12	7	12	-12.9548	12.9548
13	8	9	372.014	-372.014
14	8	30	-50.0613	50.0613
15	9	10	372.015	-372.015
16	11	12	-38.8063	38.8063
17	11	13	-30.579	30.579
18	12	14	-12.8237	12.8237
19	12	16	-3.26746	3.26746
20	12	117	-19.9986	19.9986
21	13	15	3.41858	-3.41858
22	14	15	1.17475	-1.17475
23	15	17	98.7763	-98.7763
24	15	19	-6.11432	6.11432
25	15	33	1.93575	-1.93575
26	16	17	21.7313	-21.7313
27	17	18	-76.6504	76.6504
28	30	17	-218.734	218.734
29	17	31	-14.264	14.264
30	17	113	3.69232	-3.69232
31	18	19	-16.6483	16.6483
32	19	20	10.6622	-10.6622
33	19	34	11.5778	-11.5778
34	20	21	28.6636	-28.6636
35	21	22	42.6651	-42.6651
36	22	23	52.6666	-52.6666
