Gen#	Conn.	MW
1	1	9.25765e-07
2	4	9.45864e-07
3	6	9.40958e-07
4	8	7.44657e-07
5	10	369.334
6	12	70.9644
7	15	9.14706e-07
8	18	9.12769e-07
9	19	8.91758e-07
10	24	7.46743e-07
11	25	182.336
12	26	259.367
13	27	7.45988e-07
14	31	5.84413
15	32	7.45953e-07
16	34	9.04448e-07
17	36	9.06762e-07
18	40	7.86155e-07
19	42	1.71219e-05
20	46	15.8577
21	49	169.975
22	54	40.0741
23	55	2.31416e-05
24	56	2.23687e-05
25	59	129.698
26	61	133.616
27	62	1.97762e-05
28	65	323.8
29	66	326.04
30	69	427.519
31	70	1.71534e-05
32	72	1.71254e-05
33	73	1.71491e-05
34	74	2.11867e-05
35	76	1.71703e-05
36	77	1.71732e-05
37	80	396.128
38	85	1.49806e-06
39	87	3.33997
40	89	501.053
41	90	1.49872e-06
42	91	1.4987e-06
43	92	1.49853e-06
44	99	1.49776e-06
45	100	209.686
46	103	33.3558
47	104	1.49926e-06
48	105	1.49941e-06
49	107	1.49951e-06
50	110	1.49976e-06
51	111	30.0245
52	112	1.49984e-06
53	113	1.93141e-06
54	116	1.49367e-06
T.line#	From	To	From MW	To MW
1	1	2	11.9281	-11.9281
2	1	3	39.0687	-39.0687
3	2	12	31.9257	-31.9257
4	3	5	68.6213	-68.6213
5	3	12	9.44478	-9.44478
6	4	5	92.6563	-92.6563
7	4	11	-62.662	62.662
8	5	6	-83.8735	83.8735
9	8	5	-322.062	322.062
10	5	11	-76.9117	76.9117
11	6	7	-31.8718	31.8718
12	7	12	-12.8731	12.8731
13	8	9	369.332	-369.332
14	8	30	-47.2681	47.2681
15	9	10	369.333	-369.333
16	11	12	-39.4952	39.4952
17	11	13	-30.0839	30.0839
18	12	14	-12.2208	12.2208
19	12	16	-2.7495	2.7495
20	12	117	-19.9985	19.9985
21	13	15	3.91351	-3.91351
22	14	15	1.77763	-1.77763
23	15	17	98.1598	-98.1598
24	15	19	-5.49935	5.49935
25	15	33	3.03442	-3.03442
26	16	17	22.2492	-22.2492
27	17	18	-76.1778	76.1778
28	30	17	-218.536	218.536
29	17	31	-14.5008	14.5008
30	17	113	3.55549	-3.55549
31	18	19	-16.176	16.176
32	19	20	10.6473	-10.6473
33	19	34	12.6795	-12.6795
34	20	21	28.6484	-28.6484
35	21	22	42.6496	-42.6496
36	22	23	52.651	-52.651
37	23	24	24.8026	-24.8026
38	23	25	128.587	-128.587
39	23	32	-93.7361	93.7361
40	24	70	12.4009	-12.4009
41	24	72	12.4038	-12.4038
42	26	25	-70.7448	70.7448
43	25	27	-124.492	124.492
44	26	30	-188.621	188.621
45	27	28	-32.2277	32.2277
46	27	32	-10.6865	10.6865
47	27	115	-19.5747	19.5747
48	28	29	-15.226	15.226
49	29	31	8.77555	-8.77555
50	30	38	-17.3512	17.3512
51	31	32	31.4333	-31.4333
52	32	113	-3.55731	3.55731
53	32	114	-10.4285	10.4285
54	33	37	26.0363	-26.0363
55	34	36	-16.8236	16.8236
56	34	37	91.4279	-91.4279
57	34	43	-2.93431	2.93431
58	35	36	-14.172	14.172
59	35	37	47.1629	-47.1629
60	38	37	-203.857	203.857
61	37	39	-24.5853	24.5853
62	37	40	-14.64	14.64
63	38	65	186.508	-186.508
64	39	40	2.41686	-2.41686
65	40	41	-9.74008	9.74008
66	40	42	17.5212	-17.5212
67	41	42	27.262	-27.262
68	42	49	40.8936	-40.8936
69	42	49	40.8936	-40.8936
70	43	44	15.0628	-15.0628
71	44	45	31.0628	-31.0628
72	45	46	34.8202	-34.8202
73	45	49	49.2437	-49.2437
74	46	47	32.6429	-32.6429
75	46	48	14.322	-14.322
76	47	49	4.67302	-4.67302
77	47	69	61.9724	-61.9724
78	48	49	34.3238	-34.3238
79	49	50	-54.7911	54.7911
80	49	51	-67.6415	67.6415
81	49	54	-39.5896	39.5896
82	49	54	-39.317	39.317
83	49	66	118.088	-118.088
84	49	66	118.088	-118.088
85	49	69	52.2249	-52.2249
86	50	57	-37.7905	37.7905
87	51	52	-29.4938	29.4938
88	51	58	-21.1512	21.1512
89	52	53	-11.4966	11.4966
90	53	54	11.4993	-11.4993
91	54	55	-7.45087	7.45087
92	54	56	-15.9715	15.9715
93	54	59	28.928	-28.928
94	55	56	22.4779	-22.4779
95	55	59	33.0617	-33.0617
96	56	57	25.7939	-25.7939
97	56	58	9.15481	-9.15481
98	56	59	27.0942	-27.0942
99	56	59	28.4485	-28.4485
100	59	60	46.2172	-46.2172
101	59	61	55.8311	-55.8311
102	63	59	-162.748	162.748
103	60	61	109.118	-109.118
104	60	62	15.0871	-15.0871
105	61	62	-28.9738	28.9738
106	64	61	-60.3022	60.3022
107	62	66	37.9479	-37.9479
108	62	67	25.1574	-25.1574
109	63	64	162.741	-162.741
110	64	65	223.04	-223.04
111	65	66	-40.2546	40.2546
112	65	68	126.007	-126.007
113	66	67	-53.1586	53.1586
114	68	69	72.9271	-72.9271
115	68	81	53.0857	-53.0857
116	68	116	-0.00211392	0.00211392
117	69	70	-100.027	100.027
118	69	75	-99.8212	99.8212
119	69	77	-40.5378	40.5378
120	70	71	-12.4089	12.4089
121	70	74	-12.9501	12.9501
122	70	75	3.73748	-3.73748
123	71	72	-12.4056	12.4056
124	71	73	-0.00131891	0.00131891
125	74	75	55.0517	-55.0517
126	75	77	40.5662	-40.5662
127	75	118	-34.5956	34.5956
128	76	77	66.4065	-66.4065
129	76	118	1.59451	-1.59451
130	77	78	-58.9082	58.9082
131	77	80	88.7997	-88.7997
132	77	80	39.4611	-39.4611
133	77	82	18.0774	-18.0774
134	78	79	12.1022	-12.1022
135	79	80	51.119	-51.119
136	81	80	53.0865	-53.0865
137	80	96	-9.33595	9.33595
138	80	97	-16.6916	16.6916
139	80	98	-14.4143	14.4143
140	80	99	6.78457	-6.78457
141	82	83	55.0162	-55.0162
142	82	96	17.0609	-17.0609
143	83	84	30.2239	-30.2239
144	83	85	44.7919	-44.7919
145	84	85	41.2241	-41.2241
146	85	86	-17.6606	17.6606
147	85	88	53.9435	-53.9435
148	85	89	73.7337	-73.7337
149	86	87	3.33975	-3.33975
150	88	89	101.944	-101.944
151	89	90	-31.8715	31.8715
152	89	90	-60.0944	60.0944
153	89	92	-176.884	176.884
154	89	92	-56.5229	56.5229
155	90	91	-13.9647	13.9647
156	91	92	-13.9639	13.9639
157	92	93	-60.3538	60.3538
158	92	94	-54.8101	54.8101
159	92	100	-26.8217	26.8217
160	92	102	-40.383	40.383
161	93	94	-48.3529	48.3529
162	94	95	-52.5203	52.5203
163	94	96	-33.5146	33.5146
164	94	100	12.8739	-12.8739
165	95	96	-10.5199	10.5199
166	96	97	1.6909	-1.6909
167	98	100	19.5869	-19.5869
168	99	100	6.78578	-6.78578
169	100	101	13.3812	-13.3812
170	100	103	-85.0386	85.0386
171	100	104	-42.8429	42.8429
172	100	106	-45.7567	45.7567
173	101	102	35.3822	-35.3822
174	103	104	-26.9912	26.9912
175	103	105	-33.7146	33.7146
176	103	110	-34.686	34.686
177	104	105	-31.8321	31.8321
178	105	106	-9.78385	9.78385
179	105	107	-15.4628	15.4628
180	105	108	-9.29701	9.29701
181	106	107	-12.5389	12.5389
182	108	109	-7.29569	7.29569
183	109	110	0.705633	-0.705633
184	110	111	30.0236	-30.0236
185	110	112	-25.0013	25.0013
186	114	115	-2.42706	2.42706
