Gen#	Conn.	MW
1	1	1.79156e-07
2	4	1.77906e-07
3	6	1.78367e-07
4	8	1.78502e-07
5	10	368.818
6	12	71.4175
7	15	1.78453e-07
8	18	1.78423e-07
9	19	1.78414e-07
10	24	1.78273e-07
11	25	183.629
12	26	260.498
13	27	1.78341e-07
14	31	5.8542
15	32	1.78348e-07
16	34	1.78262e-07
17	36	1.78265e-07
18	40	1.78232e-07
19	42	1.7819e-07
20	46	15.9019
21	49	171.575
22	54	40.2462
23	55	1.78287e-07
24	56	1.78239e-07
25	59	130.945
26	61	134.856
27	62	1.77956e-07
28	65	325.609
29	66	328.933
30	69	429.559
31	70	1.78109e-07
32	72	1.78186e-07
33	73	1.78112e-07
34	74	1.78094e-07
35	76	1.78088e-07
36	77	1.78109e-07
37	80	399.147
38	85	1.78042e-07
39	87	3.34496
40	89	502.481
41	90	1.78018e-07
42	91	1.78018e-07
43	92	1.78024e-07
44	99	1.78032e-07
45	100	211.569
46	103	33.5079
47	104	1.78e-07
48	105	1.77997e-07
49	107	1.77994e-07
50	110	1.77991e-07
51	111	30.1527
52	112	1.77989e-07
53	113	1.7843e-07
54	116	1.78082e-07
T.line#	From	To	From MW	To MW
1	1	2	51.0466	-51.0466
3	2	12	71.0777	-71.0777
4	3	5	47.2784	-47.2784
5	3	12	-8.26097	8.26097
6	4	5	107.924	-107.924
7	4	11	-77.8883	77.8883
8	5	6	-80.2766	80.2766
9	8	5	-319.113	319.113
10	5	11	-83.609	83.609
11	6	7	-28.2394	28.2394
12	7	12	-9.21872	9.21872
13	8	9	368.801	-368.801
14	8	30	-49.6703	49.6703
15	9	10	368.81	-368.81
16	11	12	-62.1287	62.1287
17	11	13	-29.3493	29.3493
18	12	14	-11.1347	11.1347
19	12	16	-1.73497	1.73497
20	12	117	-20.0143	20.0143
21	13	15	4.66167	-4.66167
22	14	15	2.88402	-2.88402
23	15	17	97.506	-97.506
24	15	19	-4.39557	4.39557
25	15	33	4.46226	-4.46226
26	16	17	23.2831	-23.2831
27	17	18	-74.7431	74.7431
28	30	17	-218.547	218.547
29	17	31	-15.0186	15.0186
30	17	113	3.0299	-3.0299
31	18	19	-14.7286	14.7286
32	19	20	9.85672	-9.85672
33	19	34	16.0405	-16.0405
34	20	21	27.8664	-27.8664
35	21	22	41.8753	-41.8753
36	22	23	51.8834	-51.8834
37	23	24	20.0125	-20.0125
