Gen#	Conn.	MW
1	1	2.35931e-05
2	4	2.25536e-05
3	6	2.27669e-05
4	8	4.2391e-05
5	10	243.641
6	12	80.5539
7	15	2.46764e-05
8	18	2.48404e-05
9	19	2.65392e-05
10	24	4.23703e-05
11	25	209.526
12	26	275.759
13	27	4.23891e-05
14	31	6.46915
15	32	4.23947e-05
16	34	2.58343e-05
17	36	2.55931e-05
18	40	3.72744e-05
19	42	4.23941e-05
20	46	17.6652
21	49	194.899
22	54	45.1084
23	55	2.58901e-05
24	56	2.75504e-05
25	59	148.156
26	61	152.808
27	62	3.42187e-05
28	65	343.026
29	66	374.042
30	69	435.364
31	70	4.23105e-05
32	72	4.23389e-05
33	73	4.23102e-05
34	74	3.01524e-05
35	76	4.22311e-05
36	77	4.21213e-05
37	80	424.11
38	85	4.22012e-05
39	87	3.69047
40	89	401.269
41	90	4.22081e-05
42	91	4.22081e-05
43	92	4.22047e-05
44	99	4.22276e-05
45	100	240.691
46	103	37.4911
47	104	4.22151e-05
48	105	4.22143e-05
49	107	4.22148e-05
50	110	4.22131e-05
51	111	33.6973
52	112	4.22128e-05
53	113	2.8487e-05
54	116	4.23698e-05
T.line#	From	To	From MW	To MW
1	1	2	-19.9981	19.9981
2	1	3	70.9942	-70.9942
4	3	5	81.4231	-81.4231
5	3	12	28.5678	-28.5678
6	4	5	75.702	-75.702
7	4	11	-45.7092	45.7092
8	5	6	-71.442	71.442
9	8	5	-286.528	286.528
10	5	11	-57.9629	57.9629
11	6	7	-19.445	19.445
12	7	12	-0.447384	0.447384
13	8	9	243.642	-243.642
14	8	30	42.8862	-42.8862
15	9	10	243.642	-243.642
16	11	12	-12.2012	12.2012
17	11	13	-21.474	21.474
18	12	14	-3.54182	3.54182
19	12	16	5.89775	-5.89775
20	12	117	-19.9981	19.9981
21	13	15	12.5244	-12.5244
22	14	15	10.4558	-10.4558
23	15	17	98.008	-98.008
24	15	19	2.78544	-2.78544
25	15	33	12.1868	-12.1868
26	16	17	30.8956	-30.8956
27	17	18	-71.5144	71.5144
28	30	17	-207.883	207.883
29	17	31	-6.88796	6.88796
30	17	113	10.4236	-10.4236
31	18	19	-11.5144	11.5144
32	19	20	15.0952	-15.0952
33	19	34	21.1755	-21.1755
34	20	21	33.0951	-33.0951
35	21	22	47.0951	-47.0951
36	22	23	57.0952	-57.0952
37	23	24	30.7954	-30.7954
38	23	25	134.21	-134.21
39	23	32	-100.91	100.91
40	24	70	15.3964	-15.3964
41	24	72	15.3995	-15.3995
42	26	25	-55.8432	55.8432
43	25	27	-131.159	131.159
44	26	30	-219.916	219.916
45	27	28	-35.045	35.045
46	27	32	-13.1719	13.1719
47	27	115	-20.9414	20.9414
48	28	29	-18.0448	18.0448
49	29	31	5.95535	-5.95535
50	30	38	30.8531	-30.8531
51	31	32	35.5985	-35.5985
52	32	113	-10.4238	10.4238
53	32	114	-9.05905	9.05905
54	33	37	35.1874	-35.1874
55	34	36	-18.1893	18.1893
56	34	37	92.9002	-92.9002
57	34	43	5.45469	-5.45469
58	35	36	-12.8057	12.8057
59	35	37	45.7967	-45.7967
60	38	37	-197.752	197.752
61	37	39	-16.8744	16.8744
62	37	40	-6.99145	6.99145
63	38	65	228.606	-228.606
64	39	40	10.1266	-10.1266
65	40	41	-2.0792	2.0792
66	40	42	25.2161	-25.2161
67	41	42	34.9217	-34.9217
68	42	49	48.5697	-48.5697
69	42	49	48.5697	-48.5697
70	43	44	23.4512	-23.4512
71	44	45	39.45	-39.45
72	45	46	38.2612	-38.2612
73	45	49	54.1882	-54.1882
74	46	47	32.385	-32.385
75	46	48	16.2111	-16.2111
76	47	49	12.4652	-12.4652
77	47	69	53.9202	-53.9202
78	48	49	36.2114	-36.2114
79	49	50	-52.859	52.859
80	49	51	-65.3096	65.3096
81	49	54	-37.673	37.673
82	49	54	-37.4139	37.4139
83	49	66	120.769	-120.769
84	49	66	120.769	-120.769
85	49	69	43.8242	-43.8242
86	50	57	-35.8592	35.8592
87	51	52	-28.7587	28.7587
88	51	58	-19.5533	19.5533
89	52	53	-10.7604	10.7604
90	53	54	12.2371	-12.2371
91	54	55	-7.07653	7.07653
92	54	56	-17.6071	17.6071
93	54	59	29.7176	-29.7176
94	55	56	22.059	-22.059
95	55	59	33.8595	-33.8595
96	56	57	23.8612	-23.8612
97	56	58	7.5554	-7.5554
98	56	59	27.8167	-27.8167
99	56	59	29.2105	-29.2105
100	59	60	45.631	-45.631
101	59	61	53.9826	-53.9826
102	63	59	-149.816	149.816
103	60	61	114.414	-114.414
104	60	62	9.21934	-9.21934
105	61	62	-25.4277	25.4277
106	64	61	-41.0172	41.0172
107	62	66	36.9189	-36.9189
108	62	67	23.8746	-23.8746
109	63	64	149.812	-149.812
110	64	65	190.829	-190.829
111	65	66	4.70449	-4.70449
112	65	68	71.7055	-71.7055
113	66	67	-51.8761	51.8761
114	68	69	59.0269	-59.0269
115	68	81	12.681	-12.681
116	68	116	-0.000762812	0.000762812
117	69	70	-107.539	107.539
118	69	75	-108.617	108.617
119	69	77	-62.4336	62.4336
120	70	71	-15.4015	15.4015
121	70	74	-13.6214	13.6214
122	70	75	2.8825	-2.8825
123	71	72	-15.4001	15.4001
124	71	73	-0.000537444	0.000537444
125	74	75	54.3798	-54.3798
126	75	77	34.7654	-34.7654
127	75	118	-39.1182	39.1182
128	76	77	61.8838	-61.8838
129	76	118	6.11732	-6.11732
130	77	78	-44.8339	44.8339
131	77	80	99.1392	-99.1392
132	77	80	45.6409	-45.6409
133	77	82	-4.72889	4.72889
134	78	79	26.1682	-26.1682
135	79	80	65.171	-65.171
136	81	80	12.6815	-12.6815
137	80	96	-21.7511	21.7511
138	80	97	-29.0636	29.0636
139	80	98	-20.9325	20.9325
140	80	99	0.273103	-0.273103
141	82	83	25.8441	-25.8441
142	82	96	23.4282	-23.4282
143	83	84	17.6667	-17.6667
144	83	85	28.1787	-28.1787
145	84	85	28.6677	-28.6677
146	85	86	-17.3112	17.3112
147	85	88	39.1752	-39.1752
148	85	89	58.9845	-58.9845
149	86	87	3.68981	-3.68981
150	88	89	87.1761	-87.1761
151	89	90	-28.9005	28.9005
152	89	90	-54.4952	54.4952
153	89	92	-130.152	130.152
154	89	92	-41.559	41.559
155	90	91	-5.3942	5.3942
156	91	92	-5.39331	5.39331
157	92	93	-40.2817	40.2817
158	92	94	-34.7116	34.7116
159	92	100	-11.7896	11.7896
160	92	102	-25.3184	25.3184
161	93	94	-28.2808	28.2808
162	94	95	-44.2694	44.2694
163	94	96	-23.3478	23.3478
164	94	100	34.6266	-34.6266
165	95	96	-2.2685	2.2685
166	96	97	14.0626	-14.0626
167	98	100	13.0685	-13.0685
168	99	100	0.273945	-0.273945
169	100	101	-1.68344	1.68344
170	100	103	-79.4635	79.4635
171	100	104	-41.6282	41.6282
172	100	106	-44.7339	44.7339
173	101	102	20.3175	-20.3175
174	103	104	-27.2729	27.2729
175	103	105	-33.773	33.773
176	103	110	-32.9068	32.9068
177	104	105	-30.8995	30.8995
178	105	106	-10.673	10.673
179	105	107	-15.5957	15.5957
180	105	108	-7.40159	7.40159
181	106	107	-12.4056	12.4056
182	108	109	-5.40058	5.40058
183	109	110	2.60043	-2.60043
184	110	111	33.6966	-33.6966
185	110	112	-25.001	25.001
186	114	115	-1.05891	1.05891
