Gen#	Conn.	MW
1	1	1.19545e-06
2	4	1.21926e-06
3	6	1.23436e-06
4	8	2.3765e-06
5	10	243.734
6	12	80.5865
7	15	1.36378e-06
8	18	1.37483e-06
9	19	1.46759e-06
10	24	2.42766e-06
11	25	209.555
12	26	275.801
13	27	2.40928e-06
14	31	6.47037
15	32	2.40843e-06
16	34	1.44492e-06
17	36	1.43151e-06
18	40	2.11127e-06
19	42	2.44366e-06
20	46	17.6649
21	49	194.894
22	54	45.11
23	55	1.47255e-06
24	56	1.55968e-06
25	59	148.159
26	61	152.789
27	62	1.97281e-06
28	65	343.011
29	66	374.029
30	69	435.332
31	70	2.46392e-06
32	72	2.44521e-06
33	73	2.46068e-06
34	74	1.72202e-06
35	76	2.47753e-06
36	77	2.48277e-06
37	80	424.063
38	85	2.50294e-06
39	87	3.68962
40	89	401.182
41	90	2.50523e-06
42	91	2.50518e-06
43	92	2.50376e-06
44	99	2.49706e-06
45	100	240.648
46	103	37.4828
47	104	2.50779e-06
48	105	2.5088e-06
49	107	2.5096e-06
50	110	2.51126e-06
51	111	33.6891
52	112	2.51191e-06
53	113	1.57409e-06
54	116	2.46926e-06
T.line#	From	To	From MW	To MW
1	1	2	50.9689	-50.9689
3	2	12	70.9485	-70.9485
4	3	5	43.5784	-43.5784
5	3	12	-4.58936	4.58936
6	4	5	81.9575	-81.9575
7	4	11	-51.9805	51.9805
8	5	6	-89.2509	89.2509
9	8	5	-281.884	281.884
10	5	11	-67.1125	67.1125
11	6	7	-37.2747	37.2747
12	7	12	-18.2878	18.2878
13	8	9	243.745	-243.745
14	8	30	38.1287	-38.1287
15	9	10	243.739	-243.739
16	11	12	-27.6885	27.6885
17	11	13	-21.4163	21.4163
18	12	14	-1.46794	1.46794
19	12	16	8.21432	-8.21432
20	12	117	-19.9909	19.9909
21	13	15	12.5771	-12.5771
22	14	15	12.5203	-12.5203
23	15	17	99.0424	-99.0424
24	15	19	3.43078	-3.43078
25	15	33	12.6088	-12.6088
26	16	17	33.203	-33.203
27	17	18	-71.7027	71.7027
28	30	17	-211.056	211.056
29	17	31	-6.71283	6.71283
30	17	113	10.5904	-10.5904
31	18	19	-11.7109	11.7109
32	19	20	15.277	-15.277
33	19	34	21.4306	-21.4306
34	20	21	33.2716	-33.2716
35	21	22	47.2666	-47.2666
36	22	23	57.2621	-57.2621
37	23	24	30.6096	-30.6096
