Gen#	Conn.	MW
1	1	1.14695e-07
2	4	1.14564e-07
3	6	1.14575e-07
4	8	1.14583e-07
5	10	369.697
6	12	70.7419
7	15	1.14589e-07
8	18	1.14577e-07
9	19	1.14573e-07
10	24	1.14532e-07
11	25	182.485
12	26	259.63
13	27	1.14551e-07
14	31	5.81216
15	32	1.14558e-07
16	34	1.14664e-07
17	36	1.14633e-07
18	40	1.14497e-07
19	42	1.14489e-07
20	46	15.7817
21	49	169.881
22	54	39.9064
23	55	1.14557e-07
24	56	1.14533e-07
25	59	129.367
26	61	133.376
27	62	1.1478e-07
28	65	323.963
29	66	326.092
30	69	427.673
31	70	1.14499e-07
32	72	1.14515e-07
33	73	1.14501e-07
34	74	1.1451e-07
35	76	1.14508e-07
36	77	1.14559e-07
37	80	396.213
38	85	1.14565e-07
39	87	3.3209
40	89	501.229
41	90	1.14551e-07
42	91	1.1455e-07
43	92	1.14545e-07
44	99	1.14547e-07
45	100	209.666
46	103	33.2388
47	104	1.14535e-07
48	105	1.14535e-07
49	107	1.14534e-07
50	110	1.14534e-07
51	111	29.9126
52	112	1.14534e-07
53	113	1.14584e-07
54	116	1.14496e-07
T.line#	From	To	From MW	To MW
1	1	2	-19.9994	19.9994
2	1	3	70.9983	-70.9983
4	3	5	86.0018	-86.0018
5	3	12	23.9951	-23.9951
6	4	5	82.4414	-82.4414
7	4	11	-52.4598	52.4598
8	5	6	-82.244	82.244
9	8	5	-323.5	323.5
10	5	11	-72.8113	72.8113
11	6	7	-30.2461	30.2461
12	7	12	-11.2492	11.2492
13	8	9	369.693	-369.693
14	8	30	-46.1889	46.1889
15	9	10	369.695	-369.695
16	11	12	-25.0999	25.0999
17	11	13	-30.1767	30.1767
18	12	14	-12.7428	12.7428
19	12	16	-3.36962	3.36962
20	12	117	-19.9967	19.9967
21	13	15	3.82071	-3.82071
22	14	15	1.25347	-1.25347
23	15	17	98.1721	-98.1721
24	15	19	-5.84127	5.84127
25	15	33	2.75123	-2.75123
26	16	17	21.6273	-21.6273
27	17	18	-76.3121	76.3121
28	30	17	-218.284	218.284
29	17	31	-14.6118	14.6118
30	17	113	3.44776	-3.44776
31	18	19	-16.3082	16.3082
32	19	20	10.5458	-10.5458
33	19	34	12.31	-12.31
34	20	21	28.5482	-28.5482
35	21	22	42.5505	-42.5505
36	22	23	52.5528	-52.5528
37	23	24	24.5569	-24.5569
38	23	25	128.627	-128.627
39	23	32	-93.6276	93.6276
40	24	70	12.2899	-12.2899
41	24	72	12.2698	-12.2698
42	26	25	-70.5714	70.5714
43	25	27	-124.426	124.426
44	26	30	-189.056	189.056
45	27	28	-32.2164	32.2164
46	27	32	-10.747	10.747
47	27	115	-19.4576	19.4576
48	28	29	-15.2137	15.2137
49	29	31	8.78904	-8.78904
50	30	38	-16.9581	16.9581
51	31	32	31.3696	-31.3696
52	32	113	-3.45135	3.45135
53	32	114	-10.5478	10.5478
54	33	37	25.7544	-25.7544
55	34	36	-14.9248	14.9248
56	34	37	89.0998	-89.0998
57	34	43	-2.87545	2.87545
58	35	36	-16.0706	16.0706
59	35	37	49.0605	-49.0605
60	38	37	-203.142	203.142
61	37	39	-24.5731	24.5731
62	37	40	-14.648	14.648
63	38	65	186.187	-186.187
64	39	40	2.43002	-2.43002
65	40	41	-9.72776	9.72776
66	40	42	17.516	-17.516
67	41	42	27.2753	-27.2753
68	42	49	40.8989	-40.8989
69	42	49	40.8989	-40.8989
70	43	44	15.1219	-15.1219
71	44	45	31.1231	-31.1231
72	45	46	34.829	-34.829
73	45	49	49.2973	-49.2973
74	46	47	32.6858	-32.6858
75	46	48	14.3668	-14.3668
76	47	49	4.92356	-4.92356
77	47	69	61.7671	-61.7671
78	48	49	34.3706	-34.3706
79	49	50	-54.5068	54.5068
80	49	51	-67.3294	67.3294
81	49	54	-39.4196	39.4196
82	49	54	-39.1484	39.1484
83	49	66	117.943	-117.943
84	49	66	117.943	-117.943
85	49	69	52.0453	-52.0453
86	50	57	-37.5034	37.5034
87	51	52	-29.4343	29.4343
88	51	58	-20.893	20.893
89	52	53	-11.4328	11.4328
90	53	54	11.568	-11.568
91	54	55	-7.07899	7.07899
92	54	56	-16.0853	16.0853
93	54	59	29.259	-29.259
94	55	56	22.562	-22.562
95	55	59	33.3595	-33.3595
96	56	57	25.5021	-25.5021
97	56	58	8.89188	-8.89188
98	56	59	27.3565	-27.3565
99	56	59	28.7267	-28.7267
100	59	60	44.4616	-44.4616
101	59	61	52.8018	-52.8018
102	63	59	-169.061	169.061
103	60	61	116.646	-116.646
104	60	62	5.79921	-5.79921
105	61	62	-16.5951	16.5951
106	64	61	-52.6416	52.6416
107	62	66	39.2617	-39.2617
108	62	67	26.9078	-26.9078
109	63	64	169.059	-169.059
110	64	65	221.695	-221.695
111	65	66	-42.9752	42.9752
112	65	68	126.898	-126.898
113	66	67	-54.904	54.904
114	68	69	74.67	-74.67
115	68	81	52.2305	-52.2305
116	68	116	-0.000886039	0.000886039
117	69	70	-99.7725	99.7725
118	69	75	-99.551	99.551
119	69	77	-39.8654	39.8654
120	70	71	-12.2718	12.2718
121	70	74	-12.9468	12.9468
122	70	75	3.73719	-3.73719
123	71	72	-12.271	12.271
124	71	73	-0.000319192	0.000319192
125	74	75	55.0531	-55.0531
126	75	77	40.6843	-40.6843
127	75	118	-34.4452	34.4452
128	76	77	66.5539	-66.5539
129	76	118	1.44544	-1.44544
130	77	78	-56.8561	56.8561
131	77	80	87.7293	-87.7293
132	77	80	39.3263	-39.3263
133	77	82	18.1676	-18.1676
134	78	79	14.1512	-14.1512
135	79	80	53.1634	-53.1634
136	81	80	52.2307	-52.2307
137	80	96	-9.29044	9.29044
138	80	97	-16.6275	16.6275
139	80	98	-14.5212	14.5212
140	80	99	6.67768	-6.67768
141	82	83	54.7581	-54.7581
142	82	96	17.4088	-17.4088
143	83	84	30.0863	-30.0863
144	83	85	44.6717	-44.6717
145	84	85	41.0857	-41.0857
146	85	86	-17.6781	17.6781
147	85	88	53.7768	-53.7768
148	85	89	73.6572	-73.6572
149	86	87	3.32132	-3.32132
150	88	89	101.776	-101.776
151	89	90	-31.8728	31.8728
152	89	90	-60.0912	60.0912
153	89	92	-177.3	177.3
154	89	92	-56.5339	56.5339
155	90	91	-13.9659	13.9659
156	91	92	-13.9669	13.9669
157	92	93	-60.5343	60.5343
158	92	94	-54.91	54.91
159	92	100	-26.8885	26.8885
