Gen#	Conn.	MW
1	1	1.53837e-07
2	4	1.52589e-07
3	6	1.53042e-07
4	8	1.53186e-07
5	10	372.734
6	12	72.2243
7	15	1.53133e-07
8	18	1.53104e-07
9	19	1.53094e-07
10	24	1.52954e-07
11	25	185.708
12	26	263.459
13	27	1.53022e-07
14	31	5.91949
15	32	1.5303e-07
16	34	1.52939e-07
17	36	1.52943e-07
18	40	1.52914e-07
19	42	1.52872e-07
20	46	16.08
21	49	173.504
22	54	40.6993
23	55	1.52968e-07
24	56	1.52927e-07
25	59	132.415
26	61	136.372
27	62	1.5265e-07
28	65	329.29
29	66	332.574
30	69	434.387
31	70	1.52786e-07
32	72	1.52865e-07
33	73	1.5279e-07
34	74	1.52769e-07
35	76	1.52762e-07
36	77	1.52776e-07
37	80	403.531
38	85	1.52706e-07
39	87	3.38224
40	89	507.444
41	90	1.52682e-07
42	91	1.52682e-07
43	92	1.52689e-07
44	99	1.52697e-07
45	100	213.942
46	103	33.885
47	104	1.52664e-07
48	105	1.52661e-07
49	107	1.52659e-07
50	110	1.52655e-07
51	111	30.4918
52	112	1.52653e-07
53	113	1.53111e-07
54	116	1.5276e-07
T.line#	From	To	From MW	To MW
1	1	2	51.0453	-51.0453
3	2	12	71.0755	-71.0755
4	3	5	47.3583	-47.3583
5	3	12	-8.34135	8.34135
6	4	5	108.605	-108.605
7	4	11	-78.569	78.569
8	5	6	-80.0429	80.0429
9	8	5	-320.14	320.14
10	5	11	-84.1101	84.1101
11	6	7	-28.0057	28.0057
12	7	12	-8.98552	8.98552
13	8	9	372.717	-372.717
14	8	30	-52.5596	52.5596
15	9	10	372.725	-372.725
16	11	12	-62.6998	62.6998
17	11	13	-29.9613	29.9613
18	12	14	-11.8986	11.8986
19	12	16	-2.20013	2.20013
20	12	117	-20.0139	20.0139
21	13	15	4.04901	-4.04901
22	14	15	2.11972	-2.11972
23	15	17	99.33	-99.33
24	15	19	-5.12882	5.12882
25	15	33	1.99412	-1.99412
26	16	17	22.8176	-22.8176
27	17	18	-75.8934	75.8934
28	30	17	-219.247	219.247
29	17	31	-14.0702	14.0702
30	17	113	3.88967	-3.88967
31	18	19	-15.8792	15.8792
32	19	20	10.7709	-10.7709
33	19	34	13.2421	-13.2421
34	20	21	28.7804	-28.7804
35	21	22	42.7892	-42.7892
36	22	23	52.7972	-52.7972
37	23	24	21.2144	-21.2144
38	23	25	131.951	-131.951
39	23	32	-93.3566	93.3566
40	24	70	10.6301	-10.6301
41	24	72	10.5909	-10.5909
42	26	25	-71.8923	71.8923
43	25	27	-125.639	125.639
44	26	30	-191.558	191.558
45	27	28	-32.4556	32.4556
46	27	32	-11.1002	11.1002
47	27	115	-20.0669	20.0669
48	28	29	-15.447	15.447
49	29	31	8.56196	-8.56196
50	30	38	-24.8584	24.8584
51	31	32	31.5873	-31.5873
52	32	113	-3.90025	3.90025
53	32	114	-9.94967	9.94967
54	33	37	25.0023	-25.0023
55	34	36	-41.9701	41.9701
56	34	37	118.881	-118.881
57	34	43	-4.64557	4.64557
58	35	36	10.9564	-10.9564
59	35	37	22.0602	-22.0602
60	38	37	-206.942	206.942
61	37	39	-25.4859	25.4859
62	37	40	-15.5034	15.5034
63	38	65	182.089	-182.089
64	39	40	1.51757	-1.51757
65	40	41	-10.6302	10.6302
66	40	42	16.6502	-16.6502
67	41	42	26.3722	-26.3722
68	42	49	40.0125	-40.0125
69	42	49	40.0125	-40.0125
70	43	44	13.3624	-13.3624
71	44	45	29.3651	-29.3651
72	45	46	34.1215	-34.1215
73	45	49	48.2448	-48.2448
74	46	47	32.1208	-32.1208
75	46	48	13.9202	-13.9202
76	47	49	4.20659	-4.20659
77	47	69	61.9129	-61.9129
78	48	49	33.9194	-33.9194
79	49	50	-55.8396	55.8396
80	49	51	-77.9288	77.9288
81	49	54	-40.5815	40.5815
82	49	54	-40.302	40.302
83	49	66	121.136	-121.136
84	49	66	121.136	-121.136
85	49	69	52.2674	-52.2674
86	50	57	-38.8423	38.8423
87	51	52	-26.2522	26.2522
88	51	58	-14.6859	14.6859
89	52	53	-8.25933	8.25933
90	53	54	14.732	-14.732
91	54	55	-7.60281	7.60281
92	54	56	-16.6873	16.6873
93	54	59	30.4137	-30.4137
94	55	56	20.7386	-20.7386
95	55	59	34.6402	-34.6402
96	56	57	26.8502	-26.8502
97	56	58	2.69411	-2.69411
98	56	59	28.5266	-28.5266
99	56	59	29.9517	-29.9517
100	59	60	48.3562	-48.3562
101	59	61	57.3701	-57.3701
102	63	59	-162.333	162.333
103	60	61	113.295	-113.295
104	60	62	13.0502	-13.0502
105	61	62	-27.0699	27.0699
106	64	61	-61.3542	61.3542
107	62	66	37.8889	-37.8889
108	62	67	25.0801	-25.0801
109	63	64	162.322	-162.322
110	64	65	223.67	-223.67
111	65	66	-39.6727	39.6727
112	65	68	116.141	-116.141
113	66	67	-53.0792	53.0792
114	68	69	71.5429	-71.5429
115	68	81	44.5956	-44.5956
116	68	116	0.000833773	-0.000833773
117	69	70	-99.6067	99.6067
118	69	75	-101.402	101.402
119	69	77	-47.6581	47.6581
120	70	71	-10.5922	10.5922
121	70	74	-14.376	14.376
122	70	75	1.98921	-1.98921
123	71	72	-10.5929	10.5929
124	71	73	0.000299654	-0.000299654
125	74	75	53.6208	-53.6208
126	75	77	37.8893	-37.8893
127	75	118	-36.6867	36.6867
128	76	77	64.3047	-64.3047
129	76	118	3.69008	-3.69008
130	77	78	-48.6707	48.6707
131	77	80	96.019	-96.019
132	77	80	43.9494	-43.9494
133	77	82	24.2204	-24.2204
134	78	79	22.3276	-22.3276
135	79	80	61.3281	-61.3281
136	81	80	44.5934	-44.5934
137	80	96	-8.22003	8.22003
138	80	97	-15.5622	15.5622
139	80	98	-12.5363	12.5363
140	80	99	8.66025	-8.66025
141	82	83	58.2386	-58.2386
142	82	96	19.9723	-19.9723
143	83	84	31.5893	-31.5893
144	83	85	46.639	-46.639
145	84	85	42.5808	-42.5808
146	85	86	-17.6024	17.6024
147	85	88	55.4815	-55.4815
148	85	89	75.3201	-75.3201
149	86	87	3.38845	-3.38845
150	88	89	103.472	-103.472
151	89	90	-31.9985	31.9985
152	89	90	-60.3431	60.3431
153	89	92	-179.13	179.13
154	89	92	-57.2019	57.2019
155	90	91	-14.3576	14.3576
156	91	92	-14.3671	14.3671
157	92	93	-61.7399	61.7399
158	92	94	-56.1866	56.1866
159	92	100	-27.1176	27.1176
160	92	102	-40.6828	40.6828
161	93	94	-49.749	49.749
162	94	95	-55.5331	55.5331
163	94	96	-35.6283	35.6283
164	94	100	15.2082	-15.2082
165	95	96	-13.541	13.541
166	96	97	0.568497	-0.568497
167	98	100	21.457	-21.457
168	99	100	8.65209	-8.65209
169	100	101	13.7016	-13.7016
170	100	103	-84.2494	84.2494
171	100	104	-42.6438	42.6438
172	100	106	-45.581	45.581
173	101	102	35.6922	-35.6922
174	103	104	-27.0283	27.0283
175	103	105	-33.7077	33.7077
176	103	110	-34.4182	34.4182
177	104	105	-31.689	31.689
178	105	106	-9.91518	9.91518
179	105	107	-15.4763	15.4763
180	105	108	-9.02928	9.02928
181	106	107	-12.5098	12.5098
182	108	109	-7.03986	7.03986
183	109	110	0.949469	-0.949469
184	110	111	30.499	-30.499
185	110	112	-24.9892	24.9892
186	114	115	-1.94123	1.94123
