Gen#	Conn.	MW
1	1	6.20207e-08
2	4	6.18825e-08
3	6	6.19537e-08
4	8	6.18893e-08
5	10	364.5
6	12	72.2114
7	15	6.1869e-08
8	18	6.18616e-08
9	19	6.18571e-08
10	24	6.18093e-08
11	25	185.837
12	26	263.659
13	27	6.18365e-08
14	31	5.9057
15	32	6.18433e-08
16	34	6.18197e-08
17	36	6.1821e-08
18	40	6.18149e-08
19	42	6.18028e-08
20	46	16.0503
21	49	173.609
22	54	40.6615
23	55	6.19138e-08
24	56	6.18814e-08
25	59	132.466
26	61	136.439
27	62	6.16399e-08
28	65	329.508
29	66	332.835
30	69	434.356
31	70	6.17389e-08
32	72	6.17736e-08
33	73	6.17423e-08
34	74	6.17225e-08
35	76	6.17099e-08
36	77	6.16855e-08
37	80	403.886
38	85	6.16639e-08
39	87	3.37379
40	89	494.304
41	90	6.16476e-08
42	91	6.16489e-08
43	92	6.16541e-08
44	99	6.16581e-08
45	100	214.099
46	103	33.8476
47	104	6.16427e-08
48	105	6.16414e-08
49	107	6.16407e-08
50	110	6.16384e-08
51	111	30.4545
52	112	6.16377e-08
53	113	6.1865e-08
54	116	6.174e-08
T.line#	From	To	From MW	To MW
1	1	2	-19.9969	19.9969
2	1	3	70.9907	-70.9907
4	3	5	85.415	-85.415
5	3	12	24.5705	-24.5705
6	4	5	88.3117	-88.3117
7	4	11	-58.3193	58.3193
8	5	6	-76.6113	76.6113
9	8	5	-322.125	322.125
10	5	11	-71.7905	71.7905
11	6	7	-24.6098	24.6098
12	7	12	-5.61273	5.61273
13	8	9	364.5	-364.5
14	8	30	-42.375	42.375
15	9	10	364.5	-364.5
16	11	12	-30.1963	30.1963
17	11	13	-29.9235	29.9235
18	12	14	-12.9158	12.9158
19	12	16	-3.54741	3.54741
20	12	117	-19.9974	19.9974
21	13	15	4.07146	-4.07146
22	14	15	1.08111	-1.08111
23	15	17	97.6902	-97.6902
24	15	19	-4.90126	4.90126
25	15	33	2.36766	-2.36766
26	16	17	21.4499	-21.4499
27	17	18	-75.7678	75.7678
28	30	17	-216.287	216.287
29	17	31	-14.1792	14.1792
30	17	113	3.8032	-3.8032
31	18	19	-15.7657	15.7657
32	19	20	10.6006	-10.6006
33	19	34	13.7357	-13.7357
34	20	21	28.602	-28.602
35	21	22	42.6034	-42.6034
36	22	23	52.6046	-52.6046
37	23	24	21.5579	-21.5579
38	23	25	131.376	-131.376
39	23	32	-93.3279	93.3279
40	24	70	10.7811	-10.7811
41	24	72	10.7782	-10.7782
42	26	25	-70.9422	70.9422
43	25	27	-125.402	125.402
44	26	30	-192.717	192.717
45	27	28	-32.3982	32.3982
46	27	32	-11.019	11.019
47	27	115	-19.9832	19.9832
48	28	29	-15.3972	15.3972
49	29	31	8.60392	-8.60392
50	30	38	-18.804	18.804
51	31	32	31.5208	-31.5208
52	32	113	-3.80488	3.80488
53	32	114	-10.0187	10.0187
54	33	37	25.3684	-25.3684
55	34	36	-41.9974	41.9974
56	34	37	118.247	-118.247
57	34	43	-3.50121	3.50121
58	35	36	10.9905	-10.9905
59	35	37	22.021	-22.021
60	38	37	-204.432	204.432
61	37	39	-24.361	24.361
62	37	40	-14.4347	14.4347
63	38	65	185.628	-185.628
64	39	40	2.63886	-2.63886
65	40	41	-9.52089	9.52089
66	40	42	17.7252	-17.7252
67	41	42	27.4793	-27.4793
68	42	49	41.1028	-41.1028
69	42	49	41.1028	-41.1028
70	43	44	14.5039	-14.5039
71	44	45	30.5069	-30.5069
72	45	46	34.4327	-34.4327
73	45	49	49.0774	-49.0774
74	46	47	31.9921	-31.9921
75	46	48	14.3934	-14.3934
76	47	49	6.29321	-6.29321
77	47	69	59.7011	-59.7011
78	48	49	34.395	-34.395
79	49	50	-54.6586	54.6586
80	49	51	-67.4677	67.4677
81	49	54	-39.4219	39.4219
82	49	54	-39.1504	39.1504
83	49	66	118.05	-118.05
84	49	66	118.05	-118.05
85	49	69	49.968	-49.968
86	50	57	-37.6584	37.6584
87	51	52	-29.4175	29.4175
88	51	58	-21.0542	21.0542
89	52	53	-11.4206	11.4206
90	53	54	11.5751	-11.5751
91	54	55	-7.72634	7.72634
92	54	56	-15.8509	15.8509
93	54	59	28.905	-28.905
94	55	56	22.1615	-22.1615
95	55	59	33.1015	-33.1015
96	56	57	25.6621	-25.6621
97	56	58	9.05824	-9.05824
98	56	59	27.1094	-27.1094
99	56	59	28.4646	-28.4646
100	59	60	46.7804	-46.7804
101	59	61	55.9555	-55.9555
102	63	59	-159.34	159.34
103	60	61	111.115	-111.115
104	60	62	13.6592	-13.6592
105	61	62	-28.3266	28.3266
106	64	61	-58.9567	58.9567
107	62	66	37.6128	-37.6128
108	62	67	24.7176	-24.7176
109	63	64	159.332	-159.332
110	64	65	218.287	-218.287
111	65	66	-32.6087	32.6087
112	65	68	107.018	-107.018
113	66	67	-52.7198	52.7198
114	68	69	69.8142	-69.8142
115	68	81	37.208	-37.208
116	68	116	-0.00135236	0.00135236
117	69	70	-100.565	100.565
118	69	75	-102.793	102.793
119	69	77	-51.5103	51.5103
120	70	71	-10.7813	10.7813
121	70	74	-14.6443	14.6443
122	70	75	1.64474	-1.64474
123	71	72	-10.7793	10.7793
124	71	73	-0.000801933	0.000801933
125	74	75	53.3569	-53.3569
126	75	77	36.7711	-36.7711
127	75	118	-37.5602	37.5602
128	76	77	63.4418	-63.4418
129	76	118	4.5593	-4.5593
130	77	78	-50.1653	50.1653
131	77	80	96.56	-96.56
132	77	80	43.8726	-43.8726
133	77	82	19.4341	-19.4341
134	78	79	20.8405	-20.8405
135	79	80	59.8497	-59.8497
136	81	80	37.2087	-37.2087
137	80	96	-10.5197	10.5197
138	80	97	-17.8415	17.8415
139	80	98	-14.6141	14.6141
140	80	99	6.58484	-6.58484
141	82	83	53.6437	-53.6437
142	82	96	19.7913	-19.7913
143	83	84	29.6243	-29.6243
144	83	85	44.0204	-44.0204
145	84	85	40.625	-40.625
146	85	86	-17.6276	17.6276
147	85	88	53.2257	-53.2257
148	85	89	73.0492	-73.0492
149	86	87	3.37322	-3.37322
150	88	89	101.226	-101.226
151	89	90	-31.6416	31.6416
152	89	90	-59.6666	59.6666
153	89	92	-173.353	173.353
154	89	92	-55.3653	55.3653
155	90	91	-13.3069	13.3069
156	91	92	-13.3062	13.3062
157	92	93	-59.0076	59.0076
158	92	94	-53.4394	53.4394
159	92	100	-25.502	25.502
160	92	102	-39.0735	39.0735
161	93	94	-47.0069	47.0069
162	94	95	-53.2942	53.2942
163	94	96	-33.1396	33.1396
164	94	100	15.9886	-15.9886
165	95	96	-11.2934	11.2934
166	96	97	2.84049	-2.84049
167	98	100	19.387	-19.387
168	99	100	6.58557	-6.58557
169	100	101	12.072	-12.072
170	100	103	-84.3736	84.3736
171	100	104	-42.6995	42.6995
172	100	106	-45.6369	45.6369
173	101	102	34.0727	-34.0727
174	103	104	-27.0216	27.0216
175	103	105	-33.7204	33.7204
176	103	110	-34.4776	34.4776
177	104	105	-31.7197	31.7197
178	105	106	-9.88716	9.88716
179	105	107	-15.4782	15.4782
180	105	108	-9.07288	9.07288
181	106	107	-12.523	12.523
182	108	109	-7.07201	7.07201
183	109	110	0.928868	-0.928868
184	110	111	30.4539	-30.4539
185	110	112	-25.0009	25.0009
186	114	115	-2.01762	2.01762
