
Locational Marginal Prices for Real Power at nodes ($/MWh): 
1	-41.7251
2	-41.7241
3	-41.7244
4	-41.7238
5	-41.7241
6	-41.7241
7	-41.725
8	-41.7255
9	-41.7263
10	-41.7266
11	-41.7266
12	-41.7272
13	-41.7266
14	-41.7253
15	-41.7248
16	-41.7265
17	-41.7251
18	-41.724
19	-41.7244
20	-41.7246
21	-41.7249
22	-41.725
23	-41.7247
24	-41.7256
25	-41.7261
26	-41.7253
27	-41.7257
28	-41.7256
29	-41.7254
30	-41.7263
31	-41.7265
32	-41.7265
33	-41.7265
34	-41.7258
35	-41.7257
36	-41.7256
37	-41.7256
38	-41.7252
39	-41.7256
40	-41.7256
41	-41.7266
42	-41.7266
43	-41.7267
44	-41.7252
45	-41.725
46	-41.7256
47	-41.7258
48	-41.7253
49	-41.7257
50	-41.726
51	-41.7266
52	-41.7256
53	-41.7257
54	-41.726
55	-41.7262
56	-41.7265
57	-41.7264
