
Locational Marginal Prices for Real Power at nodes ($/MWh): 
1	-41.4033
2	-41.4025
3	-41.4039
4	-41.4048
5	-41.4048
6	-41.405
7	-41.4045
8	-41.404
9	-41.4033
10	-41.4033
11	-41.4033
12	-41.4032
13	-41.4034
14	-41.4035
15	-41.4037
16	-41.4032
17	-41.4033
18	-41.4046
19	-41.4039
20	-41.4033
21	-41.4021
22	-41.4019
23	-41.4016
24	-41.4032
25	-41.4038
26	-41.4032
27	-41.4044
28	-41.4045
29	-41.4045
30	-41.4039
31	-41.4039
32	-41.4036
33	-41.4036
34	-41.4026
35	-41.4025
36	-41.4024
37	-41.4024
38	-41.4021
39	-41.4024
40	-41.4024
41	-41.4034
42	-41.4034
43	-41.4033
44	-41.4021
45	-41.4031
46	-41.404
47	-41.4043
48	-41.4027
49	-41.4028
50	-41.4029
51	-41.4033
52	-41.4043
53	-41.4042
54	-41.4039
55	-41.4035
56	-41.4033
57	-41.4032
