Gen#	Conn.	MW
1	1	140.696
2	2	88.6017
3	3	43.46
4	6	79.0855
5	8	476.087
6	9	88.2313
7	12	339.999
T.line#	From	To	From MW	To MW
1	1	2	50.2275	-50.2275
2	1	15	-51.2855	51.2855
3	1	16	-35.2932	35.2932
4	1	17	-49.3444	49.3444
5	2	3	-35.3745	35.3745
6	3	4	18.7617	-18.7617
7	3	15	-56.5952	56.5952
8	4	5	19.9033	-19.9033
9	4	6	32.0582	-32.0582
10	4	18	-14.4923	14.4923
11	4	18	-18.7056	18.7056
12	5	6	32.9038	-32.9038
13	6	7	19.5008	-19.5008
14	6	8	41.3764	-41.3764
15	7	8	72.3874	-72.3874
16	7	29	-52.8867	52.8867
17	8	9	-207.324	207.324
18	9	10	-41.8708	41.8708
19	9	11	-53.6385	53.6385
20	9	12	-24.297	24.297
21	9	13	-40.9354	40.9354
22	9	55	-13.8132	13.8132
23	10	12	-1.09724	1.09724
24	10	51	-35.774	35.774
25	11	13	-26.3841	26.3841
26	11	41	-11.0916	11.0916
27	11	43	-16.1631	16.1631
28	12	13	11.9687	-11.9687
29	12	16	-7.70654	7.70654
30	12	17	7.34426	-7.34426
31	13	14	-17.5539	17.5539
32	13	15	14.7743	-14.7743
33	13	49	-34.5719	34.5719
34	14	15	35.7587	-35.7587
35	14	46	-42.8127	42.8127
36	15	45	-35.3473	35.3473
37	18	19	-5.99685	5.99685
38	19	20	-2.69707	2.69707
39	21	20	0.397931	-0.397931
40	21	22	-0.399464	0.399464
41	22	23	-19.1564	19.1564
42	22	38	18.7545	-18.7545
43	23	24	-12.8588	12.8588
44	24	25	-6.55841	6.55841
45	24	25	-6.30248	6.30248
47	25	30	-6.16282	6.16282
48	26	27	-1.31075e-05	1.31075e-05
49	27	28	9.29994	-9.29994
50	28	29	13.8999	-13.8999
51	29	52	-21.9869	21.9869
52	30	31	-2.56415	2.56415
53	31	32	3.23465	-3.23465
54	32	33	-3.79916	3.79916
55	34	32	-8.63212	8.63212
56	34	35	8.63079	-8.63079
57	35	36	14.6287	-14.6287
58	36	37	15.2246	-15.2246
59	36	40	-0.59801	0.59801
60	37	38	17.0636	-17.0636
61	37	39	-1.841	1.841
62	38	44	23.3504	-23.3504
63	38	48	17.9	-17.9
64	38	49	8.563	-8.563
65	39	57	-1.84239	1.84239
66	40	56	-0.599425	0.599425
67	41	42	-10.2949	10.2949
68	41	43	14.1632	-14.1632
69	56	41	8.66056	-8.66056
70	56	42	3.19549	-3.19549
71	44	45	35.3479	-35.3479
72	46	47	-42.8125	42.8125
73	47	48	-13.1119	13.1119
74	48	49	4.78654	-4.78654
75	49	50	-3.2246	3.2246
76	50	51	17.7744	-17.7744
77	52	53	-17.0869	17.0869
78	53	54	2.91309	-2.91309
79	54	55	7.01314	-7.01314
80	57	56	4.85673	-4.85673
