Gen#	Conn.	MW
1	1	140.186
2	2	86.1779
3	3	43.423
4	6	83.4532
5	8	487.153
6	9	85.4241
7	12	338.672
T.line#	From	To	From MW	To MW
1	1	2	48.4048	-48.4048
2	1	15	-49.552	49.552
3	1	16	-34.9943	34.9943
4	1	17	-49.0451	49.0451
5	2	3	-34.773	34.773
6	3	4	18.1047	-18.1047
7	3	15	-55.3011	55.3011
8	4	5	19.4029	-19.4029
9	4	6	31.3266	-31.3266
10	4	18	-14.2425	14.2425
11	4	18	-18.3828	18.3828
12	5	6	32.4027	-32.4027
13	6	7	12.7123	-12.7123
14	6	8	42.5637	-42.5637
15	7	8	85.2755	-85.2755
16	7	29	-72.5632	72.5632
17	8	9	-209.313	209.313
18	9	10	-40.7778	40.7778
19	9	11	-53.2563	53.2563
20	9	12	-23.9034	23.9034
21	9	13	-39.6056	39.6056
22	9	55	-16.1944	16.1944
23	10	12	-1.61277	1.61277
24	10	51	-34.1651	34.1651
25	11	13	-23.7292	23.7292
26	11	41	-12.0689	12.0689
27	11	43	-17.4581	17.4581
28	12	13	13.7728	-13.7728
29	12	16	-8.00581	8.00581
30	12	17	7.04525	-7.04525
31	13	14	-14.7874	14.7874
32	13	15	14.4166	-14.4166
33	13	49	-31.1909	31.1909
34	14	15	35.2033	-35.2033
35	14	46	-36.491	36.491
36	15	45	-33.2336	33.2336
37	18	19	-5.42573	5.42573
38	19	20	-2.12605	2.12605
39	21	20	-0.173621	0.173621
40	21	22	0.173419	-0.173419
41	22	23	0.956304	-0.956304
42	22	38	-0.783187	0.783187
43	23	24	7.25594	-7.25594
44	24	25	-7.54843	7.54843
45	24	25	-7.25385	7.25385
46	24	26	22.0579	-22.0579
47	25	30	-8.50276	8.50276
48	26	27	22.0577	-22.0577
49	27	28	31.3577	-31.3577
50	28	29	35.9577	-35.9577
51	29	52	-19.6055	19.6055
52	30	31	-4.90316	4.90316
53	31	32	0.896412	-0.896412
54	32	33	-3.7997	3.7997
55	34	32	-7.29552	7.29552
56	34	35	7.29528	-7.29528
57	35	36	13.2949	-13.2949
58	36	37	14.7177	-14.7177
59	36	40	-1.42307	1.42307
60	37	38	17.166	-17.166
61	37	39	-2.44862	2.44862
62	38	44	21.2339	-21.2339
64	38	49	9.1485	-9.1485
65	39	57	-2.44882	2.44882
66	40	56	-1.42328	1.42328
67	41	42	-9.66999	9.66999
68	41	43	15.4581	-15.4581
69	56	41	7.8572	-7.8572
70	56	42	2.57015	-2.57015
71	44	45	33.2337	-33.2337
72	46	47	-36.4912	36.4912
73	47	48	-0.79145	0.79145
74	48	49	-0.791835	0.791835
75	49	50	-4.83472	4.83472
76	50	51	16.1651	-16.1651
77	52	53	-14.7055	14.7055
78	53	54	5.29447	-5.29447
79	54	55	9.39443	-9.39443
80	57	56	4.25096	-4.25096
