Gen#	Conn.	MW
1	1	140.698
2	2	88.651
3	3	43.4581
4	6	79.0763
5	8	476.094
6	9	88.235
7	12	340.002
T.line#	From	To	From MW	To MW
1	1	2	46.7739	-46.7739
2	1	15	-52.8383	52.8383
3	1	16	-37.6339	37.6339
4	1	17	-42	42
5	2	3	-38.877	38.877
6	3	4	11.7542	-11.7542
7	3	15	-53.0893	53.0893
8	4	5	16.4548	-16.4548
9	4	6	27.4342	-27.4342
10	4	18	-14.0284	14.0284
11	4	18	-18.1064	18.1064
12	5	6	29.4549	-29.4549
13	6	7	11.979	-11.979
14	6	8	40.8338	-40.8338
15	7	8	82.0358	-82.0358
16	7	29	-70.0568	70.0568
17	8	9	-198.224	198.224
18	9	10	-39.7122	39.7122
19	9	11	-49.0249	49.0249
20	9	12	-23.2808	23.2808
21	9	13	-37.0381	37.0381
22	9	55	-16.4032	16.4032
23	10	12	-1.59074	1.59074
24	10	51	-33.1214	33.1214
25	11	13	-23.1819	23.1819
26	11	41	-10.4853	10.4853
27	11	43	-15.3578	15.3578
28	12	13	17.4922	-17.4922
29	12	16	-5.36602	5.36602
31	13	14	-11.8223	11.8223
32	13	15	17.1958	-17.1958
33	13	49	-30.1014	30.1014
34	14	15	36.4894	-36.4894
35	14	46	-37.8115	37.8115
36	15	45	-30.2422	30.2422
37	18	19	-4.93465	4.93465
38	19	20	-1.63433	1.63433
39	21	20	-0.666123	0.666123
40	21	22	0.666606	-0.666606
41	22	23	-1.1082	1.1082
42	22	38	1.77556	-1.77556
43	23	24	5.19265	-5.19265
44	24	25	-7.42807	7.42807
45	24	25	-7.1382	7.1382
46	24	26	19.7595	-19.7595
47	25	30	-7.86568	7.86568
48	26	27	19.7598	-19.7598
49	27	28	29.0599	-29.0599
50	28	29	33.6599	-33.6599
51	29	52	-19.3968	19.3968
52	30	31	-4.26524	4.26524
53	31	32	1.53523	-1.53523
54	32	33	-3.80035	3.80035
55	34	32	-6.93627	6.93627
56	34	35	6.9367	-6.9367
57	35	36	12.9374	-12.9374
58	36	37	14.3583	-14.3583
59	36	40	-1.4203	1.4203
60	37	38	16.7975	-16.7975
61	37	39	-2.43861	2.43861
62	38	44	18.2413	-18.2413
63	38	48	10.1416	-10.1416
64	38	49	4.19151	-4.19151
65	39	57	-2.43819	2.43819
66	40	56	-1.41986	1.41986
67	41	42	-9.67679	9.67679
68	41	43	13.3578	-13.3578
69	56	41	7.86609	-7.86609
70	56	42	2.57661	-2.57661
71	44	45	30.242	-30.242
72	46	47	-37.8115	37.8115
73	47	48	-8.11163	8.11163
74	48	49	2.03044	-2.03044
75	49	50	-5.87886	5.87886
76	50	51	15.1214	-15.1214
77	52	53	-14.4968	14.4968
78	53	54	5.50322	-5.50322
79	54	55	9.60324	-9.60324
80	57	56	4.26212	-4.26212
