Gen#	Conn.	MW
1	1	140.121
2	2	85.2053
3	3	43.377
4	6	82.9057
5	8	485.87
6	9	85.0006
7	12	338.309
T.line#	From	To	From MW	To MW
1	1	2	43.4963	-43.4963
2	1	15	-51.6394	51.6394
3	1	16	-28.6343	28.6343
4	1	17	-48.3439	48.3439
5	2	3	-38.709	38.709
6	3	4	8.91646	-8.91646
7	3	15	-50.0028	50.0028
8	4	5	15.4048	-15.4048
9	4	6	26.0299	-26.0299
10	4	18	-14.196	14.196
11	4	18	-18.3228	18.3228
12	5	6	28.4047	-28.4047
13	6	7	3.89253	-3.89253
14	6	8	42.6363	-42.6363
15	7	8	98.0835	-98.0835
16	7	29	-94.191	94.191
17	8	9	-195.15	195.15
18	9	10	-36.9781	36.9781
19	9	11	-47.2591	47.2591
20	9	12	-20.295	20.295
21	9	13	-34.9203	34.9203
22	9	55	-19.6986	19.6986
23	10	12	1.76696	-1.76696
24	10	51	-33.7451	33.7451
25	11	13	-20.5688	20.5688
26	11	41	-10.8491	10.8491
27	11	43	-15.8411	15.8411
28	12	13	8.18517	-8.18517
29	12	16	5.63415	-5.63415
30	12	17	6.34407	-6.34407
31	13	14	-12.1436	12.1436
32	13	15	13.6449	-13.6449
33	13	49	-30.805	30.805
34	14	15	31.8805	-31.8805
35	14	46	-33.5244	33.5244
36	15	45	-34.1171	34.1171
37	18	19	-5.31922	5.31922
38	19	20	-2.01955	2.01955
39	21	20	-0.280122	0.280122
40	21	22	0.279921	-0.279921
41	22	23	-3.13108	3.13108
42	22	38	3.4107	-3.4107
43	23	24	3.16856	-3.16856
44	24	25	-7.1504	7.1504
45	24	25	-6.87136	6.87136
46	24	26	17.19	-17.19
47	25	30	-7.72227	7.72227
48	26	27	17.1898	-17.1898
49	27	28	26.4898	-26.4898
50	28	29	31.0897	-31.0897
51	29	52	-16.1012	16.1012
52	30	31	-4.12267	4.12267
53	31	32	1.67688	-1.67688
54	32	33	-3.79969	3.79969
55	34	32	-7.07595	7.07595
56	34	35	7.07571	-7.07571
57	35	36	13.0754	-13.0754
58	36	37	14.014	-14.014
59	36	40	-0.939006	0.939006
60	37	38	16.0832	-16.0832
61	37	39	-2.06942	2.06942
62	38	44	22.1175	-22.1175
64	38	49	11.376	-11.376
65	39	57	-2.06963	2.06963
66	40	56	-0.939223	0.939223
67	41	42	-10.0476	10.0476
68	41	43	13.8411	-13.8411
69	56	41	8.3428	-8.3428
70	56	42	2.94777	-2.94777
71	44	45	34.1172	-34.1172
72	46	47	-33.5246	33.5246
73	47	48	-3.82485	3.82485
74	48	49	-3.82522	3.82522
75	49	50	-5.25474	5.25474
76	50	51	15.7451	-15.7451
77	52	53	-11.2012	11.2012
78	53	54	8.79872	-8.79872
79	54	55	12.8987	-12.8987
80	57	56	4.63014	-4.63014
