Gen#	Conn.	MW
1	1	139.759
2	2	84.0249
3	3	43.3334
4	6	82.2276
5	8	485.944
6	9	83.6945
7	12	336.795
T.line#	From	To	From MW	To MW
1	1	2	49.7957	-49.7957
2	1	15	-45.8103	45.8103
3	1	16	-37.3458	37.3458
4	1	17	-51.3991	51.3991
5	2	3	-31.2293	31.2293
6	3	4	21.269	-21.269
7	3	15	-54.8318	54.8318
8	4	5	20.5728	-20.5728
9	4	6	32.8893	-32.8893
10	4	18	-14.0538	14.0538
11	4	18	-18.1394	18.1394
12	5	6	33.5728	-33.5728
13	6	7	14.8932	-14.8932
14	6	8	44.3412	-44.3412
15	7	8	86.4271	-86.4271
16	7	29	-71.5339	71.5339
17	8	9	-205.176	205.176
18	9	10	-48.6535	48.6535
19	9	11	-57.4359	57.4359
21	9	13	-45.3236	45.3236
22	9	55	-16.4573	16.4573
23	10	12	-5.99443	5.99443
24	10	51	-32.6592	32.6592
25	11	13	-31.2503	31.2503
26	11	41	-10.632	10.632
27	11	43	-15.5536	15.5536
28	12	13	30.4662	-30.4662
29	12	16	-5.65428	5.65428
30	12	17	9.3991	-9.3991
31	13	14	-12.95	12.95
32	13	15	14.9197	-14.9197
33	13	49	-30.0773	30.0773
34	14	15	34.2902	-34.2902
35	14	46	-36.7405	36.7405
36	15	45	-29.4323	29.4323
37	18	19	-4.99338	4.99338
38	19	20	-1.69383	1.69383
39	21	20	-0.605522	0.605522
40	21	22	0.604805	-0.604805
41	22	23	0.614812	-0.614812
42	22	38	-0.0111172	0.0111172
43	23	24	6.91354	-6.91354
44	24	25	-7.33269	7.33269
45	24	25	-7.04653	7.04653
46	24	26	21.2919	-21.2919
47	25	30	-8.08003	8.08003
48	26	27	21.2914	-21.2914
49	27	28	30.5913	-30.5913
50	28	29	35.1913	-35.1913
51	29	52	-19.3426	19.3426
52	30	31	-4.48064	4.48064
53	31	32	1.31872	-1.31872
54	32	33	-3.79952	3.79952
55	34	32	-6.71728	6.71728
56	34	35	6.71665	-6.71665
57	35	36	12.7157	-12.7157
58	36	37	13.9419	-13.9419
59	36	40	-1.2271	1.2271
60	37	38	16.2255	-16.2255
61	37	39	-2.28456	2.28456
62	38	44	17.4336	-17.4336
63	38	48	8.9126	-8.9126
64	38	49	3.86621	-3.86621
65	39	57	-2.28517	2.28517
66	40	56	-1.22774	1.22774
67	41	42	-9.82693	9.82693
68	41	43	13.5536	-13.5536
69	56	41	8.05885	-8.05885
70	56	42	2.72719	-2.72719
71	44	45	29.4326	-29.4326
72	46	47	-36.7405	36.7405
73	47	48	-7.04035	7.04035
74	48	49	1.87154	-1.87154
75	49	50	-6.34041	6.34041
76	50	51	14.6592	-14.6592
77	52	53	-14.4426	14.4426
78	53	54	5.55734	-5.55734
79	54	55	9.65733	-9.65733
80	57	56	4.41439	-4.41439
