Gen#	Conn.	MW
1	1	140.136
2	2	85.167
3	3	43.3807
4	6	82.8876
5	8	485.884
6	9	85.0388
7	12	338.34
T.line#	From	To	From MW	To MW
1	1	2	41.944	-41.944
2	1	15	-54.3566	54.3566
3	1	16	-30.7233	30.7233
4	1	17	-41.9999	41.9999
5	2	3	-40.223	40.223
6	3	4	8.69663	-8.69663
7	3	15	-51.3012	51.3012
8	4	5	15.1508	-15.1508
9	4	6	25.7025	-25.7025
10	4	18	-14.0385	14.0385
11	4	18	-18.1192	18.1192
12	5	6	28.1504	-28.1504
13	6	7	3.79585	-3.79585
14	6	8	42.169	-42.169
15	7	8	97.0359	-97.0359
16	7	29	-93.24	93.24
17	8	9	-196.679	196.679
18	9	10	-37.6539	37.6539
19	9	11	-47.332	47.332
20	9	12	-21.0139	21.0139
21	9	13	-35.2524	35.2524
22	9	55	-19.4653	19.4653
23	10	12	0.981473	-0.981473
24	10	51	-33.6348	33.6348
25	11	13	-21.3632	21.3632
26	11	41	-10.5392	10.5392
27	11	43	-15.4294	15.4294
28	12	13	10.9057	-10.9057
29	12	16	7.72281	-7.72281
31	13	14	-12.3701	12.3701
32	13	15	15.5618	-15.5618
33	13	49	-30.9004	30.9004
34	14	15	37.3724	-37.3724
35	14	46	-39.2427	39.2427
36	15	45	-30.7251	30.7251
37	18	19	-4.95822	4.95822
38	19	20	-1.65783	1.65783
39	21	20	-0.643091	0.643091
40	21	22	0.644492	-0.644492
41	22	23	-4.2496	4.2496
42	22	38	4.8963	-4.8963
43	23	24	2.05287	-2.05287
44	24	25	-7.11396	7.11396
45	24	25	-6.83633	6.83633
46	24	26	16.0046	-16.0046
47	25	30	-7.64928	7.64928
48	26	27	16.0054	-16.0054
49	27	28	25.3055	-25.3055
50	28	29	29.9055	-29.9055
51	29	52	-16.3346	16.3346
52	30	31	-4.04857	4.04857
53	31	32	1.75213	-1.75213
54	32	33	-3.8006	3.8006
55	34	32	-7.15393	7.15393
56	34	35	7.15507	-7.15507
57	35	36	13.1568	-13.1568
58	36	37	14.5078	-14.5078
59	36	40	-1.34919	1.34919
60	37	38	16.8974	-16.8974
61	37	39	-2.38785	2.38785
62	38	44	18.7225	-18.7225
63	38	48	12.1233	-12.1233
64	38	49	4.95183	-4.95183
65	39	57	-2.38668	2.38668
66	40	56	-1.348	1.348
67	41	42	-9.73134	9.73134
68	41	43	13.4291	-13.4291
69	56	41	7.9363	-7.9363
70	56	42	2.63086	-2.63086
71	44	45	30.7248	-30.7248
72	46	47	-39.2432	39.2432
73	47	48	-9.54427	9.54427
74	48	49	2.5802	-2.5802
75	49	50	-5.36652	5.36652
76	50	51	15.6344	-15.6344
77	52	53	-11.4347	11.4347
78	53	54	8.56527	-8.56527
79	54	55	12.6653	-12.6653
80	57	56	4.31407	-4.31407
