Gen#	Conn.	MW
1	1	140.136
2	2	85.2223
3	3	43.3813
4	6	82.9388
5	8	485.862
6	9	84.9956
7	12	338.284
T.line#	From	To	From MW	To MW
1	1	2	45.7193	-45.7193
2	1	15	-49.9457	49.9457
3	1	16	-30.599	30.599
4	1	17	-50.3108	50.3108
5	2	3	-36.503	36.503
6	3	4	12.5182	-12.5182
7	3	15	-51.4023	51.4023
8	4	5	16.7939	-16.7939
9	4	6	27.8833	-27.8833
10	4	18	-14.039	14.039
11	4	18	-18.12	18.12
12	5	6	29.7939	-29.7939
13	6	7	5.61555	-5.61555
14	6	8	44.123	-44.123
15	7	8	99.1378	-99.1378
16	7	29	-93.5222	93.5222
17	8	9	-192.602	192.602
18	9	10	-42.4842	42.4842
19	9	11	-53.1935	53.1935
21	9	13	-41.018	41.018
22	9	55	-19.9014	19.9014
23	10	12	-3.65506	3.65506
24	10	51	-33.8291	33.8291
25	11	13	-26.9579	26.9579
26	11	41	-10.6542	10.6542
27	11	43	-15.5815	15.5815
28	12	13	19.1509	-19.1509
29	12	16	7.59909	-7.59909
30	12	17	8.3108	-8.3108
31	13	14	-14.6035	14.6035
32	13	15	14.58	-14.58
33	13	49	-30.8018	30.8018
34	14	15	34.3829	-34.3829
35	14	46	-38.4862	38.4862
36	15	45	-30.3848	30.3848
37	18	19	-4.95874	4.95874
38	19	20	-1.6583	1.6583
39	21	20	-0.642327	0.642327
40	21	22	0.643007	-0.643007
41	22	23	-3.57891	3.57891
42	22	38	4.22297	-4.22297
43	23	24	2.72229	-2.72229
44	24	25	-7.13924	7.13924
45	24	25	-6.86064	6.86064
46	24	26	16.723	-16.723
47	25	30	-7.69909	7.69909
48	26	27	16.7234	-16.7234
49	27	28	26.0236	-26.0236
50	28	29	30.6236	-30.6236
51	29	52	-15.8986	15.8986
52	30	31	-4.09848	4.09848
53	31	32	1.70215	-1.70215
54	32	33	-3.80047	3.80047
55	34	32	-7.10357	7.10357
56	34	35	7.10417	-7.10417
57	35	36	13.1051	-13.1051
58	36	37	14.3032	-14.3032
59	36	40	-1.19726	1.19726
60	37	38	16.5739	-16.5739
61	37	39	-2.2698	2.2698
62	38	44	18.3835	-18.3835
63	38	48	11.4373	-11.4373
64	38	49	4.97799	-4.97799
65	39	57	-2.26921	2.26921
66	40	56	-1.19666	1.19666
67	41	42	-9.84848	9.84848
68	41	43	13.5815	-13.5815
69	56	41	8.08693	-8.08693
70	56	42	2.74822	-2.74822
71	44	45	30.3844	-30.3844
72	46	47	-38.4862	38.4862
73	47	48	-8.7863	8.7863
74	48	49	2.65165	-2.65165
75	49	50	-5.1713	5.1713
76	50	51	15.8291	-15.8291
77	52	53	-10.9986	10.9986
78	53	54	9.00142	-9.00142
79	54	55	13.1014	-13.1014
80	57	56	4.43121	-4.43121
