Gen#	Conn.	MW
1	1	139.748
2	2	84.033
3	3	43.3295
4	6	82.2248
5	8	485.95
6	9	83.6976
7	12	336.807
T.line#	From	To	From MW	To MW
1	1	2	47.2913	-47.2913
2	1	15	-47.7624	47.7624
3	1	16	-35.1131	35.1131
4	1	17	-49.164	49.164
5	2	3	-33.7416	33.7416
6	3	4	17.2247	-17.2247
7	3	15	-53.2961	53.2961
8	4	5	18.9567	-18.9567
9	4	6	30.7368	-30.7368
10	4	18	-14.1744	14.1744
11	4	18	-18.2948	18.2948
12	5	6	31.9566	-31.9566
13	6	7	12.9378	-12.9378
14	6	8	42.5306	-42.5306
15	7	8	84.8634	-84.8634
16	7	29	-71.9255	71.9255
17	8	9	-208.556	208.556
18	9	10	-42.2619	42.2619
19	9	11	-50.576	50.576
20	9	12	-23.9207	23.9207
21	9	13	-38.3366	38.3366
22	9	55	-16.1583	16.1583
23	10	12	0.321485	-0.321485
24	10	51	-32.5834	32.5834
25	11	13	-24.1081	24.1081
26	11	41	-10.7536	10.7536
27	11	43	-15.7144	15.7144
28	12	13	17.3174	-17.3174
29	12	16	-7.88704	7.88704
30	12	17	7.16414	-7.16414
31	13	14	-11.3746	11.3746
32	13	15	14.3216	-14.3216
33	13	49	-30.0741	30.0741
34	14	15	32.2911	-32.2911
35	14	46	-33.166	33.166
36	15	45	-32.4462	32.4462
37	18	19	-5.26962	5.26962
38	19	20	-1.96992	1.96992
39	21	20	-0.32977	0.32977
40	21	22	0.32958	-0.32958
41	22	23	0.703479	-0.703479
42	22	38	-0.374184	0.374184
43	23	24	7.00315	-7.00315
44	24	25	-7.33379	7.33379
45	24	25	-7.04759	7.04759
46	24	26	21.3842	-21.3842
47	25	30	-8.08186	8.08186
48	26	27	21.3841	-21.3841
49	27	28	30.684	-30.684
50	28	29	35.284	-35.284
51	29	52	-19.6415	19.6415
52	30	31	-4.48225	4.48225
53	31	32	1.31732	-1.31732
54	32	33	-3.79971	3.79971
55	34	32	-6.71644	6.71644
56	34	35	6.71621	-6.71621
57	35	36	12.7159	-12.7159
58	36	37	13.7844	-13.7844
59	36	40	-1.06886	1.06886
60	37	38	15.946	-15.946
61	37	39	-2.16189	2.16189
62	38	44	20.4465	-20.4465
64	38	49	9.1249	-9.1249
65	39	57	-2.16209	2.16209
66	40	56	-1.06907	1.06907
67	41	42	-9.95036	9.95036
68	41	43	13.7144	-13.7144
69	56	41	8.21776	-8.21776
70	56	42	2.85053	-2.85053
71	44	45	32.4463	-32.4463
72	46	47	-33.1661	33.1661
73	47	48	-3.46639	3.46639
74	48	49	-3.46676	3.46676
75	49	50	-6.4164	6.4164
76	50	51	14.5834	-14.5834
77	52	53	-14.7416	14.7416
78	53	54	5.25839	-5.25839
79	54	55	9.35834	-9.35834
80	57	56	4.53769	-4.53769
