Gen#	Conn.	MW
1	1	140.212
2	2	86.209
3	3	43.4315
4	6	83.4829
5	8	487.174
6	9	85.4501
7	12	338.685
T.line#	From	To	From MW	To MW
1	1	2	50.3745	-50.3745
2	1	15	-51.2636	51.2636
3	1	16	-35.1343	35.1343
4	1	17	-49.1857	49.1857
5	2	3	-32.8348	32.8348
6	3	4	25.002	-25.002
7	3	15	-60.2667	60.2667
8	4	5	22.7358	-22.7358
9	4	6	35.7859	-35.7859
10	4	18	-14.6324	14.6324
11	4	18	-18.8855	18.8855
12	5	6	35.7362	-35.7362
13	6	7	20.4771	-20.4771
14	6	8	42.5628	-42.5628
15	7	8	73.9753	-73.9753
16	7	29	-53.4982	53.4982
17	8	9	-220.637	220.637
18	9	10	-43.7917	43.7917
19	9	11	-58.2226	58.2226
20	9	12	-25.8349	25.8349
21	9	13	-44.0361	44.0361
22	9	55	-13.2017	13.2017
23	10	12	-2.1764	2.1764
24	10	51	-36.6152	36.6152
25	11	13	-27.7534	27.7534
26	11	41	-12.4764	12.4764
27	11	43	-17.993	17.993
28	12	13	10.9824	-10.9824
29	12	16	-7.86527	7.86527
30	12	17	7.1849	-7.1849
31	13	14	-21.9555	21.9555
32	13	15	14.7636	-14.7636
33	13	49	-35.6162	35.6162
34	14	15	38.8855	-38.8855
35	14	46	-47.3393	47.3393
36	15	45	-35.8798	35.8798
37	18	19	-6.31584	6.31584
38	19	20	-3.01274	3.01274
39	21	20	0.708662	-0.708662
40	21	22	-0.704651	0.704651
41	22	23	-19.2559	19.2559
42	22	38	18.5575	-18.5575
43	23	24	-12.9496	12.9496
44	24	25	-6.60046	6.60046
45	24	25	-6.34287	6.34287
47	25	30	-6.63541	6.63541
48	26	27	6.38645e-07	-6.38645e-07
49	27	28	9.29999	-9.29999
50	28	29	13.9	-13.9
51	29	52	-22.5983	22.5983
52	30	31	-3.02948	3.02948
53	31	32	2.77639	-2.77639
54	32	33	-3.80393	3.80393
55	34	32	-9.18816	9.18816
56	34	35	9.19227	-9.19227
57	35	36	15.1984	-15.1984
58	36	37	16.0841	-16.0841
59	36	40	-0.879684	0.879684
60	37	38	18.1605	-18.1605
61	37	39	-2.0706	2.0706
62	38	44	23.8717	-23.8717
63	38	48	17.8401	-17.8401
64	38	49	9.018	-9.018
65	39	57	-2.06669	2.06669
66	40	56	-0.875643	0.875643
67	41	42	-10.0808	10.0808
68	41	43	15.9929	-15.9929
69	56	41	8.38641	-8.38641
70	56	42	2.97879	-2.97879
71	44	45	35.8778	-35.8778
72	46	47	-47.339	47.339
73	47	48	-11.639	11.639
74	48	49	6.20549	-6.20549
75	49	50	-2.38738	2.38738
76	50	51	18.6149	-18.6149
77	52	53	-17.6983	17.6983
78	53	54	2.30171	-2.30171
79	54	55	6.40172	-6.40172
80	57	56	4.6364	-4.6364
