Gen#	Conn.	MW
1	1	141.169
2	2	87.9795
3	3	43.7699
4	6	79.5107
5	8	475.601
6	9	87.8473
7	12	340.263
T.line#	From	To	From MW	To MW
1	1	2	48.2367	-48.2367
2	1	15	-49.7612	49.7612
3	1	16	-35.2973	35.2973
4	1	17	-49.3484	49.3484
5	2	3	-36.7429	36.7429
6	3	4	12.8536	-12.8536
7	3	15	-52.3668	52.3668
8	4	5	16.9246	-16.9246
9	4	6	28.0268	-28.0268
10	4	18	-14.0125	14.0125
11	4	18	-18.0861	18.0861
12	5	6	29.9244	-29.9244
13	6	7	12.3206	-12.3206
14	6	8	41.1195	-41.1195
15	7	8	82.413	-82.413
16	7	29	-70.0924	70.0924
17	8	9	-197.068	197.068
18	9	10	-39.0923	39.0923
19	9	11	-48.8815	48.8815
20	9	12	-22.5146	22.5146
21	9	13	-36.9566	36.9566
22	9	55	-16.4707	16.4707
23	10	12	-0.597785	0.597785
24	10	51	-33.4946	33.4946
25	11	13	-22.9698	22.9698
26	11	41	-10.5135	10.5135
27	11	43	-15.3979	15.3979
28	12	13	13.9791	-13.9791
29	12	16	-7.70285	7.70285
30	12	17	7.34858	-7.34858
31	13	14	-12.578	12.578
32	13	15	15.0434	-15.0434
33	13	49	-30.4119	30.4119
34	14	15	34.8703	-34.8703
35	14	46	-36.9491	36.9491
36	15	45	-30.2148	30.2148
37	18	19	-4.89965	4.89965
38	19	20	-1.60106	1.60106
39	21	20	-0.697092	0.697092
40	21	22	0.695226	-0.695226
41	22	23	-0.991262	0.991262
42	22	38	1.6836	-1.6836
43	23	24	5.30551	-5.30551
44	24	25	-7.42577	7.42577
45	24	25	-7.13599	7.13599
46	24	26	19.865	-19.865
47	25	30	-7.86398	7.86398
48	26	27	19.8638	-19.8638
49	27	28	29.1635	-29.1635
50	28	29	33.7634	-33.7634
51	29	52	-19.329	19.329
52	30	31	-4.26566	4.26566
53	31	32	1.53257	-1.53257
54	32	33	-3.79867	3.79867
55	34	32	-6.92858	6.92858
56	34	35	6.92689	-6.92689
57	35	36	12.9243	-12.9243
58	36	37	14.2981	-14.2981
59	36	40	-1.37626	1.37626
60	37	38	16.7003	-16.7003
61	37	39	-2.40473	2.40473
62	38	44	18.2185	-18.2185
63	38	48	9.61359	-9.61359
64	38	49	4.54667	-4.54667
65	39	57	-2.40639	2.40639
66	40	56	-1.37797	1.37797
67	41	42	-9.70735	9.70735
68	41	43	13.3979	-13.3979
69	56	41	7.90474	-7.90474
70	56	42	2.60805	-2.60805
71	44	45	30.2157	-30.2157
72	46	47	-36.949	36.949
73	47	48	-7.24856	7.24856
74	48	49	2.36318	-2.36318
75	49	50	-5.50429	5.50429
76	50	51	15.4947	-15.4947
77	52	53	-14.4291	14.4291
78	53	54	5.57086	-5.57086
79	54	55	9.6708	-9.6708
80	57	56	4.29242	-4.29242
