Gen#	Conn.	MW
1	1	192
2	2	192
3	7	266.865
4	13	206
5	15	66
6	16	54
7	18	258.946
8	21	236.467
9	22	300
10	23	293.767
11	25	192
12	26	192
13	31	192.802
14	37	206
15	39	66
16	40	54
17	42	250.721
18	45	201.132
19	46	230.577
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	-59.1398	59.1398
2	1	3	-59.6434	59.6434
4	2	4	-88.5148	88.5148
5	2	6	-96.8833	96.8833
6	3	9	-16.2601	16.2601
7	3	24	77.3903	-77.3903
8	4	9	-38.4409	38.4409
9	5	10	47.9877	-47.9877
10	6	10	-4.82389	4.82389
11	7	8	-120.377	120.377
12	8	9	9.07441	-9.07441
13	8	10	-14.3945	14.3945
14	9	11	19.6466	-19.6466
15	9	12	51.9652	-51.9652
16	10	11	63.526	-63.526
17	10	12	95.8445	-95.8445
18	11	13	32.4002	-32.4002
19	11	14	51.2356	-51.2356
20	12	13	59.7905	-59.7905
21	12	23	88.5409	-88.5409
22	13	23	90.192	-90.192
23	14	16	181.418	-181.418
24	15	16	-112.509	112.509
25	15	21	336.544	-336.544
26	15	24	-77.5916	77.5916
27	16	17	233.996	-233.996
28	16	19	-151.576	151.576
29	17	18	110.132	-110.132
30	17	22	124.206	-124.206
31	18	21	75.0234	-75.0234
32	19	20	-29.017	29.017
33	20	23	97.2776	-97.2776
34	21	22	175.492	-175.492
35	25	26	-1.07984	1.07984
36	25	27	-25.5057	25.5057
37	25	29	-92.343	92.343
38	26	28	-62.8282	62.8282
39	26	30	-64.8607	64.8607
40	27	33	-37.7357	37.7357
41	27	48	71.0545	-71.0545
42	28	33	-12.8888	12.8888
43	29	34	-44.3024	44.3024
44	30	34	27.1004	-27.1004
45	31	32	-108.479	108.479
46	32	33	17.9123	-17.9123
47	32	34	8.57984	-8.57984
48	33	35	33.4028	-33.4028
49	33	36	50.9747	-50.9747
50	34	35	52.1292	-52.1292
51	34	36	69.7011	-69.7011
52	35	37	52.1729	-52.1729
53	35	38	33.7675	-33.7675
54	36	37	46.8331	-46.8331
55	36	47	74.2573	-74.2573
56	37	47	71.0891	-71.0891
57	38	40	163.933	-163.933
58	39	40	-76.8993	76.8993
59	39	45	269.095	-269.095
60	39	48	-71.2747	71.2747
61	40	41	205.085	-205.085
62	40	43	-104.526	104.526
63	41	42	77.9057	-77.9057
64	41	46	110.572	-110.572
65	42	45	51.1131	-51.1131
66	43	44	18.0123	-18.0123
67	44	47	104.255	-104.255
68	45	46	119.6	-119.6
69	7	27	-62.0131	62.0131
70	13	39	-25.6909	25.6909
71	23	41	-17.1091	17.1091
