Gen#	Conn.	MW
1	1	192
2	2	192
3	7	265.81
4	13	206
5	15	66
6	16	54
7	18	257.9
8	21	235.648
9	22	300
10	23	292.709
11	25	192
12	26	192
13	31	191.748
14	37	206
15	39	66
16	40	54
17	42	249.661
18	45	200.288
19	46	229.176
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	15.2813	-15.2813
2	1	3	-67.2095	67.2095
3	1	5	-66.6352	66.6352
4	2	4	-58.1102	58.1102
5	2	6	-52.8019	52.8019
6	3	9	53.6068	-53.6068
8	4	9	-7.94196	7.94196
9	5	10	-18.3762	18.3762
10	6	10	39.3718	-39.3718
11	7	8	-126.241	126.241
12	8	9	-6.83536	6.83536
13	8	10	-4.13016	4.13016
14	9	11	75.6993	-75.6993
15	9	12	80.6477	-80.6477
16	10	11	71.4025	-71.4025
17	10	12	76.3509	-76.3509
18	11	13	49.767	-49.767
19	11	14	98.0371	-98.0371
20	12	13	42.4834	-42.4834
21	12	23	115.213	-115.213
22	13	23	99.7839	-99.7839
23	14	16	228.423	-228.423
24	15	16	-147.142	147.142
25	15	21	294.341	-294.341
26	15	24	-0.207019	0.207019
27	16	17	272.878	-272.878
28	16	19	-177.637	177.637
29	17	18	109.215	-109.215
30	17	22	164.2	-164.2
31	18	21	75.5477	-75.5477
32	19	20	-54.8704	54.8704
33	20	23	31.6116	-31.6116
34	21	22	135.146	-135.146
35	25	26	-13.1594	13.1594
36	25	27	-34.0549	34.0549
37	25	29	-71.3798	71.3798
38	26	28	-70.4402	70.4402
39	26	30	-68.9604	68.9604
40	27	33	-35.2099	35.2099
41	27	48	67.4851	-67.4851
42	28	33	-20.2877	20.2877
43	29	34	-70.1366	70.1366
44	30	34	23.1992	-23.1992
45	31	32	-107.189	107.189
46	32	33	-0.68639	0.68639
47	32	34	-5.24011	5.24011
48	33	35	23.7458	-23.7458
49	33	36	37.5738	-37.5738
50	34	35	32.4276	-32.4276
51	34	36	46.2555	-46.2555
52	35	37	43.1285	-43.1285
53	35	38	13.7208	-13.7208
54	36	37	30.0525	-30.0525
55	36	47	54.4551	-54.4551
56	37	47	45.608	-45.608
57	38	40	144.088	-144.088
58	39	40	-87.2368	87.2368
59	39	45	267.23	-267.23
60	39	48	-67.8444	67.8444
61	40	41	230.668	-230.668
62	40	43	-159.91	159.91
63	41	42	76.8665	-76.8665
64	41	46	109.382	-109.382
65	42	45	51.419	-51.419
66	43	44	-37.1783	37.1783
67	44	47	149.263	-149.263
68	45	46	119.172	-119.172
69	7	27	-54.8506	54.8506
70	13	39	-34.8711	34.8711
71	23	41	-45.1861	45.1861
