Gen#	Conn.	MW
1	1	192
2	2	192
3	7	256.946
4	13	206
5	15	66
6	16	54
7	18	249.03
8	21	227.88
9	22	300
10	23	283.847
11	25	192
12	26	192
13	31	182.901
14	37	206
15	39	66
16	40	54
17	42	240.807
18	45	192.545
19	46	218.819
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	-56.9346	56.9346
2	1	3	-62.1444	62.1444
4	2	4	-80.7045	80.7045
5	2	6	-102.978	102.978
6	3	9	-26.6217	26.6217
7	3	24	85.1095	-85.1095
8	4	9	-30.7938	30.7938
9	5	10	147.969	-147.969
10	6	10	-10.9935	10.9935
11	7	8	-137.233	137.233
12	8	9	8.10779	-8.10779
13	8	10	-30.2518	30.2518
14	9	11	20.9819	-20.9819
15	9	12	46.8097	-46.8097
16	10	11	105.718	-105.718
17	10	12	131.546	-131.546
18	11	13	64.7059	-64.7059
19	11	14	62.4483	-62.4483
20	12	13	65.4518	-65.4518
21	12	23	113.403	-113.403
22	13	23	104.331	-104.331
23	14	16	192.635	-192.635
24	15	16	-81.3303	81.3303
25	15	21	313.011	-313.011
26	15	24	-85.2753	85.2753
27	16	17	239.057	-239.057
28	16	19	-114.215	114.215
29	17	18	138.592	-138.592
30	17	22	100.862	-100.862
31	18	21	113.412	-113.412
32	19	20	-13.6322	13.6322
33	20	23	72.6969	-72.6969
34	21	22	198.869	-198.869
35	25	26	0.798013	-0.798013
36	25	27	-29.9737	29.9737
37	25	29	-89.4902	89.4902
38	26	28	-63.2313	63.2313
39	26	30	-62.3005	62.3005
40	27	33	-25.6793	25.6793
41	27	48	81.594	-81.594
42	28	33	-13.1317	13.1317
43	29	34	-41.289	41.289
44	30	34	29.8323	-29.8323
45	31	32	-98.3934	98.3934
46	32	33	12.3309	-12.3309
47	32	34	4.47527	-4.47527
48	33	35	42.925	-42.925
49	33	36	47.9917	-47.9917
50	34	35	59.3608	-59.3608
51	34	36	64.4276	-64.4276
52	35	37	34.754	-34.754
53	35	38	68.1373	-68.1373
54	36	37	39.2683	-39.2683
55	36	47	73.7514	-73.7514
56	37	47	46.3745	-46.3745
57	38	40	98.4361	-98.4361
58	39	40	-6.82853	6.82853
59	39	45	233.773	-233.773
60	39	48	-81.9115	81.9115
61	40	41	185.093	-185.093
62	40	43	-79.7381	79.7381
63	41	42	79.966	-79.966
64	41	46	113.07	-113.07
65	42	45	63.2554	-63.2554
66	43	44	42.9221	-42.9221
67	44	47	129.296	-129.296
68	45	46	105.197	-105.197
69	7	27	-35.1951	35.1951
70	13	39	-1.79625	1.79625
71	23	41	7.30625	-7.30625
