Gen#	Conn.	MW
1	1	192
2	2	192
3	7	270.089
4	13	206
5	15	66
6	16	54
7	18	261.962
8	21	238.933
9	22	300
10	23	296.054
11	25	192
12	26	192
13	31	195.558
14	37	206
15	39	66
16	40	54
17	42	253.688
18	45	203.416
19	46	234.295
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	-60.962	60.962
2	1	3	-57.7816	57.7816
4	2	4	-89.1288	89.1288
5	2	6	-98.0524	98.0524
6	3	9	-22.571	22.571
7	3	24	85.6056	-85.6056
8	4	9	-39.0252	39.0252
9	5	10	48.0121	-48.0121
10	6	10	-5.95697	5.95697
11	7	8	-71.7738	71.7738
12	8	9	33.8472	-33.8472
13	8	10	9.49349	-9.49349
14	9	11	28.3321	-28.3321
15	9	12	61.2251	-61.2251
16	10	11	74.6648	-74.6648
17	10	12	107.558	-107.558
18	11	13	39.9853	-39.9853
19	11	14	63.5231	-63.5231
20	12	13	67.9662	-67.9662
21	12	23	101.388	-101.388
22	13	23	99.6153	-99.6153
23	14	16	193.741	-193.741
24	15	16	-82.1205	82.1205
25	15	21	314.458	-314.458
26	15	24	-85.8302	85.8302
27	16	17	261.372	-261.372
28	16	19	-136.168	136.168
29	17	18	139.003	-139.003
30	17	22	122.753	-122.753
31	18	21	100.936	-100.936
32	19	20	-13.5721	13.5721
33	20	23	72.7595	-72.7595
34	21	22	176.904	-176.904
35	25	26	1.84405	-1.84405
36	25	27	-31.3765	31.3765
37	25	29	-89.3113	89.3113
38	26	28	-61.9316	61.9316
39	26	30	-62.7521	62.7521
40	27	33	-24.994	24.994
41	27	48	80.7507	-80.7507
42	28	33	-11.9434	11.9434
43	29	34	-41.2206	41.2206
44	30	34	29.2599	-29.2599
45	31	32	-111.176	111.176
46	32	33	5.72951	-5.72951
47	32	34	-1.86502	1.86502
48	33	35	34.3488	-34.3488
49	33	36	51.6318	-51.6318
50	34	35	49.7217	-49.7217
51	34	36	67.0047	-67.0047
52	35	37	51.6766	-51.6766
53	35	38	32.8667	-32.8667
54	36	37	46.1591	-46.1591
55	36	47	72.9558	-72.9558
56	37	47	69.9974	-69.9974
57	38	40	163.076	-163.076
58	39	40	-52.7467	52.7467
59	39	45	261.177	-261.177
60	39	48	-81.0026	81.0026
61	40	41	226.219	-226.219
62	40	43	-102.28	102.28
63	41	42	93.8512	-93.8512
64	41	46	111.344	-111.344
65	42	45	64.1529	-64.1529
66	43	44	20.3008	-20.3008
67	44	47	106.587	-106.587
68	45	46	122.498	-122.498
69	7	27	-13.7854	13.7854
70	13	39	-19.2734	19.2734
71	23	41	-21.5798	21.5798
