Gen#	Conn.	MW
1	1	192
2	2	192
3	7	263.695
4	13	206
5	15	66
6	16	54
7	18	255.936
8	21	233.913
9	22	300
10	23	291.346
11	25	192
12	26	192
13	31	190.023
14	37	206
15	39	66
16	40	54
17	42	247.76
18	45	198.779
19	46	227.057
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	-0.204298	0.204298
2	1	3	-35.2265	35.2265
3	1	5	-83.4025	83.4025
4	2	4	-63.0235	63.0235
5	2	6	-63.6426	63.6426
6	3	9	-11.4096	11.4096
7	3	24	96.9081	-96.9081
8	4	9	-13.0264	13.0264
9	5	10	-35.3133	35.3133
10	6	10	28.356	-28.356
11	7	8	-114.784	114.784
12	8	9	3.563	-3.563
13	8	10	-3.34483	3.34483
14	9	11	36.6158	-36.6158
15	9	12	59.6667	-59.6667
16	10	11	48.5885	-48.5885
17	10	12	71.6393	-71.6393
18	11	13	43.9118	-43.9118
19	11	14	41.7264	-41.7264
20	12	13	53.5327	-53.5327
21	12	23	78.2461	-78.2461
22	13	23	79.4259	-79.4259
23	14	16	171.896	-171.896
24	15	16	-68.3429	68.3429
25	15	21	311.904	-311.904
26	15	24	-97.1077	97.1077
27	16	17	253.037	-253.037
28	16	19	-135.994	135.994
29	17	18	135.242	-135.242
30	17	22	118.153	-118.153
31	18	21	103.162	-103.162
32	19	20	-13.4586	13.4586
33	20	23	72.7986	-72.7986
34	21	22	181.545	-181.545
35	25	26	-13.4442	13.4442
36	25	27	-35.605	35.605
37	25	29	-69.9154	69.9154
38	26	28	-71.3826	71.3826
39	26	30	-68.6758	68.6758
40	27	33	-32.5623	32.5623
41	27	48	53.2741	-53.2741
42	28	33	-21.4562	21.4562
43	29	34	-68.8939	68.8939
44	30	34	23.2685	-23.2685
45	31	32	-105.697	105.697
46	32	33	-0.461553	0.461553
47	32	34	-4.27574	4.27574
48	33	35	25.4328	-25.4328
49	33	36	37.1402	-37.1402
50	34	35	34.4068	-34.4068
51	34	36	46.1141	-46.1141
52	35	37	44.6876	-44.6876
53	35	38	15.5402	-15.5402
54	36	37	30.8787	-30.8787
55	36	47	52.7626	-52.7626
56	37	47	47.6256	-47.6256
57	38	40	145.683	-145.683
58	39	40	-78.9977	78.9977
59	39	45	269.296	-269.296
60	39	48	-53.4674	53.4674
61	40	41	239.652	-239.652
62	40	43	-159.508	159.508
63	41	42	92.9898	-92.9898
64	41	46	86.7878	-86.7878
65	42	45	69.0674	-69.0674
66	43	44	-36.9984	36.9984
67	44	47	149.223	-149.223
68	45	46	139.974	-139.974
69	7	27	-64.4578	64.4578
70	13	39	-9.74928	9.74928
71	23	41	-60.3138	60.3138
