Gen#	Conn.	MW
1	1	192
2	2	192
3	7	270.962
4	13	206
5	15	66
6	16	54
7	18	262.841
8	21	239.736
9	22	300
10	23	296.927
11	25	192
12	26	192
13	31	196.443
14	37	206
15	39	66
16	40	54
17	42	254.564
18	45	204.211
19	46	235.263
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	40.9621	-40.9621
2	1	3	-43.0481	43.0481
3	1	5	-116.775	116.775
4	2	4	-85.6016	85.6016
6	3	9	-40.9237	40.9237
7	3	24	118.778	-118.778
8	4	9	-35.5616	35.5616
9	5	10	-68.6619	68.6619
10	6	10	91.9282	-91.9282
11	7	8	-74.5514	74.5514
12	8	9	29.7989	-29.7989
13	8	10	10.8501	-10.8501
14	9	11	35.4735	-35.4735
15	9	12	35.1427	-35.1427
16	10	11	82.557	-82.557
17	10	12	82.2262	-82.2262
18	11	13	81.7154	-81.7154
19	11	14	36.8918	-36.8918
20	12	13	13.2627	-13.2627
21	12	23	104.658	-104.658
22	13	23	92.1882	-92.1882
23	14	16	167.192	-167.192
24	15	16	-46.3347	46.3347
25	15	21	312.264	-312.264
26	15	24	-119.116	119.116
27	16	17	264.521	-264.521
28	16	19	-129.912	129.912
29	17	18	122.771	-122.771
30	17	22	142.224	-142.224
31	18	21	84.0259	-84.0259
32	19	20	-7.24248	7.24248
33	20	23	79.1532	-79.1532
34	21	22	157.263	-157.263
35	25	26	-0.263868	0.263868
36	25	27	-27.9111	27.9111
37	25	29	-90.3551	90.3551
38	26	28	-62.5127	62.5127
39	26	30	-63.9506	63.9506
40	27	33	-30.9716	30.9716
41	27	48	92.4943	-92.4943
42	28	33	-12.3336	12.3336
43	29	34	-42.076	42.076
44	30	34	28.2478	-28.2478
45	31	32	-111.843	111.843
46	32	33	6.05101	-6.05101
47	32	34	-2.58604	2.58604
48	33	35	34.9458	-34.9458
49	33	36	45.3506	-45.3506
50	34	35	52.05	-52.05
51	34	36	62.4549	-62.4549
52	35	37	61.9202	-61.9202
53	35	38	25.7809	-25.7809
54	36	37	31.9584	-31.9584
55	36	47	76.5429	-76.5429
56	37	47	66.3278	-66.3278
57	38	40	156.148	-156.148
58	39	40	-42.6432	42.6432
59	39	45	257.789	-257.789
60	39	48	-92.863	92.863
61	40	41	230.06	-230.06
62	40	43	-102.696	102.696
63	41	42	87.0881	-87.0881
64	41	46	123.54	-123.54
65	42	45	56.7075	-56.7075
66	43	44	20.0219	-20.0219
67	44	47	106.457	-106.457
68	45	46	111.101	-111.101
69	7	27	-11.7804	11.7804
70	13	39	-24.6979	24.6979
71	23	41	-20.131	20.131
