
Locational Marginal Prices for Real Power at nodes ($/MWh): 
1	-41.2315
2	-41.2319
3	-41.2296
4	-41.2302
5	-41.2285
6	-41.2292
7	-41.2275
8	-41.2284
9	-41.2289
10	-41.2285
11	-41.2286
12	-41.2278
13	-41.2278
14	-41.2284
15	-41.2287
16	-41.2283
17	-41.2272
18	-41.2282
19	-41.228
20	-41.2275
21	-41.2294
22	-41.2289
23	-41.227
24	-41.2291
25	-41.2267
26	-41.2262
27	-41.2273
28	-41.2264
29	-41.2266
30	-41.2265
31	-41.226
32	-41.2263
33	-41.2266
34	-41.2265
35	-41.2269
36	-41.2264
37	-41.2266
38	-41.2269
39	-41.227
40	-41.2266
41	-41.2261
42	-41.2263
43	-41.2267
44	-41.2268
45	-41.2267
46	-41.2263
47	-41.2272
48	-41.2274
